z1,z2,z3
10880.0,11040.0,4427.0
9424.0,5002.0,11594.0
4338.0,9799.0,11182.0
9418.0,5042.0,11495.0
11398.0,5074.0,9458.0
4406.0,9794.0,11024.0
11167.0,10627.0,4499.0
4583.0,10369.0,10580.0
10508.0,11407.0,4479.0
10961.0,10536.0,4563.0
4651.0,10364.0,10422.0
11307.0,10420.0,4603.0
10441.0,11496.0,4482.0
10396.0,11195.0,4493.0
4682.0,10288.0,10391.0
11401.0,10179.0,4849.0
10069.0,11863.0,4534.0
4834.0,10451.0,10266.0
4835.0,10428.0,10059.0
11643.0,10073.0,4881.0
11293.0,10012.0,4896.0
10024.0,11562.0,4545.0
4847.0,10455.0,9908.0
9957.0,11651.0,4548.0
7735.0,8876.0,4942.0
9585.0,12018.0,4600.0
4999.0,10618.0,9783.0
4402.0,9697.0,11404.0
5031.0,11278.0,9152.0
4470.0,9692.0,11246.0
4535.0,8919.0,11857.0
9471.0,12301.0,4721.0
9426.0,12000.0,4732.0
11506.0,5106.0,9317.0
9359.0,12089.0,4735.0
8979.0,5035.0,11905.0
8987.0,12456.0,4787.0
11282.0,5127.0,9313.0
11390.0,5159.0,9172.0
11421.0,5224.0,9089.0
5173.0,11034.0,8954.0
11796.0,5244.0,9032.0
11572.0,5265.0,9028.0
11305.0,5277.0,8944.0
8973.0,5075.0,11806.0
8972.0,5121.0,11714.0
8588.0,5294.0,12058.0
5231.0,11499.0,8938.0
11680.0,5297.0,8887.0
5234.0,8247.0,7106.0
4599.0,8817.0,12079.0
11711.0,5362.0,8804.0
11283.0,8872.0,5414.0
10662.0,8866.0,5471.0
11248.0,8843.0,5504.0
11252.0,8733.0,5513.0
4667.0,8812.0,11921.0
4792.0,8636.0,12019.0
11487.0,5383.0,8800.0
11530.0,5391.0,8763.0
11595.0,5415.0,8659.0
11416.0,8617.0,5559.0
11638.0,5423.0,8622.0
4856.0,8534.0,12241.0
11414.0,5444.0,8618.0
11578.0,5462.0,8527.0
11144.0,8566.0,5560.0
8582.0,5334.0,11959.0
8581.0,5380.0,11867.0
8449.0,5514.0,11215.0
11348.0,8523.0,5602.0
4924.0,8529.0,12083.0
4969.0,8320.0,11926.0
11522.0,5476.0,8477.0
11107.0,8517.0,5606.0
11314.0,8507.0,5635.0
11073.0,8501.0,5639.0
11887.0,8210.0,5730.0
11462.0,5515.0,8382.0
8407.0,5518.0,11012.0
7864.0,5576.0,11488.0
11928.0,5561.0,8337.0
11493.0,5580.0,8299.0
5202.0,7997.0,12698.0
11437.0,5594.0,8249.0
11868.0,5600.0,8242.0
11812.0,5614.0,8192.0
8167.0,7603.0,5828.0
11377.0,5633.0,8154.0
11752.0,5653.0,8097.0
11783.0,5718.0,8014.0
11727.0,5732.0,7964.0
5244.0,7962.0,12863.0
11667.0,5771.0,7869.0
5280.0,7778.0,12619.0
11710.0,5779.0,7832.0
7822.0,5580.0,11285.0
11486.0,5800.0,7828.0
11594.0,5832.0,7687.0
7775.0,5691.0,11618.0
5318.0,7715.0,12285.0
7733.0,5695.0,11415.0
7509.0,8627.0,5950.0
7606.0,5754.0,12216.0
5441.0,7651.0,12863.0
11625.0,5897.0,7604.0
5483.0,7616.0,13028.0
5566.0,7544.0,12660.0
7556.0,5759.0,12724.0
12000.0,5917.0,7547.0
8216.0,6860.0,5899.0
7104.0,5767.0,8932.0
11776.0,5938.0,7543.0
5608.0,7509.0,12825.0
11509.0,5950.0,7459.0
5610.0,7481.0,12000.0
7494.0,11746.0,6367.0
7450.0,12222.0,6467.0
5618.0,7475.0,12385.0
5644.0,7325.0,12581.0
11884.0,5970.0,7402.0
7421.0,11721.0,6478.0
7350.0,12041.0,6509.0
11915.0,6035.0,7319.0
7312.0,11611.0,6578.0
5686.0,7290.0,12746.0
11691.0,6056.0,7315.0
11799.0,6088.0,7174.0
7275.0,11784.0,6590.0
5805.0,7198.0,12825.0
7124.0,10827.0,6698.0
5847.0,7163.0,12990.0
8994.0,6222.0,5987.0
5956.0,7141.0,12114.0
5964.0,7135.0,12499.0
6036.0,7110.0,12715.0
7020.0,11402.0,6819.0
6088.0,7086.0,11858.0
6301.0,10863.0,7095.0
6943.0,5924.0,13348.0
6713.0,11237.0,6923.0
6096.0,7080.0,12243.0
6142.0,6980.0,12257.0
6983.0,10853.0,6831.0
6778.0,10719.0,6870.0
6169.0,6338.0,8728.0
6893.0,5929.0,13856.0
6882.0,5957.0,13789.0
6781.0,6291.0,12988.0
6731.0,6296.0,13496.0
6720.0,6324.0,13429.0
9417.0,5088.0,11403.0
9574.0,5114.0,10977.0
9568.0,5154.0,10878.0
11037.0,10773.0,4557.0
9567.0,5200.0,10786.0
10831.0,10682.0,4621.0
11197.0,5245.0,9085.0
10823.0,10575.0,4669.0
10624.0,10667.0,4671.0
10900.0,10610.0,4619.0
9818.0,5265.0,10778.0
9975.0,5291.0,10352.0
10282.0,11478.0,4614.0
9910.0,11845.0,4666.0
10384.0,11031.0,4724.0
10012.0,11398.0,4776.0
10694.0,10519.0,4683.0
9843.0,11934.0,4669.0
10752.0,10507.0,4829.0
10451.0,10942.0,4721.0
11028.0,10289.0,4857.0
10131.0,11270.0,4777.0
9798.0,11633.0,4680.0
9692.0,11726.0,4832.0
10769.0,10231.0,4877.0
10357.0,10650.0,4791.0
10019.0,11058.0,4791.0
9208.0,11881.0,4898.0
9647.0,11425.0,4843.0
10503.0,10903.0,4725.0
9969.0,5331.0,10253.0
10494.0,10813.0,4729.0
9580.0,11514.0,4846.0
10822.0,10198.0,4921.0
10064.0,11359.0,4780.0
10418.0,10576.0,4735.0
10563.0,10140.0,4941.0
4595.0,9516.0,11344.0
10338.0,5338.0,9131.0
10288.0,10722.0,4793.0
9952.0,11336.0,4860.0
4647.0,10267.0,10802.0
9572.0,11168.0,4924.0
10254.0,10885.0,4793.0
9505.0,11257.0,4927.0
9944.0,10801.0,4872.0
9897.0,11294.0,4882.0
9989.0,11102.0,4861.0
10227.0,10796.0,4849.0
4670.0,10261.0,10542.0
10546.0,10416.0,4893.0
4682.0,10191.0,10632.0
10151.0,10559.0,4855.0
10124.0,11031.0,4851.0
9853.0,11380.0,4908.0
4603.0,8914.0,11699.0
4690.0,10012.0,10686.0
9918.0,10940.0,4915.0
10639.0,10377.0,4935.0
10048.0,10794.0,4857.0
4659.0,9414.0,11566.0
9617.0,11469.0,4913.0
4702.0,9942.0,10776.0
5050.0,10336.0,9753.0
9129.0,5147.0,11288.0
4663.0,9511.0,11186.0
4727.0,9409.0,11408.0
4834.0,9389.0,11487.0
5080.0,10969.0,9337.0
4844.0,9387.0,11477.0
4902.0,9384.0,11329.0
4912.0,9382.0,11319.0
4995.0,8925.0,11199.0
4798.0,9805.0,10524.0
10021.0,10705.0,4913.0
4838.0,9486.0,11107.0
4694.0,10218.0,10481.0
4702.0,10039.0,10535.0
4848.0,9484.0,11097.0
4862.0,9703.0,10746.0
4770.0,9491.0,11265.0
4846.0,10381.0,10356.0
4780.0,9489.0,11255.0
9469.0,5160.0,11200.0
4847.0,10358.0,10149.0
4714.0,9969.0,10625.0
4854.0,10202.0,10410.0
4880.0,9573.0,10758.0
4855.0,10179.0,10203.0
9849.0,5311.0,10401.0
4944.0,9471.0,10980.0
8812.0,5337.0,11390.0
4964.0,9397.0,11159.0
9123.0,5187.0,11189.0
4866.0,9800.0,10366.0
9122.0,5233.0,11097.0
5147.0,10303.0,9684.0
9120.0,5174.0,11484.0
9031.0,5231.0,11532.0
4860.0,8631.0,11861.0
5163.0,10849.0,9234.0
9425.0,5279.0,11019.0
9530.0,5324.0,10663.0
11313.0,5192.0,9230.0
10114.0,5372.0,10094.0
4859.0,10385.0,9998.0
8986.0,5272.0,11429.0
5035.0,8606.0,11782.0
5012.0,9466.0,10822.0
4867.0,10206.0,10052.0
5023.0,9448.0,11012.0
4867.0,10109.0,10293.0
5032.0,9392.0,11001.0
4930.0,9698.0,10588.0
8980.0,5312.0,11330.0
5011.0,10548.0,9873.0
5035.0,9378.0,11102.0
4948.0,9568.0,10600.0
5189.0,10642.0,9630.0
