z1,z2,z3,time
3024.0,2309.0,914.0,0.0066449642181396484
3804.0,597.0,2542.0,0.009734869003295898
550.0,2630.0,4245.0,0.012626886367797852
560.0,2590.0,4080.0,0.01587200164794922
590.0,2525.0,3900.0,0.019121885299682617
600.0,2485.0,3735.0,0.022038936614990234
3226.0,650.0,2708.0,0.025575876235961914
710.0,2381.0,3712.0,0.030490875244140625
722.0,2924.0,3498.0,0.03525900840759277
736.0,2384.0,3431.0,0.03813791275024414
750.0,2276.0,3367.0,0.04085183143615723
762.0,2819.0,3153.0,0.043617963790893555
3205.0,714.0,2587.0,0.04697895050048828
2914.0,726.0,2833.0,0.05066990852355957
882.0,2675.0,2965.0,0.05409598350524902
2590.0,2466.0,968.0,0.056819915771484375
922.0,2570.0,2620.0,0.06002378463745117
2627.0,767.0,2753.0,0.06291794776916504
2563.0,779.0,2858.0,0.06848287582397461
1048.0,2394.0,2618.0,0.07199978828430176
1124.0,2518.0,2322.0,0.07549381256103516
2218.0,2625.0,1140.0,0.07834291458129883
2315.0,843.0,2878.0,0.08525586128234863
3761.0,701.0,2157.0,0.08836889266967773
627.0,2447.0,3938.0,0.09400796890258789
637.0,2407.0,3773.0,0.09695100784301758
726.0,2309.0,3733.0,0.10382390022277832
1191.0,2260.0,2317.0,0.11061692237854004
1315.0,2259.0,2066.0,0.11429691314697266
2251.0,855.0,2983.0,0.1171579360961914
3593.0,2153.0,947.0,0.11978888511657715
790.0,2113.0,4181.0,0.1262669563293457
2007.0,928.0,3114.0,0.1294269561767578
2014.0,2258.0,1347.0,0.13254785537719727
4495.0,773.0,2137.0,0.13539481163024902
3197.0,2125.0,978.0,0.13828301429748535
3906.0,877.0,2127.0,0.14164280891418457
4452.0,877.0,1752.0,0.14453482627868652
3624.0,2123.0,1017.0,0.1474299430847168
3195.0,1912.0,1208.0,0.15111780166625977
800.0,2073.0,4016.0,0.15385985374450684
926.0,2012.0,3877.0,0.15746688842773438
1387.0,2688.0,1880.0,0.1604149341583252
2009.0,2352.0,1455.0,0.16330385208129883
936.0,1972.0,3712.0,0.1677389144897461
1731.0,2421.0,1577.0,0.17091584205627441
1997.0,968.0,3279.0,0.17382287979125977
1992.0,1062.0,3387.0,0.17708778381347656
1862.0,1105.0,2701.0,0.1815798282623291
950.0,1864.0,3648.0,0.18508481979370117
3696.0,1847.0,1213.0,0.1881258487701416
1637.0,2511.0,1627.0,0.19157695770263672
1030.0,1780.0,3564.0,0.1952838897705078
1709.0,1113.0,2748.0,0.19857382774353027
3776.0,1695.0,1215.0,0.2015819549560547
1102.0,1691.0,3365.0,0.20536494255065918
3871.0,1094.0,1745.0,0.21163201332092285
4429.0,1202.0,1418.0,0.21512985229492188
1613.0,1272.0,2940.0,0.2215869426727295
4277.0,1630.0,1220.0,0.22446489334106445
1123.0,1680.0,3712.0,0.22787690162658691
1166.0,1679.0,3260.0,0.23136091232299805
1222.0,1644.0,3605.0,0.23516583442687988
1259.0,1579.0,3408.0,0.23897790908813477
3848.0,1419.0,1411.0,0.24214792251586914
1549.0,1284.0,3045.0,0.24534082412719727
1279.0,1535.0,3089.0,0.24873781204223633
1450.0,1320.0,3152.0,0.2519798278808594
1351.0,1524.0,3126.0,0.2561039924621582
1373.0,1503.0,3459.0,0.25980281829833984
1417.0,1495.0,2896.0,0.2634258270263672
1434.0,1458.0,2900.0,0.2673048973083496
726.0,2424.0,3596.0,0.2779409885406494
3421.0,652.0,2690.0,0.2846188545227051
3792.0,658.0,2568.0,0.2879068851470947
3297.0,671.0,2685.0,0.29131293296813965
3183.0,754.0,2323.0,0.31323695182800293
849.0,2240.0,3260.0,0.3245658874511719
3874.0,930.0,1918.0,0.3290419578552246
865.0,2790.0,3197.0,0.34106898307800293
803.0,2126.0,3426.0,0.3452749252319336
2822.0,769.0,2735.0,0.38342785835266113
3378.0,756.0,2305.0,0.38745999336242676
888.0,2643.0,3151.0,0.39264488220214844
3129.0,787.0,2718.0,0.3979308605194092
3749.0,762.0,2183.0,0.40224385261535645
2871.0,830.0,2448.0,0.4081268310546875
3254.0,775.0,2300.0,0.4122049808502197
3251.0,822.0,2260.0,0.41596484184265137
2698.0,788.0,2730.0,0.4286539554595947
4069.0,932.0,1900.0,0.43753600120544434
