z1,z2,z3,time
-5522.0,-4547.0,-9533.0,0.003364086151123047
-8447.0,-4767.0,-5661.0,0.006240129470825195
-4457.0,-9991.0,-5047.0,0.009857177734375
-5492.0,-4885.0,-9465.0,0.013033151626586914
-8432.0,-5099.0,-5210.0,0.019093990325927734
-4926.0,-5362.0,-9442.0,0.02264714241027832
-8384.0,-5574.0,-5251.0,0.028731107711791992
-5482.0,-6060.0,-9428.0,0.03335404396057129
-8327.0,-5585.0,-5171.0,0.03656601905822754
-8272.0,-5812.0,-4588.0,0.04064011573791504
-4384.0,-9902.0,-5268.0,0.04378199577331543
-4820.0,-9886.0,-4937.0,0.046720027923583984
-8230.0,-5821.0,-4647.0,0.05205202102661133
-8219.0,-6001.0,-4896.0,0.05736112594604492
-3910.0,-9866.0,-5484.0,0.060752153396606445
-8200.0,-6064.0,-4260.0,0.06519007682800293
-8171.0,-6200.0,-5195.0,0.06882500648498535
-5009.0,-6415.0,-9283.0,0.0725400447845459
-5313.0,-9796.0,-5156.0,0.07597112655639648
-4979.0,-9785.0,-5650.0,0.08019614219665527
-8152.0,-6201.0,-5850.0,0.08325815200805664
-8125.0,-6307.0,-4608.0,0.08634114265441895
-8373.0,-5478.0,-5758.0,0.08946919441223145
-8124.0,-6389.0,-5748.0,0.09234619140625
-4374.0,-9661.0,-5921.0,0.09659099578857422
-8365.0,-4798.0,-5886.0,0.09967708587646484
-8059.0,-6438.0,-4532.0,0.10399603843688965
-8029.0,-6454.0,-4583.0,0.10831212997436523
-5050.0,-6433.0,-9224.0,0.11319112777709961
-8016.0,-6502.0,-4637.0,0.11761713027954102
-5143.0,-6770.0,-9204.0,0.12259101867675781
-8341.0,-4833.0,-6032.0,0.12578916549682617
-7987.0,-6690.0,-4204.0,0.13242602348327637
-3965.0,-9639.0,-6067.0,0.13580012321472168
-5463.0,-9691.0,-4365.0,0.14171910285949707
-8329.0,-5463.0,-6217.0,0.14577102661132812
-7950.0,-6923.0,-5287.0,0.149550199508667
-4929.0,-9587.0,-6180.0,0.15333819389343262
-5699.0,-9582.0,-5355.0,0.1574242115020752
-5184.0,-6788.0,-9145.0,0.1607801914215088
-6032.0,-3947.0,-9403.0,0.16564416885375977
-5254.0,-6911.0,-9098.0,0.16903901100158691
-8313.0,-5363.0,-6518.0,0.17351913452148438
-5034.0,-9558.0,-6233.0,0.17691898345947266
-4818.0,-9446.0,-6286.0,0.18207311630249023
-7911.0,-7015.0,-5692.0,0.18498015403747559
-4831.0,-6961.0,-9059.0,0.18807601928710938
-4866.0,-9398.0,-6535.0,0.19244909286499023
-4711.0,-7143.0,-9000.0,0.19625401496887207
-7842.0,-7036.0,-4176.0,0.20040416717529297
-5753.0,-9531.0,-5338.0,0.20398807525634766
-7775.0,-7197.0,-5378.0,0.2079930305480957
-5819.0,-9400.0,-5414.0,0.2120649814605713
-8302.0,-5267.0,-7025.0,0.21529507637023926
