z1,z2,z3,time
-1062.0,-2133.0,-2589.0,0.0006148815155029297
-3032.0,-2136.0,-1175.0,0.0010519027709960938
-801.0,-3019.0,-1887.0,0.001567840576171875
-877.0,-3005.0,-1644.0,0.002151012420654297
-2947.0,-2204.0,-1294.0,0.002669811248779297
-529.0,-2637.0,-2450.0,0.0033118724822998047
-1632.0,-2974.0,-1268.0,0.0038909912109375
-2536.0,-2439.0,-1205.0,0.00449681282043457
-2978.0,-2098.0,-1283.0,0.0049839019775390625
-1299.0,-2222.0,-2363.0,0.005551815032958984
-2710.0,-2115.0,-1520.0,0.00733494758605957
-2517.0,-2694.0,-976.0,0.008085966110229492
-1384.0,-2154.0,-2244.0,0.008868932723999023
-2656.0,-2077.0,-1628.0,0.00951385498046875
-1726.0,-2265.0,-2152.0,0.010434865951538086
-766.0,-2726.0,-2224.0,0.011200904846191406
-2468.0,-2746.0,-1047.0,0.011809825897216797
-2314.0,-1966.0,-1720.0,0.012688875198364258
-510.0,-2892.0,-2221.0,0.013234853744506836
-2432.0,-2762.0,-1095.0,0.013890981674194336
-1731.0,-2831.0,-1363.0,0.014630794525146484
-2229.0,-2034.0,-1839.0,0.015610933303833008
-1663.0,-2868.0,-1257.0,0.016328811645507812
-747.0,-2981.0,-1995.0,0.017705917358398438
-2116.0,-2249.0,-1913.0,0.01851201057434082
-1879.0,-2160.0,-2139.0,0.01917099952697754
-1992.0,-1945.0,-2065.0,0.02042984962463379
-1025.0,-2334.0,-2420.0,0.021667957305908203
-1043.0,-2388.0,-2360.0,0.022337913513183594
-1262.0,-2423.0,-2194.0,0.025610923767089844
-784.0,-2780.0,-2164.0,0.026605844497680664
-1280.0,-2477.0,-2134.0,0.028346776962280273
-2451.0,-2507.0,-1324.0,0.030154943466186523
-1502.0,-2950.0,-1619.0,0.03219795227050781
-2499.0,-2640.0,-1036.0,0.03420400619506836
-820.0,-2764.0,-2116.0,0.03527498245239258
-2338.0,-2722.0,-1398.0,0.036180973052978516
-851.0,-2658.0,-2105.0,0.03733181953430176
-1284.0,-2606.0,-2074.0,0.039879798889160156
-2295.0,-2221.0,-1491.0,0.0417628288269043
-2423.0,-2654.0,-1279.0,0.04383587837219238
-2246.0,-2273.0,-1562.0,0.04558587074279785
-2277.0,-2167.0,-1551.0,0.04645895957946777
-1346.0,-2664.0,-2000.0,0.047284841537475586
-1364.0,-2718.0,-1940.0,0.05301499366760254
-2215.0,-2109.0,-1625.0,0.05389881134033203
-2214.0,-2418.0,-1550.0,0.0549159049987793
-1316.0,-2461.0,-2086.0,0.057434797286987305
-2210.0,-2289.0,-1610.0,0.058484792709350586
-2201.0,-2181.0,-1794.0,0.059567928314208984
-860.0,-2766.0,-1921.0,0.060475826263427734
-783.0,-2965.0,-1947.0,0.061296939849853516
-1347.0,-2355.0,-2075.0,0.06221199035644531
-1247.0,-2807.0,-1905.0,0.06497693061828613
-832.0,-2913.0,-1876.0,0.06687188148498535
-2414.0,-2708.0,-1155.0,0.06937098503112793
-1780.0,-2303.0,-2044.0,0.0703439712524414
-1484.0,-2896.0,-1679.0,0.07132792472839355
-1365.0,-2409.0,-2015.0,0.07492899894714355
-2111.0,-2432.0,-1515.0,0.07686185836791992
-2192.0,-2235.0,-1670.0,0.07779383659362793
-1265.0,-2861.0,-1845.0,0.08036494255065918
-1620.0,-2552.0,-1943.0,0.08142280578613281
-2101.0,-2633.0,-1624.0,0.08360600471496582
-1762.0,-2725.0,-1352.0,0.0864708423614502
-2102.0,-2324.0,-1699.0,0.08835577964782715
-2017.0,-2392.0,-1818.0,0.09992694854736328
-2048.0,-2286.0,-1807.0,0.10096096992492676
-1893.0,-2088.0,-1970.0,0.10191488265991211
-1714.0,-2592.0,-1640.0,0.10411190986633301
-1713.0,-2777.0,-1423.0,0.10813784599304199
-1696.0,-2538.0,-1700.0,0.11027383804321289
-1578.0,-2936.0,-1376.0,0.1111137866973877
-1700.0,-2667.0,-1426.0,0.11224794387817383
-1686.0,-2739.0,-1595.0,0.1134188175201416
-1521.0,-2695.0,-1848.0,0.11539697647094727
-1820.0,-2305.0,-1849.0,0.12134790420532227
-1614.0,-2920.0,-1328.0,0.1286158561706543
-1583.0,-2753.0,-1774.0,0.1307368278503418
-1677.0,-2793.0,-1471.0,0.13172292709350586
-1538.0,-2934.0,-1571.0,0.13292980194091797
-1601.0,-2807.0,-1714.0,0.13686299324035645
-1587.0,-2882.0,-1500.0,0.13857197761535645
-1668.0,-2685.0,-1655.0,0.1405489444732666
-1637.0,-2791.0,-1666.0,0.14333581924438477
-1606.0,-2627.0,-1729.0,0.1504218578338623
-1569.0,-2828.0,-1560.0,0.15697693824768066
