z1,z2,z3
8592.0,10518.0,4093.0
8738.0,4558.0,8759.0
4647.0,8134.0,10026.0
9566.0,9977.0,4131.0
4668.0,8669.0,9663.0
9986.0,9364.0,4216.0
4807.0,8873.0,9403.0
4811.0,9321.0,9095.0
9908.0,8883.0,4306.0
4828.0,9408.0,9040.0
4908.0,10042.0,8647.0
10912.0,8697.0,4390.0
8948.0,4605.0,8699.0
8129.0,4715.0,9305.0
9144.0,4609.0,8342.0
11054.0,8679.0,4421.0
10829.0,8404.0,4503.0
5019.0,9674.0,8452.0
8563.0,10554.0,4100.0
8476.0,10293.0,4191.0
8447.0,10329.0,4198.0
5054.0,9704.0,8433.0
8419.0,10307.0,4240.0
5107.0,10285.0,8220.0
8203.0,10836.0,4247.0
7153.0,7411.0,4522.0
8957.0,4654.0,8289.0
9354.0,4656.0,8282.0
9167.0,4701.0,8229.0
9363.0,4705.0,7872.0
5108.0,7504.0,7264.0
8174.0,10872.0,4254.0
8087.0,10611.0,4345.0
4679.0,7911.0,10126.0
7197.0,4841.0,6758.0
8058.0,10647.0,4352.0
8030.0,10625.0,4394.0
8008.0,10653.0,4462.0
7943.0,10364.0,4485.0
7914.0,10400.0,4492.0
4978.0,7796.0,9644.0
9573.0,4752.0,7812.0
5057.0,7789.0,9777.0
5058.0,7606.0,10130.0
5220.0,7452.0,10529.0
5238.0,7441.0,10275.0
5326.0,7340.0,10045.0
6374.0,7325.0,4785.0
5473.0,7282.0,9338.0
11130.0,6998.0,4854.0
5580.0,7209.0,9139.0
5409.0,9756.0,7210.0
5509.0,9785.0,7154.0
5599.0,7147.0,10533.0
6985.0,5029.0,5950.0
5579.0,9701.0,6836.0
5617.0,7136.0,10279.0
5631.0,5892.0,7031.0
11313.0,6858.0,5069.0
6015.0,5199.0,7585.0
10619.0,6762.0,5113.0
5631.0,6820.0,6351.0
11433.0,6692.0,5261.0
10802.0,6622.0,5328.0
11616.0,6552.0,5476.0
6894.0,6468.0,5520.0
10922.0,6456.0,5520.0
11105.0,6316.0,5735.0
5767.0,7812.0,4882.0
10201.0,6312.0,5911.0
9488.0,9496.0,4221.0
8448.0,10271.0,4233.0
9242.0,10080.0,4257.0
9980.0,8793.0,4404.0
10584.0,8721.0,4408.0
9328.0,9837.0,4275.0
10726.0,8703.0,4439.0
8516.0,10140.0,4306.0
10005.0,8636.0,4509.0
9560.0,9406.0,4319.0
9307.0,9883.0,4292.0
8332.0,10046.0,4331.0
10501.0,8428.0,4521.0
9164.0,9599.0,4347.0
9513.0,9339.0,4326.0
9933.0,8726.0,4411.0
9727.0,9270.0,4377.0
8581.0,9862.0,4376.0
9585.0,9249.0,4424.0
9584.0,8986.0,4432.0
8397.0,10335.0,4308.0
9229.0,9402.0,4382.0
4958.0,9437.0,8765.0
8861.0,9682.0,4387.0
8303.0,10082.0,4338.0
9301.0,9312.0,4480.0
9319.0,9239.0,4484.0
9649.0,8789.0,4467.0
8851.0,9612.0,4422.0
9189.0,9442.0,4452.0
8850.0,9539.0,4473.0
8059.0,10589.0,4387.0
8281.0,10110.0,4406.0
8253.0,10088.0,4448.0
8905.0,9505.0,4508.0
4847.0,8164.0,9253.0
9254.0,9245.0,4487.0
8580.0,9789.0,4427.0
8426.0,10299.0,4301.0
4700.0,8446.0,9763.0
8771.0,9668.0,4476.0
4860.0,9185.0,9140.0
4839.0,8650.0,9503.0
8037.0,10617.0,4455.0
4954.0,8091.0,9054.0
5009.0,9342.0,8885.0
4922.0,9277.0,9107.0
4861.0,8716.0,9213.0
5069.0,9069.0,8570.0
5030.0,8571.0,8883.0
8310.0,10074.0,4399.0
8282.0,10052.0,4441.0
5042.0,8891.0,8771.0
4946.0,8019.0,9544.0
10497.0,7215.0,5006.0
8339.0,4762.0,9245.0
8535.0,4766.0,8888.0
8348.0,4811.0,8835.0
5062.0,7788.0,9602.0
8249.0,4770.0,9257.0
5050.0,7835.0,9552.0
5082.0,7903.0,9090.0
10490.0,7197.0,5223.0
9986.0,6979.0,5265.0
5614.0,7207.0,9895.0
5357.0,7491.0,9648.0
10260.0,6870.0,5377.0
9796.0,7101.0,5267.0
10169.0,6839.0,5480.0
9163.0,7318.0,5419.0
10847.0,6415.0,5858.0
9527.0,7186.0,5483.0
9979.0,6961.0,5482.0
