z1,z2,z3
8305.0,8343.0,3573.0
7323.0,4383.0,6682.0
4061.0,8717.0,10307.0
4101.0,9196.0,9785.0
4275.0,9242.0,9415.0
4451.0,6229.0,7381.0
4129.0,8626.0,10378.0
4352.0,8544.0,10075.0
4410.0,8426.0,10076.0
10663.0,8191.0,4897.0
8204.0,11066.0,4386.0
8123.0,11096.0,4447.0
6765.0,6841.0,4939.0
8101.0,10856.0,4505.0
8063.0,11263.0,4506.0
7856.0,10797.0,4592.0
7818.0,11204.0,4593.0
7807.0,10694.0,4680.0
7792.0,10903.0,4832.0
7430.0,10133.0,4910.0
5034.0,10069.0,7324.0
5079.0,9379.0,7138.0
7201.0,5270.0,9387.0
7045.0,5479.0,9326.0
5172.0,9235.0,7081.0
5176.0,7626.0,5668.0
6922.0,5558.0,9588.0
5853.0,5599.0,7216.0
5600.0,6710.0,5678.0
6732.0,9471.0,5488.0
6670.0,9736.0,5552.0
5842.0,6583.0,5913.0
9024.0,5786.0,6622.0
6596.0,9064.0,5607.0
5486.0,5848.0,6540.0
10900.0,6523.0,5994.0
9116.0,5950.0,6451.0
10855.0,6495.0,6133.0
9760.0,6259.0,6162.0
9047.0,6014.0,6368.0
9139.0,6178.0,6197.0
4169.0,9105.0,9856.0
4235.0,8763.0,9937.0
8247.0,10452.0,4471.0
8090.0,10346.0,4592.0
4324.0,9114.0,9482.0
4392.0,9023.0,9553.0
4284.0,8635.0,10004.0
4415.0,8812.0,9702.0
8177.0,10416.0,4513.0
10555.0,8212.0,4915.0
8139.0,10823.0,4514.0
8166.0,10482.0,4532.0
10244.0,8308.0,4925.0
7853.0,10879.0,4667.0
7845.0,10287.0,4679.0
4450.0,8463.0,9892.0
4450.0,8905.0,9554.0
8052.0,10753.0,4593.0
8166.0,9906.0,4600.0
9226.0,8342.0,4937.0
8128.0,10313.0,4601.0
7844.0,9196.0,4821.0
7809.0,9923.0,4878.0
8303.0,9712.0,4674.0
8186.0,9883.0,4716.0
7758.0,9010.0,4916.0
7722.0,9697.0,4924.0
7939.0,8889.0,4843.0
7971.0,8669.0,4897.0
7876.0,8976.0,4875.0
10437.0,6549.0,6067.0
7853.0,8703.0,4938.0
7958.0,8767.0,4931.0
5151.0,9299.0,7276.0
9056.0,6571.0,6146.0
7245.0,5554.0,9165.0
7064.0,5595.0,9066.0
6690.0,8986.0,5553.0
9392.0,6381.0,6169.0
8775.0,5836.0,6668.0
8890.0,6228.0,6243.0
8867.0,6000.0,6497.0
8798.0,6064.0,6414.0
8719.0,6496.0,6266.0
8498.0,6197.0,6357.0
9001.0,6198.0,6345.0
8406.0,6033.0,6528.0
5642.0,6393.0,6331.0
8586.0,6511.0,6298.0
8360.0,6217.0,6505.0
8249.0,6247.0,6403.0
