z1,z2,z3
10126.0,10013.0,4556.0
9672.0,4696.0,10691.0
5125.0,9503.0,9892.0
9654.0,4781.0,10255.0
9549.0,4890.0,9974.0
9802.0,10190.0,4634.0
10537.0,9895.0,4568.0
9420.0,4907.0,9856.0
10648.0,9454.0,4651.0
5197.0,9864.0,9336.0
10074.0,4907.0,9840.0
9562.0,4966.0,9522.0
7721.0,8775.0,4728.0
9562.0,4822.0,10420.0
9188.0,4829.0,10749.0
10260.0,4986.0,9309.0
5246.0,9036.0,10384.0
11059.0,9336.0,4663.0
5291.0,10015.0,8971.0
10360.0,5010.0,9116.0
9091.0,4905.0,10339.0
10938.0,5089.0,8968.0
8957.0,4948.0,10588.0
5461.0,8797.0,10747.0
5310.0,10148.0,8896.0
10948.0,5107.0,8739.0
8641.0,5022.0,10619.0
5352.0,10423.0,8808.0
5404.0,10299.0,8531.0
5585.0,8725.0,10437.0
8108.0,7925.0,4887.0
11048.0,5131.0,8546.0
5631.0,8679.0,10183.0
5649.0,8522.0,10292.0
8571.0,5102.0,11154.0
8553.0,5187.0,10718.0
8128.0,5224.0,10229.0
10670.0,5283.0,7693.0
5601.0,10357.0,8476.0
5675.0,8415.0,10174.0
5626.0,10215.0,8364.0
5789.0,8272.0,9891.0
5770.0,10697.0,8049.0
5863.0,8254.0,9705.0
5884.0,8227.0,9869.0
5894.0,8092.0,9572.0
8084.0,5307.0,10184.0
5896.0,7811.0,9894.0
8040.0,5316.0,10276.0
6044.0,10489.0,7605.0
7344.0,5388.0,7784.0
8198.0,6135.0,5309.0
5961.0,7687.0,10353.0
7648.0,11771.0,5908.0
10767.0,5353.0,7459.0
6051.0,7579.0,10322.0
7567.0,11434.0,6099.0
6196.0,10819.0,7602.0
6325.0,10268.0,7499.0
6116.0,7455.0,10781.0
7406.0,12048.0,6120.0
6349.0,10629.0,7351.0
11371.0,5427.0,7318.0
6190.0,7431.0,10304.0
6276.0,7411.0,10658.0
6280.0,7323.0,10273.0
7353.0,10801.0,6323.0
7326.0,10690.0,6334.0
6470.0,10611.0,7158.0
6745.0,5643.0,8508.0
7277.0,10760.0,6419.0
6340.0,7260.0,10019.0
10912.0,5569.0,7285.0
10510.0,5609.0,7284.0
11516.0,5643.0,7144.0
7250.0,10649.0,6430.0
6345.0,7199.0,10732.0
7240.0,11031.0,6503.0
7168.0,10545.0,6513.0
6405.0,7136.0,10478.0
7095.0,12156.0,6515.0
6654.0,11974.0,6932.0
11114.0,5683.0,7143.0
10873.0,5758.0,7104.0
6431.0,6014.0,8224.0
11477.0,5832.0,6963.0
7092.0,10504.0,6609.0
7065.0,10393.0,6620.0
7037.0,11767.0,6644.0
7016.0,11615.0,6695.0
6896.0,11697.0,6720.0
10613.0,5868.0,6956.0
11217.0,5942.0,6815.0
6734.0,7586.0,6789.0
8824.0,6001.0,5830.0
9407.0,4831.0,10308.0
10682.0,5175.0,8815.0
5260.0,9331.0,9857.0
9537.0,5021.0,9404.0
5219.0,9654.0,9527.0
10365.0,5186.0,8889.0
9170.0,4914.0,10313.0
5472.0,8908.0,10455.0
9233.0,4964.0,10005.0
5340.0,9187.0,10019.0
10782.0,5199.0,8622.0
9994.0,5054.0,9385.0
10094.0,5078.0,9192.0
9078.0,4955.0,10478.0
8970.0,5024.0,10136.0
5540.0,8822.0,9858.0
5443.0,9094.0,10329.0
10724.0,5246.0,8574.0
9929.0,5200.0,9148.0
9104.0,4981.0,9887.0
5318.0,9397.0,9828.0
8783.0,5081.0,10285.0
10465.0,5210.0,8696.0
5496.0,9086.0,9867.0
5329.0,9555.0,9654.0
10256.0,5222.0,8920.0
9777.0,5089.0,9266.0
5528.0,8989.0,9800.0
9416.0,4980.0,9690.0
9099.0,5007.0,10254.0
5238.0,9787.0,9452.0
5412.0,9548.0,9463.0
5445.0,9526.0,9598.0
10029.0,5224.0,8955.0
10706.0,5216.0,8622.0
5453.0,9471.0,9579.0
5332.0,9938.0,9087.0
5359.0,9320.0,9944.0
5464.0,9192.0,9945.0
8654.0,5098.0,10167.0
5423.0,9736.0,9407.0
9246.0,5040.0,9553.0
5482.0,9354.0,9498.0
10356.0,5246.0,8727.0
5431.0,9681.0,9388.0
10547.0,5307.0,8439.0
5394.0,9922.0,9281.0
9534.0,5021.0,9677.0
5470.0,9719.0,9263.0
8608.0,5204.0,10436.0
