z1,z2,z3,time
-1153.0,-1758.0,-3445.0,0.0010590553283691406
-1370.0,-2381.0,-2676.0,0.0014660358428955078
-2861.0,-723.0,-2672.0,0.0019140243530273438
-1476.0,-2244.0,-2792.0,0.002424001693725586
-2612.0,-1005.0,-2695.0,0.003153085708618164
-2512.0,-1086.0,-2767.0,0.0038690567016601562
-2478.0,-909.0,-2829.0,0.0044100284576416016
-791.0,-2179.0,-3230.0,0.0051250457763671875
-2420.0,-831.0,-3068.0,0.0057830810546875
-2279.0,-1030.0,-3139.0,0.0064580440521240234
-1896.0,-1216.0,-3296.0,0.0077130794525146484
-897.0,-2042.0,-3346.0,0.00849294662475586
-1005.0,-1959.0,-3394.0,0.010838031768798828
-2753.0,-806.0,-2624.0,0.012555122375488281
-2697.0,-1467.0,-2267.0,0.01368403434753418
-1511.0,-2182.0,-2605.0,0.01427006721496582
-1518.0,-2180.0,-2727.0,0.014882087707519531
-1576.0,-2163.0,-2720.0,0.015535116195678711
-1584.0,-2161.0,-2840.0,0.0161590576171875
-1917.0,-2136.0,-2396.0,0.01685190200805664
-1952.0,-2074.0,-2209.0,0.017466068267822266
-1959.0,-2072.0,-2331.0,0.01812911033630371
-2058.0,-1937.0,-2325.0,0.018949031829833984
-2689.0,-1469.0,-2147.0,0.019483089447021484
-2589.0,-1550.0,-2219.0,0.020015954971313477
-2065.0,-1935.0,-2447.0,0.02078700065612793
-2100.0,-1873.0,-2260.0,0.02162909507751465
-2158.0,-1856.0,-2253.0,0.02237701416015625
-2483.0,-1687.0,-2103.0,0.023028135299682617
-2166.0,-1854.0,-2373.0,0.023732900619506836
-2173.0,-1852.0,-2495.0,0.024493932723999023
-2200.0,-1792.0,-2188.0,0.025239944458007812
-2208.0,-1790.0,-2308.0,0.02602100372314453
-2441.0,-1751.0,-2168.0,0.026782989501953125
-2448.0,-1749.0,-2290.0,0.02765512466430664
-932.0,-1980.0,-3159.0,0.0316319465637207
-939.0,-1978.0,-3281.0,0.032681941986083984
-1732.0,-1960.0,-2891.0,0.03374004364013672
-2647.0,-943.0,-2508.0,0.03454709053039551
-1180.0,-1937.0,-3261.0,0.0367889404296875
-2605.0,-1007.0,-2573.0,0.04050803184509277
-1338.0,-1934.0,-2950.0,0.046360015869140625
-1222.0,-1873.0,-3196.0,0.04755210876464844
-1280.0,-1856.0,-3189.0,0.050039052963256836
-1611.0,-2101.0,-2533.0,0.050935983657836914
-2414.0,-1572.0,-2352.0,0.05344700813293457
-1619.0,-2099.0,-2653.0,0.0543980598449707
-1626.0,-2097.0,-2775.0,0.05538201332092285
-1047.0,-1895.0,-3329.0,0.05618095397949219
-1859.0,-2058.0,-2635.0,0.05715799331665039
-2356.0,-1494.0,-2591.0,0.05812692642211914
-1315.0,-1794.0,-3002.0,0.05938410758972168
-1486.0,-1733.0,-3001.0,0.06086397171020508
-1146.0,-1760.0,-3323.0,0.06170797348022461
-2337.0,-1108.0,-2900.0,0.06353402137756348
-1322.0,-1792.0,-3124.0,0.06482911109924316
-1421.0,-1657.0,-3118.0,0.07281804084777832
-2314.0,-968.0,-2952.0,0.07460212707519531
-1188.0,-1696.0,-3258.0,0.07556605339050293
-1428.0,-1655.0,-3240.0,0.07649111747741699
-1618.0,-2099.0,-2655.0,0.07739996910095215
-1536.0,-1572.0,-3288.0,0.08005404472351074
-1717.0,-1964.0,-2649.0,0.08651494979858398
-1725.0,-1962.0,-2769.0,0.08960199356079102
-1594.0,-1650.0,-3049.0,0.09087991714477539
-2264.0,-1129.0,-2665.0,0.09286093711853027
-2256.0,-1575.0,-2663.0,0.09720110893249512
-1534.0,-1637.0,-3081.0,0.09828305244445801
-2229.0,-1191.0,-2852.0,0.0993340015411377
-1724.0,-1962.0,-2771.0,0.10123109817504883
-1529.0,-1574.0,-3166.0,0.10410499572753906
-1767.0,-1898.0,-2704.0,0.10781598091125488
-1894.0,-1996.0,-2448.0,0.10868692398071289
-1769.0,-1628.0,-2916.0,0.10989689826965332
-2272.0,-1032.0,-3017.0,0.1106569766998291
