z1,z2,z3,time
-2057.0,-2728.0,-6042.0,0.013729095458984375
-5570.0,-2201.0,-2614.0,0.026463031768798828
-2695.0,-5923.0,-1871.0,0.03766512870788574
-5526.0,-2481.0,-2358.0,0.0518801212310791
-5441.0,-3155.0,-1790.0,0.06394314765930176
-1403.0,-3792.0,-5939.0,0.07479214668273926
-5265.0,-3285.0,-1609.0,0.08716511726379395
-5256.0,-3470.0,-1339.0,0.0997471809387207
-5247.0,-3634.0,-1728.0,0.11044716835021973
-5241.0,-3641.0,-1710.0,0.12169313430786133
-5086.0,-3772.0,-1124.0,0.13545513153076172
-1753.0,-5911.0,-2865.0,0.1463630199432373
-5070.0,-3821.0,-1387.0,0.15748810768127441
-5062.0,-3949.0,-1277.0,0.1704730987548828
-5519.0,-2013.0,-2952.0,0.18306517601013184
-4929.0,-4100.0,-1206.0,0.19495010375976562
-1473.0,-3897.0,-5468.0,0.20661211013793945
-4656.0,-4126.0,-1239.0,0.22126507759094238
-1086.0,-4065.0,-5427.0,0.2330920696258545
-4643.0,-4195.0,-1044.0,0.24620509147644043
-4523.0,-4277.0,-1168.0,0.2577691078186035
-5287.0,-1799.0,-3173.0,0.26919102668762207
-4510.0,-4346.0,-973.0,0.28044700622558594
-1846.0,-4087.0,-5144.0,0.2924211025238037
-891.0,-4130.0,-5125.0,0.30398106575012207
-4426.0,-4364.0,-1794.0,0.31740617752075195
-1693.0,-4505.0,-4991.0,0.3300020694732666
-4389.0,-4374.0,-1469.0,0.34143710136413574
-4256.0,-4525.0,-1398.0,0.35353803634643555
-5114.0,-1446.0,-3255.0,0.3655431270599365
-2059.0,-3122.0,-5810.0,0.37769007682800293
-2660.0,-2699.0,-5727.0,0.3896341323852539
-4212.0,-4589.0,-1282.0,0.4031991958618164
-5078.0,-1675.0,-3730.0,0.415208101272583
-4158.0,-4755.0,-1505.0,0.4266960620880127
-1744.0,-5785.0,-3348.0,0.4389309883117676
-1487.0,-4512.0,-4596.0,0.45085597038269043
-1663.0,-4763.0,-4514.0,0.4629330635070801
-3994.0,-5004.0,-1732.0,0.47434306144714355
-1376.0,-4778.0,-4479.0,0.48742103576660156
-1820.0,-5018.0,-4466.0,0.49839115142822266
-3982.0,-5131.0,-1454.0,0.5098621845245361
-5027.0,-1487.0,-4068.0,0.5208990573883057
-3243.0,-2283.0,-5607.0,0.5323951244354248
-3964.0,-5234.0,-1443.0,0.5436890125274658
-1986.0,-5375.0,-3612.0,0.5559961795806885
-1519.0,-5050.0,-4106.0,0.571364164352417
-3958.0,-5241.0,-1425.0,0.5824861526489258
-3781.0,-5246.0,-1366.0,0.5950701236724854
-3775.0,-5253.0,-1348.0,0.6066951751708984
-3671.0,-5431.0,-1259.0,0.6192150115966797
-1270.0,-5109.0,-4028.0,0.6311299800872803
-2265.0,-5307.0,-3845.0,0.642982006072998
-4899.0,-1250.0,-4190.0,0.6561300754547119
-1948.0,-5343.0,-3616.0,0.6673431396484375
-3488.0,-5443.0,-1182.0,0.6908111572265625
-3314.0,-5784.0,-1832.0,0.7028660774230957
-3131.0,-5796.0,-1755.0,0.7144069671630859
-4718.0,-1603.0,-4339.0,0.7273211479187012
-4555.0,-1582.0,-4457.0,0.7407660484313965
-3362.0,-1403.0,-5465.0,0.7522611618041992
