z1,z2,z3,time
-2055.0,-1954.0,-3987.0,0.004270076751708984
-4769.0,-1837.0,-1506.0,0.00876307487487793
-1225.0,-4637.0,-2164.0,0.01225900650024414
-1148.0,-2865.0,-3783.0,0.01628398895263672
-4555.0,-2147.0,-1061.0,0.020013093948364258
-4286.0,-2346.0,-1034.0,0.02413320541381836
-4072.0,-2656.0,-589.0,0.028968095779418945
-833.0,-3363.0,-3558.0,0.03301501274108887
-3878.0,-2768.0,-919.0,0.03695321083068848
-2209.0,-4605.0,-1080.0,0.040841102600097656
-3870.0,-2790.0,-1010.0,0.04470109939575195
-3864.0,-3245.0,-1255.0,0.048348188400268555
-1266.0,-3447.0,-3132.0,0.05216407775878906
-2161.0,-1370.0,-3948.0,0.056246042251586914
-1081.0,-4010.0,-2989.0,0.06025409698486328
-3545.0,-3313.0,-552.0,0.0669710636138916
-2546.0,-1438.0,-3763.0,0.07119321823120117
-3381.0,-3754.0,-783.0,0.07530403137207031
-2812.0,-1072.0,-3674.0,0.07884502410888672
-2965.0,-4198.0,-759.0,0.08296608924865723
-3024.0,-4007.0,-994.0,0.08666610717773438
-766.0,-4508.0,-2764.0,0.09022212028503418
-3272.0,-1414.0,-3250.0,0.09470701217651367
-1199.0,-4592.0,-2338.0,0.10310602188110352
-3346.0,-1191.0,-3141.0,0.11028599739074707
-3798.0,-1848.0,-2621.0,0.11443901062011719
-4309.0,-1495.0,-1930.0,0.11851215362548828
-3895.0,-1942.0,-2132.0,0.12281107902526855
-4153.0,-1906.0,-2023.0,0.12681007385253906
-1257.0,-2545.0,-3758.0,0.1347031593322754
-1737.0,-2188.0,-3748.0,0.13873505592346191
-1492.0,-2318.0,-3739.0,0.14272809028625488
-2144.0,-1903.0,-3596.0,0.15248799324035645
-1414.0,-2679.0,-3643.0,0.15916109085083008
-2575.0,-1891.0,-3554.0,0.16405010223388672
-1501.0,-2532.0,-3636.0,0.16825413703918457
-2035.0,-2223.0,-3621.0,0.17632317543029785
-1446.0,-2867.0,-3523.0,0.1803741455078125
-1613.0,-3137.0,-3237.0,0.18445205688476562
-1870.0,-2049.0,-3723.0,0.18898415565490723
-1639.0,-2349.0,-3559.0,0.19333720207214355
-2613.0,-2027.0,-3428.0,0.20558404922485352
-1907.0,-2722.0,-3476.0,0.22374916076660156
-2330.0,-2391.0,-3299.0,0.2754991054534912
