z1,z2,z3,time
2675.0,2978.0,685.0,0.0029458999633789062
2846.0,721.0,2901.0,0.005717039108276367
1074.0,3009.0,2096.0,0.008558034896850586
1084.0,2749.0,2247.0,0.012251853942871094
2477.0,2844.0,708.0,0.01540684700012207
3543.0,721.0,2372.0,0.018141984939575195
2644.0,757.0,3374.0,0.021086931228637695
2914.0,2670.0,812.0,0.024402856826782227
1136.0,2667.0,2900.0,0.030055999755859375
2328.0,3058.0,687.0,0.03439593315124512
2716.0,2536.0,835.0,0.03809499740600586
1146.0,2407.0,3051.0,0.04121899604797363
2408.0,827.0,3171.0,0.04494595527648926
2946.0,2496.0,924.0,0.0491330623626709
3027.0,2469.0,927.0,0.052774906158447266
2739.0,2397.0,958.0,0.056488037109375
2206.0,863.0,3644.0,0.05933785438537598
1163.0,2271.0,2820.0,0.06216096878051758
3436.0,2277.0,964.0,0.06566786766052246
3666.0,733.0,2013.0,0.0685880184173584
2164.0,3282.0,818.0,0.07146692276000977
2541.0,2263.0,981.0,0.07466506958007812
1201.0,1908.0,3551.0,0.0804898738861084
3185.0,2188.0,1051.0,0.08499598503112793
2099.0,943.0,3874.0,0.0880279541015625
3266.0,2161.0,1054.0,0.09146690368652344
2086.0,2981.0,834.0,0.09424495697021484
3004.0,2156.0,1105.0,0.09861207008361816
3261.0,2004.0,1110.0,0.10252499580383301
1803.0,1012.0,3670.0,0.1060018539428711
1130.0,3584.0,1669.0,0.10872602462768555
1955.0,2929.0,869.0,0.11153292655944824
3547.0,823.0,1912.0,0.11445903778076172
3356.0,1893.0,1138.0,0.11768388748168945
1922.0,3205.0,965.0,0.1207120418548584
1713.0,2852.0,1016.0,0.12343692779541016
3466.0,850.0,1909.0,0.12637090682983398
3712.0,935.0,1760.0,0.1296858787536621
1233.0,1904.0,3375.0,0.13272500038146973
1257.0,1814.0,3209.0,0.13580799102783203
3091.0,1888.0,1200.0,0.13922595977783203
3186.0,1777.0,1228.0,0.14256501197814941
1288.0,1405.0,3875.0,0.14563798904418945
1661.0,1049.0,4144.0,0.14829802513122559
3526.0,1763.0,1257.0,0.1514279842376709
3621.0,1652.0,1285.0,0.15448999404907227
3593.0,1025.0,1659.0,0.1575019359588623
1575.0,3143.0,1167.0,0.1605520248413086
1236.0,3155.0,1500.0,0.16372990608215332
1607.0,1389.0,3504.0,0.1670238971710205
3831.0,1032.0,1637.0,0.16984891891479492
2778.0,1641.0,1293.0,0.17278599739074707
3451.0,1536.0,1375.0,0.17973089218139648
3712.0,1122.0,1536.0,0.1828770637512207
1469.0,3572.0,1336.0,0.18965792655944824
3241.0,1534.0,1417.0,0.1933460235595703
