z1,z2,z3
10012.0,8462.0,4828.0
8315.0,4509.0,10223.0
4660.0,7184.0,11595.0
4715.0,7455.0,11059.0
4836.0,7857.0,10813.0
4930.0,9056.0,8726.0
8740.0,4524.0,10195.0
9280.0,4593.0,9491.0
9712.0,8404.0,4879.0
8512.0,8653.0,4988.0
9705.0,4646.0,8795.0
9489.0,4710.0,8719.0
4962.0,9089.0,8646.0
9514.0,4773.0,8644.0
5031.0,9115.0,8431.0
9298.0,4837.0,8568.0
5385.0,4920.0,8447.0
8360.0,9018.0,5059.0
10130.0,8296.0,4843.0
9987.0,4959.0,8443.0
10160.0,5087.0,8227.0
5063.0,9148.0,8351.0
8195.0,8599.0,5239.0
5295.0,8387.0,8262.0
8151.0,4529.0,10555.0
9830.0,8238.0,4894.0
5330.0,9061.0,8142.0
10166.0,7970.0,4976.0
8191.0,5233.0,5910.0
8043.0,8964.0,5310.0
7856.0,4575.0,11120.0
5351.0,9084.0,7889.0
7691.0,8824.0,5328.0
10284.0,7804.0,4991.0
5502.0,9104.0,7829.0
7649.0,4691.0,10866.0
5545.0,9191.0,7767.0
9984.0,7746.0,5042.0
5615.0,5867.0,6367.0
9921.0,7721.0,5157.0
10427.0,7360.0,5226.0
7105.0,6839.0,5394.0
7509.0,4802.0,11180.0
7454.0,4806.0,11303.0
7089.0,4881.0,11271.0
11029.0,7038.0,5227.0
4867.0,7068.0,11849.0
7058.0,9209.0,5687.0
4962.0,6934.0,11327.0
7007.0,9173.0,5828.0
11214.0,6911.0,5320.0
6858.0,9200.0,5873.0
5086.0,6638.0,11957.0
6807.0,9164.0,6014.0
11520.0,6830.0,5413.0
11435.0,6534.0,5499.0
6789.0,9120.0,6025.0
6690.0,6035.0,6042.0
6639.0,9128.0,6162.0
6364.0,9118.0,6285.0
5130.0,6508.0,11550.0
11620.0,6407.0,5592.0
5337.0,6392.0,11804.0
11926.0,6326.0,5685.0
7479.0,5421.0,5806.0
4982.0,8030.0,10796.0
5017.0,7205.0,10791.0
5017.0,7674.0,10731.0
5020.0,8021.0,10143.0
9064.0,4657.0,9415.0
8996.0,4738.0,9666.0
5054.0,8140.0,9740.0
8542.0,4771.0,10193.0
8873.0,4784.0,9264.0
8137.0,4578.0,10602.0
7973.0,4598.0,10934.0
8839.0,4798.0,9449.0
8275.0,4815.0,10131.0
8398.0,4858.0,9981.0
8491.0,4751.0,10207.0
9089.0,4720.0,9340.0
9429.0,4769.0,9006.0
8117.0,4756.0,10221.0
8805.0,4865.0,9515.0
5144.0,8195.0,9319.0
7953.0,4776.0,10553.0
8700.0,4868.0,9435.0
9131.0,4789.0,9079.0
4990.0,7668.0,11047.0
8198.0,4913.0,9906.0
4888.0,7282.0,11321.0
7939.0,4825.0,10600.0
7911.0,4846.0,10584.0
8508.0,4916.0,9542.0
5041.0,7697.0,10603.0
10097.0,5095.0,8234.0
8110.0,4846.0,10319.0
9421.0,4791.0,8970.0
7963.0,4914.0,10289.0
7342.0,4901.0,11139.0
9992.0,5110.0,8291.0
8300.0,4878.0,10056.0
5042.0,7848.0,10491.0
9230.0,4918.0,8819.0
4922.0,7339.0,11313.0
5148.0,8562.0,8958.0
9929.0,5118.0,8298.0
4937.0,7343.0,11232.0
5072.0,7945.0,10195.0
9649.0,8379.0,4994.0
9270.0,5144.0,8446.0
9652.0,5166.0,8235.0
9767.0,8213.0,5009.0
9866.0,7912.0,5027.0
8827.0,8551.0,5037.0
5132.0,7853.0,10410.0
5081.0,7701.0,10572.0
5090.0,7758.0,10514.0
5126.0,7508.0,10643.0
5133.0,7881.0,9941.0
5082.0,8132.0,9993.0
5151.0,7510.0,10308.0
9464.0,8382.0,5043.0
5138.0,7607.0,10545.0
9582.0,8216.0,5058.0
5170.0,6795.0,10987.0
8995.0,5174.0,8417.0
9354.0,5186.0,8308.0
5203.0,7690.0,9677.0
10612.0,7233.0,5319.0
5159.0,8836.0,8807.0
9803.0,7887.0,5142.0
5175.0,7475.0,10653.0
9401.0,8357.0,5158.0
5225.0,7066.0,10451.0
9519.0,8191.0,5173.0
10392.0,7588.0,5309.0
8510.0,8497.0,5288.0
9618.0,7890.0,5191.0
9673.0,7699.0,5321.0
5141.0,6909.0,11421.0
9974.0,7696.0,5345.0
9801.0,7497.0,5355.0
9123.0,8459.0,5298.0
5169.0,8256.0,8973.0
10607.0,7214.0,5390.0
5173.0,8623.0,8612.0
9499.0,8262.0,5218.0
9301.0,8370.0,5314.0
9486.0,8106.0,5309.0
5203.0,7827.0,9435.0
8296.0,8239.0,5323.0
5227.0,7655.0,10022.0
5297.0,7464.0,9758.0
9555.0,7865.0,5306.0
5210.0,8856.0,8592.0
5245.0,7284.0,10389.0
5185.0,6779.0,11014.0
5229.0,9002.0,8437.0
5329.0,6772.0,11516.0
9736.0,7724.0,5206.0
5377.0,6679.0,11241.0
11018.0,6729.0,5591.0
8862.0,7979.0,5361.0
5329.0,7045.0,10416.0
5311.0,7416.0,10049.0
8313.0,8477.0,5316.0
5353.0,7010.0,10761.0
5242.0,8889.0,8512.0
5257.0,8062.0,9165.0
5254.0,8513.0,8874.0
5261.0,9035.0,8357.0
5381.0,7225.0,9785.0
11013.0,6710.0,5662.0
11324.0,6648.0,5684.0
5282.0,8818.0,8435.0
5261.0,8429.0,8804.0
5250.0,8785.0,8515.0
5292.0,8928.0,8432.0
5266.0,7959.0,8969.0
11198.0,6583.0,5755.0
5270.0,8326.0,8608.0
5369.0,7689.0,9310.0
5258.0,8880.0,8513.0
5286.0,8490.0,8458.0
10424.0,6762.0,5768.0
5377.0,7671.0,9365.0
5343.0,8948.0,8217.0
5282.0,8123.0,8819.0
5380.0,8644.0,8163.0
5379.0,7826.0,8815.0
5383.0,8877.0,8140.0
5387.0,8455.0,8126.0
5351.0,8844.0,8220.0
5408.0,8254.0,8108.0
5493.0,8511.0,8009.0
5291.0,8020.0,8623.0
8611.0,8137.0,5372.0
5530.0,9045.0,7909.0
5557.0,8802.0,7990.0
8079.0,8638.0,5363.0
5606.0,8909.0,7787.0
5376.0,8277.0,8524.0
5562.0,9078.0,7829.0
5383.0,8193.0,8454.0
8006.0,8722.0,5377.0
5581.0,8562.0,8004.0
5489.0,8144.0,8370.0
5569.0,7488.0,8364.0
5593.0,8173.0,8227.0
5538.0,8475.0,8066.0
5604.0,8429.0,8065.0
7085.0,9132.0,5732.0
7034.0,9096.0,5873.0
7009.0,8875.0,5903.0
6885.0,9123.0,5918.0
6941.0,8755.0,5954.0
6316.0,5625.0,7197.0
7036.0,8798.0,5948.0
7006.0,8721.0,5985.0
7059.0,8633.0,6031.0
7042.0,8395.0,6038.0
6666.0,9051.0,6207.0
6588.0,9092.0,6303.0
6515.0,8793.0,6315.0
6391.0,9041.0,6330.0
6542.0,8716.0,6360.0
6573.0,8706.0,6360.0
7445.0,6175.0,6019.0
