z1,z2,z3,time
-5889.0,-4736.0,-9238.0,0.0032198429107666016
-9995.0,-6699.0,-5719.0,0.005839824676513672
-5467.0,-10540.0,-4892.0,0.009537935256958008
-5812.0,-4882.0,-9206.0,0.012512922286987305
-5303.0,-5115.0,-9186.0,0.015331029891967773
-5156.0,-5518.0,-9159.0,0.01990199089050293
-5203.0,-5684.0,-9062.0,0.02417302131652832
-5415.0,-5720.0,-9034.0,0.03302502632141113
-5340.0,-5739.0,-8988.0,0.040239810943603516
-6378.0,-6026.0,-8982.0,0.04695892333984375
-5967.0,-6346.0,-8951.0,0.050119876861572266
-6175.0,-10487.0,-4217.0,0.05332183837890625
-5420.0,-10521.0,-5415.0,0.05690193176269531
-6112.0,-6412.0,-8883.0,0.06025886535644531
-6215.0,-6460.0,-8860.0,0.06415390968322754
-6001.0,-6546.0,-8819.0,0.06802201271057129
-6339.0,-4512.0,-9164.0,0.07154488563537598
-6144.0,-6798.0,-8767.0,0.0757608413696289
-9863.0,-6882.0,-5711.0,0.07863903045654297
-5545.0,-10439.0,-5465.0,0.08178496360778809
-5521.0,-10398.0,-5488.0,0.08501791954040527
-6012.0,-6981.0,-8759.0,0.08767986297607422
-4979.0,-10388.0,-5741.0,0.09120988845825195
-6230.0,-10450.0,-4193.0,0.09422087669372559
-6293.0,-10412.0,-4268.0,0.097930908203125
-9777.0,-6934.0,-6118.0,0.1052699089050293
-6371.0,-4898.0,-9048.0,0.10863399505615234
-9752.0,-6940.0,-5215.0,0.1126108169555664
-9688.0,-7072.0,-6087.0,0.11664795875549316
-5690.0,-6992.0,-8541.0,0.1234889030456543
-6498.0,-10411.0,-5459.0,0.12868380546569824
-6555.0,-3996.0,-9031.0,0.13217401504516602
-6220.0,-7165.0,-8507.0,0.13866281509399414
-9828.0,-6326.0,-6026.0,0.14192891120910645
-5097.0,-10313.0,-5792.0,0.14709782600402832
-9645.0,-7117.0,-6110.0,0.15143799781799316
-6186.0,-10299.0,-5981.0,0.15777182579040527
-9644.0,-7634.0,-5156.0,0.16264796257019043
-6323.0,-7213.0,-8484.0,0.16704583168029785
-6698.0,-6033.0,-8935.0,0.1712169647216797
-6572.0,-10397.0,-4226.0,0.17715001106262207
-7010.0,-7242.0,-8475.0,0.1810448169708252
-6599.0,-7562.0,-8444.0,0.18489885330200195
-6817.0,-10392.0,-5274.0,0.19117093086242676
-6065.0,-10222.0,-6284.0,0.19662690162658691
-7105.0,-5091.0,-8853.0,0.20225882530212402
-9728.0,-6655.0,-6274.0,0.20854783058166504
-7096.0,-10377.0,-5232.0,0.21310687065124512
-6847.0,-7676.0,-8353.0,0.21693801879882812
-9714.0,-6593.0,-6330.0,0.2206728458404541
-6197.0,-10039.0,-6292.0,0.22437596321105957
-6321.0,-9931.0,-6419.0,0.23005986213684082
-9649.0,-5520.0,-6387.0,0.23680591583251953
-9534.0,-7783.0,-5367.0,0.24032902717590332
-6493.0,-7816.0,-8244.0,0.24603486061096191
-9613.0,-5477.0,-6410.0,0.2503838539123535
-9610.0,-6561.0,-6425.0,0.2548329830169678
-9580.0,-6549.0,-6952.0,0.2593679428100586
-7121.0,-4047.0,-8755.0,0.26352787017822266
