z1,z2,z3
7897.0,9286.0,4182.0
9664.0,4916.0,11911.0
4444.0,9966.0,11652.0
9989.0,4978.0,11486.0
4650.0,9681.0,11070.0
10450.0,5027.0,11113.0
10775.0,5089.0,10688.0
4751.0,10212.0,10741.0
4787.0,10103.0,10529.0
9056.0,5315.0,10266.0
4888.0,10634.0,10200.0
9045.0,5320.0,10110.0
4997.0,10040.0,10174.0
5046.0,11202.0,9903.0
9077.0,5334.0,9999.0
10838.0,5447.0,9311.0
4463.0,9137.0,12123.0
5103.0,10579.0,9749.0
5259.0,10567.0,9694.0
5267.0,7295.0,9542.0
8867.0,4929.0,12095.0
5323.0,10676.0,9532.0
5350.0,10967.0,9385.0
5476.0,10634.0,9349.0
5510.0,10639.0,9217.0
10468.0,5570.0,9244.0
10466.0,9151.0,5023.0
10812.0,5622.0,8839.0
5541.0,9759.0,8965.0
10581.0,8913.0,5253.0
4582.0,8493.0,12460.0
5608.0,10285.0,8768.0
10777.0,8616.0,5293.0
8365.0,4990.0,12194.0
9947.0,5681.0,8636.0
5676.0,7777.0,7633.0
9859.0,5753.0,8568.0
10892.0,8378.0,5523.0
9730.0,5870.0,8487.0
4713.0,8333.0,12523.0
10862.0,5875.0,8389.0
10492.0,5998.0,8322.0
10634.0,8282.0,5662.0
8132.0,5111.0,12152.0
4774.0,8245.0,12461.0
10006.0,6006.0,8271.0
11375.0,8147.0,5877.0
10035.0,6030.0,8215.0
4884.0,7759.0,12658.0
9997.0,6089.0,8150.0
10026.0,6113.0,8094.0
10749.0,8044.0,5892.0
8028.0,5239.0,12307.0
10811.0,6123.0,8058.0
9921.0,6217.0,7962.0
11629.0,7929.0,5991.0
8007.0,5253.0,12421.0
7971.0,5259.0,11699.0
7960.0,5264.0,11543.0
9833.0,6289.0,7894.0
7682.0,5289.0,11877.0
10904.0,7921.0,6193.0
11575.0,7655.0,6208.0
7888.0,11961.0,5622.0
9930.0,6366.0,7764.0
7866.0,11999.0,5624.0
7838.0,11718.0,5729.0
7816.0,11756.0,5731.0
7785.0,12187.0,5769.0
7763.0,12225.0,5771.0
9959.0,6390.0,7708.0
7755.0,11331.0,5846.0
5015.0,7599.0,12721.0
7697.0,11444.0,5864.0
9921.0,6449.0,7643.0
7690.0,11808.0,5964.0
7652.0,10911.0,5967.0
7671.0,5294.0,11721.0
7526.0,5300.0,12406.0
11157.0,7654.0,6412.0
11435.0,7527.0,6544.0
7594.0,11024.0,5985.0
9950.0,6473.0,7587.0
6036.0,7083.0,7130.0
5076.0,7511.0,12659.0
7480.0,11424.0,6050.0
10070.0,6597.0,7573.0
10032.0,6656.0,7508.0
7592.0,6926.0,6569.0
7414.0,5415.0,12428.0
5192.0,7416.0,12743.0
10061.0,6680.0,7452.0
7468.0,11607.0,6168.0
7377.0,11004.0,6171.0
9690.0,6817.0,7423.0
10226.0,6849.0,7388.0
5207.0,7351.0,12722.0
7293.0,5421.0,12364.0
7340.0,11776.0,6211.0
7318.0,11814.0,6213.0
6692.0,8074.0,6288.0
5323.0,7256.0,12806.0
7216.0,5507.0,12520.0
5347.0,7036.0,12899.0
7155.0,5522.0,12562.0
7108.0,5537.0,12255.0
6647.0,7542.0,6726.0
6976.0,5589.0,9575.0
5478.0,6876.0,12962.0
6368.0,5626.0,9254.0
5539.0,6788.0,12900.0
5643.0,6761.0,13019.0
5655.0,6693.0,12984.0
5670.0,6628.0,12963.0
5786.0,6533.0,13047.0
5847.0,6445.0,12985.0
5978.0,6285.0,13048.0
6323.0,6087.0,12857.0
6308.0,6152.0,12878.0
6303.0,6242.0,12460.0
6192.0,6247.0,12794.0
4563.0,9322.0,11989.0
9084.0,5149.0,11468.0
10351.0,5149.0,11138.0
10676.0,5211.0,10713.0
4575.0,9806.0,11715.0
9317.0,5028.0,11510.0
9358.0,5258.0,11383.0
8429.0,5264.0,10980.0
4636.0,9718.0,11653.0
8418.0,5269.0,10824.0
4736.0,9080.0,11496.0
8450.0,5283.0,10713.0
4594.0,8977.0,12186.0
4769.0,9923.0,11064.0
4694.0,9162.0,12052.0
4786.0,9886.0,11062.0
8634.0,5050.0,12053.0
8815.0,5089.0,11609.0
4966.0,9790.0,10523.0
4655.0,8889.0,12124.0
4873.0,9502.0,10955.0
4795.0,9214.0,11438.0
4765.0,8403.0,12321.0
4829.0,9368.0,11064.0
4893.0,9889.0,10788.0
4755.0,9074.0,11990.0
4871.0,8979.0,12074.0
4877.0,9072.0,11913.0
4881.0,8613.0,11864.0
4771.0,8794.0,12208.0
4914.0,9895.0,10758.0
4930.0,9899.0,10735.0
4786.0,8729.0,12187.0
8902.0,5515.0,9850.0
4932.0,9636.0,10897.0
4915.0,8767.0,11490.0
5158.0,10036.0,10023.0
4865.0,8588.0,12187.0
4888.0,9279.0,11401.0
4914.0,9198.0,11380.0
8891.0,5520.0,9694.0
5018.0,9625.0,10723.0
4963.0,9198.0,11349.0
5016.0,9298.0,11161.0
8582.0,5210.0,11567.0
5208.0,10357.0,9904.0
4907.0,8450.0,11872.0
4958.0,9190.0,11445.0
5061.0,9929.0,10509.0
4974.0,8901.0,11432.0
5018.0,9035.0,11323.0
5095.0,9934.0,10377.0
5021.0,9614.0,10564.0
5052.0,9189.0,10949.0
5026.0,9233.0,11292.0
5111.0,9323.0,10891.0
4997.0,9141.0,11376.0
5047.0,9477.0,11042.0
8923.0,5534.0,9583.0
5242.0,10362.0,9772.0
4896.0,8243.0,12384.0
5137.0,9494.0,10527.0
5419.0,10409.0,9498.0
5103.0,9887.0,10469.0
4890.0,8150.0,12545.0
5137.0,9892.0,10337.0
5440.0,9740.0,9470.0
4996.0,8428.0,12250.0
4957.0,8155.0,12322.0
5064.0,9029.0,11255.0
5149.0,9313.0,10473.0
5000.0,8597.0,11806.0
10685.0,5560.0,9482.0
5038.0,8290.0,11935.0
5217.0,10137.0,9957.0
5189.0,9820.0,10230.0
5155.0,9815.0,10362.0
5059.0,8731.0,11748.0
5107.0,9013.0,10990.0
4905.0,8085.0,12524.0
5059.0,9021.0,11351.0
5093.0,8885.0,11374.0
5250.0,10315.0,9864.0
5090.0,8360.0,11733.0
5096.0,8751.0,11620.0
5197.0,9773.0,10322.0
10298.0,5561.0,9416.0
5111.0,8686.0,11599.0
5206.0,9712.0,10183.0
5153.0,8971.0,11359.0
5168.0,8948.0,11329.0
5021.0,7990.0,12608.0
5243.0,10033.0,10102.0
5099.0,8202.0,11873.0
5073.0,8060.0,12406.0
5197.0,8722.0,11317.0
5175.0,8825.0,11367.0
5148.0,9308.0,10948.0
5060.0,8300.0,11858.0
5231.0,8983.0,11272.0
5166.0,9147.0,10932.0
5154.0,8274.0,11542.0
5200.0,9301.0,10558.0
5226.0,9379.0,10431.0
5147.0,8704.0,11579.0
5215.0,9095.0,10930.0
5255.0,8975.0,11000.0
5247.0,9022.0,10908.0
5082.0,7902.0,12546.0
5260.0,8974.0,11085.0
5263.0,8941.0,11263.0
5183.0,8778.0,11459.0
5266.0,9658.0,10424.0
5088.0,7995.0,12385.0
5145.0,8130.0,12174.0
5518.0,10592.0,9309.0
5190.0,7955.0,11555.0
5252.0,8546.0,11358.0
5204.0,7900.0,12469.0
5209.0,7716.0,12070.0
5228.0,7680.0,12562.0
10199.0,9195.0,5144.0
7992.0,5278.0,11432.0
8767.0,5345.0,10444.0
10567.0,9081.0,5311.0
10314.0,8957.0,5374.0
10408.0,9169.0,5293.0
8140.0,5294.0,11158.0
10763.0,8784.0,5351.0
10323.0,8817.0,5392.0
10510.0,8660.0,5414.0
7541.0,5464.0,11932.0
10300.0,9125.0,5432.0
10020.0,9054.0,5452.0
9708.0,9229.0,5383.0
8756.0,5350.0,10288.0
10141.0,9213.0,5414.0
10309.0,8985.0,5450.0
8129.0,5299.0,11002.0
10878.0,8546.0,5581.0
8275.0,5464.0,10564.0
10438.0,8579.0,5622.0
5384.0,7168.0,12744.0
10056.0,8861.0,5513.0
10625.0,8422.0,5644.0
7703.0,5308.0,11610.0
7528.0,5489.0,11461.0
7517.0,5494.0,11305.0
8788.0,5364.0,10177.0
5483.0,7237.0,12637.0
5441.0,9737.0,9482.0
7817.0,5459.0,11283.0
5626.0,9159.0,9465.0
8161.0,5313.0,10891.0
7869.0,10931.0,5781.0
8264.0,5469.0,10408.0
10006.0,9222.0,5510.0
5515.0,7008.0,12807.0
5542.0,9756.0,8977.0
9753.0,9098.0,5573.0
5518.0,7208.0,12667.0
5609.0,10282.0,8780.0
5522.0,7238.0,12147.0
9642.0,5942.0,8419.0
10019.0,8694.0,5653.0
5564.0,7151.0,12414.0
7806.0,5464.0,11127.0
11159.0,7859.0,6287.0
5537.0,7218.0,12552.0
5580.0,7097.0,12182.0
9474.0,5825.0,9232.0
9823.0,8991.0,5613.0
10620.0,8450.0,5720.0
8296.0,5483.0,10297.0
10331.0,8519.0,5722.0
10042.0,9029.0,5571.0
11489.0,7801.0,6327.0
5601.0,6848.0,12752.0
5668.0,7058.0,12615.0
8613.0,5545.0,10028.0
10367.0,8326.0,5783.0
7838.0,5478.0,11016.0
10646.0,7825.0,6332.0
9441.0,9273.0,5504.0
10005.0,8862.0,5711.0
9650.0,9247.0,5653.0
9556.0,9035.0,5734.0
5672.0,6993.0,12311.0
7986.0,5494.0,10742.0
9565.0,8895.0,5752.0
9611.0,5911.0,8804.0
10171.0,8623.0,5743.0
5682.0,6762.0,12529.0
8602.0,5550.0,9872.0
10064.0,8563.0,5843.0
10735.0,8212.0,5950.0
9752.0,8738.0,5774.0
10446.0,8281.0,5952.0
10482.0,8088.0,6013.0
7975.0,5499.0,10586.0
9370.0,5914.0,8819.0
9542.0,9203.0,5792.0
5599.0,7136.0,11747.0
9262.0,9132.0,5812.0
10134.0,8456.0,5883.0
10353.0,8494.0,5841.0
7549.0,5508.0,11194.0
9551.0,9063.0,5810.0
8634.0,5564.0,9761.0
10426.0,7978.0,6307.0
9876.0,8360.0,6022.0
5864.0,6745.0,12312.0
5768.0,6931.0,12108.0
9877.0,8720.0,5821.0
10761.0,7587.0,6562.0
9983.0,8661.0,5978.0
8007.0,5513.0,10475.0
5931.0,6654.0,12659.0
5627.0,9156.0,9477.0
5757.0,7078.0,11898.0
11131.0,7663.0,6515.0
9298.0,8939.0,5873.0
9680.0,8657.0,5982.0
9867.0,8500.0,6004.0
11071.0,7800.0,6531.0
10637.0,7965.0,6314.0
10179.0,8325.0,6073.0
10188.0,8185.0,6091.0
5649.0,7116.0,11802.0
10303.0,7947.0,6321.0
5777.0,6857.0,12087.0
10468.0,8256.0,6071.0
9610.0,8764.0,5942.0
9263.0,5973.0,9116.0
5956.0,6642.0,12938.0
7851.0,10717.0,6058.0
5973.0,6567.0,12926.0
5980.0,6650.0,12396.0
8995.0,9176.0,5933.0
5995.0,6585.0,12375.0
5803.0,6833.0,12374.0
10294.0,8126.0,6248.0
9252.0,5978.0,8960.0
5655.0,7188.0,11626.0
9691.0,5925.0,8605.0
7815.0,10585.0,6060.0
8963.0,6008.0,9138.0
5807.0,7058.0,11953.0
9497.0,8865.0,6021.0
9862.0,8528.0,6080.0
9573.0,8597.0,6082.0
5833.0,6909.0,11966.0
6000.0,6495.0,12793.0
7699.0,10631.0,6125.0
9991.0,8122.0,6252.0
10216.0,8121.0,6276.0
10174.0,8353.0,6149.0
9921.0,8229.0,6212.0
9204.0,9150.0,6082.0
9284.0,9107.0,5931.0
9377.0,8894.0,6042.0
9523.0,5983.0,8736.0
9413.0,8701.0,6103.0
5827.0,6837.0,12142.0
5816.0,7267.0,11518.0
9609.0,8404.0,6143.0
9101.0,9117.0,6090.0
9289.0,9062.0,6072.0
5846.0,6876.0,11707.0
9101.0,9070.0,6130.0
10379.0,7869.0,6453.0
8995.0,6022.0,9027.0
5818.0,7248.0,11584.0
6111.0,6490.0,12459.0
6114.0,6480.0,12570.0
5852.0,6948.0,11531.0
9240.0,8957.0,6143.0
6005.0,6570.0,12603.0
9939.0,6069.0,8375.0
9603.0,5997.0,8537.0
5813.0,7130.0,11777.0
7634.0,10697.0,6244.0
5935.0,6799.0,12238.0
6131.0,6335.0,12856.0
6126.0,6441.0,12989.0
6012.0,6568.0,12436.0
5887.0,7267.0,11204.0
9282.0,5986.0,8751.0
9504.0,6046.0,8732.0
9394.0,6100.0,8655.0
9110.0,8938.0,6163.0
9119.0,8798.0,6181.0
5966.0,7217.0,11334.0
9968.0,6093.0,8319.0
9399.0,8869.0,6161.0
5985.0,6779.0,12293.0
9386.0,6186.0,8388.0
6004.0,6818.0,11858.0
7862.0,10305.0,6218.0
6015.0,6797.0,12211.0
6024.0,6597.0,12047.0
8794.0,9223.0,6155.0
9153.0,6103.0,8670.0
9096.0,9106.0,6221.0
6156.0,6393.0,12837.0
9534.0,8630.0,6163.0
5857.0,6855.0,12060.0
5991.0,6851.0,12117.0
7810.0,10319.0,6271.0
5999.0,7065.0,11349.0
9910.0,6233.0,8215.0
10036.0,7991.0,6442.0
6168.0,6467.0,12701.0
9996.0,6183.0,8217.0
9832.0,6274.0,8383.0
9474.0,6114.0,8456.0
6172.0,6402.0,12397.0
8937.0,9194.0,6203.0
9306.0,8641.0,6203.0
8823.0,6138.0,9133.0
9105.0,8966.0,6239.0
9034.0,6144.0,8987.0
9547.0,8560.0,6213.0
9595.0,8572.0,6201.0
9688.0,6330.0,8332.0
8924.0,9222.0,6260.0
6005.0,7230.0,11106.0
9114.0,6158.0,8788.0
8922.0,6185.0,9123.0
6030.0,6669.0,11871.0
8946.0,6216.0,8919.0
9306.0,6172.0,8587.0
9746.0,6350.0,8107.0
9065.0,6175.0,8602.0
6195.0,6394.0,12347.0
6035.0,6576.0,12400.0
6232.0,6336.0,12305.0
8536.0,6253.0,9058.0
6104.0,6595.0,12020.0
6182.0,6539.0,12198.0
6060.0,6870.0,11737.0
6063.0,7007.0,11478.0
6099.0,6688.0,11491.0
5902.0,6928.0,11586.0
9360.0,6401.0,8369.0
9717.0,6354.0,8276.0
6010.0,6890.0,11682.0
6095.0,7006.0,11462.0
9679.0,6413.0,8211.0
6276.0,6261.0,12551.0
8927.0,6279.0,8915.0
9970.0,8027.0,6562.0
9389.0,6425.0,8313.0
6202.0,6953.0,11321.0
9704.0,6406.0,7813.0
8753.0,6306.0,8915.0
9026.0,6230.0,8720.0
9287.0,6235.0,8583.0
9199.0,6307.0,8515.0
8817.0,6333.0,8838.0
6262.0,6537.0,12171.0
9585.0,6447.0,8130.0
6212.0,6557.0,12116.0
6277.0,6409.0,11831.0
6038.0,7078.0,11121.0
6054.0,6615.0,11965.0
6247.0,6934.0,11268.0
6238.0,6591.0,12077.0
6080.0,6649.0,11926.0
9025.0,6341.0,8640.0
8897.0,6347.0,8639.0
6303.0,6986.0,11147.0
9775.0,6374.0,8051.0
9356.0,6434.0,8382.0
9344.0,6450.0,8145.0
6297.0,6914.0,11323.0
9293.0,6464.0,8473.0
6257.0,6630.0,11642.0
6110.0,6667.0,11844.0
6282.0,6316.0,12360.0
6268.0,6609.0,11995.0
6342.0,6746.0,11422.0
6363.0,6307.0,12376.0
8747.0,6366.0,8974.0
8736.0,6371.0,8818.0
9322.0,6488.0,8417.0
8729.0,6405.0,8770.0
9256.0,6522.0,8077.0
9057.0,6355.0,8529.0
8655.0,6414.0,8910.0
8430.0,6304.0,9243.0
6319.0,7044.0,11135.0
8472.0,6407.0,9155.0
9665.0,6461.0,7931.0
6288.0,6388.0,12184.0
8943.0,6551.0,8484.0
6358.0,7057.0,10907.0
6359.0,6952.0,11185.0
6301.0,6355.0,11925.0
9616.0,6478.0,7745.0
9127.0,6639.0,7996.0
9139.0,6381.0,8525.0
8768.0,6385.0,8707.0
6307.0,6427.0,11749.0
8612.0,6513.0,9053.0
8622.0,6540.0,8698.0
7982.0,6454.0,9225.0
9050.0,6416.0,8556.0
8809.0,6419.0,8571.0
9497.0,6519.0,8062.0
8279.0,6509.0,9199.0
8483.0,6510.0,9101.0
8592.0,6547.0,9038.0
8301.0,6568.0,9089.0
8561.0,6577.0,8807.0
8690.0,6460.0,8888.0
8479.0,6567.0,9154.0
8503.0,6581.0,9015.0
8710.0,6468.0,8766.0
9031.0,6479.0,8552.0
9577.0,6533.0,7863.0
9892.0,6453.0,7812.0
9008.0,6680.0,8313.0
8671.0,6523.0,8884.0
8473.0,6649.0,8739.0
9478.0,6582.0,8058.0
8506.0,6636.0,8943.0
9368.0,6636.0,7981.0
8203.0,6676.0,9084.0
8209.0,6677.0,8981.0
9670.0,6710.0,7600.0
8904.0,6696.0,8556.0
8585.0,6582.0,8692.0
8534.0,6740.0,8657.0
8922.0,6701.0,8449.0
9448.0,6650.0,7782.0
6357.0,6407.0,11804.0
8222.0,6611.0,9221.0
7992.0,6624.0,9124.0
8920.0,6752.0,8245.0
8812.0,6805.0,8448.0
8889.0,6763.0,8569.0
8802.0,6744.0,8586.0
8595.0,6752.0,8591.0
9699.0,6734.0,7544.0
8413.0,6678.0,8883.0
9088.0,6694.0,8114.0
9661.0,6793.0,7479.0
8766.0,6848.0,8578.0
8801.0,6851.0,8532.0
8374.0,6698.0,8934.0
9039.0,6711.0,7928.0
8791.0,6869.0,8164.0
8754.0,6891.0,8543.0
9280.0,6708.0,7913.0
8901.0,6815.0,8241.0
8457.0,6691.0,8876.0
8213.0,6756.0,8946.0
8454.0,6712.0,8735.0
8752.0,6924.0,8282.0
8878.0,6858.0,8254.0
8245.0,6770.0,8835.0
8833.0,6865.0,8421.0
9360.0,6722.0,7714.0
8095.0,6757.0,9108.0
8141.0,6772.0,9004.0
8366.0,6784.0,8667.0
9603.0,6773.0,7704.0
9000.0,6766.0,8046.0
9632.0,6797.0,7648.0
8368.0,6902.0,8616.0
9304.0,6868.0,7685.0
8111.0,6785.0,8976.0
9284.0,6761.0,7862.0
8075.0,6850.0,9107.0
8083.0,6874.0,8993.0
7963.0,6835.0,9224.0
8133.0,6844.0,8866.0
7973.0,6835.0,9204.0
7859.0,6879.0,9050.0
9313.0,6785.0,7806.0
9261.0,6771.0,7909.0
8871.0,6883.0,7965.0
9173.0,6843.0,7841.0
8026.0,6905.0,9040.0
8109.0,6881.0,8851.0
7917.0,6916.0,8970.0
9275.0,6844.0,7741.0
6864.0,7010.0,7995.0
7349.0,7099.0,6588.0
