z1,z2,z3,time
-2355.0,-1732.0,-5131.0,0.006913900375366211
-2851.0,-5014.0,-1483.0,0.014122962951660156
-5347.0,-1230.0,-2397.0,0.020442962646484375
-2641.0,-2299.0,-4866.0,0.031310081481933594
-2884.0,-2267.0,-4725.0,0.03773307800292969
-3015.0,-4715.0,-1987.0,0.04461193084716797
-3164.0,-1720.0,-4656.0,0.05102801322937012
-3430.0,-4275.0,-1687.0,0.05882406234741211
-3293.0,-1579.0,-4546.0,0.06521105766296387
-3496.0,-1688.0,-4383.0,0.07156205177307129
-3492.0,-4188.0,-1389.0,0.0780649185180664
-3602.0,-4050.0,-1725.0,0.08550596237182617
-3625.0,-1547.0,-4273.0,0.09194803237915039
-3821.0,-3908.0,-1224.0,0.09914708137512207
-2556.0,-4978.0,-1618.0,0.1056680679321289
-3656.0,-1672.0,-4067.0,0.1150519847869873
-3936.0,-1125.0,-3998.0,0.12184691429138184
-2235.0,-4922.0,-1695.0,0.12885189056396484
-4050.0,-3769.0,-1044.0,0.13570809364318848
-1926.0,-4897.0,-2037.0,0.14263486862182617
-4026.0,-1295.0,-3654.0,0.15070104598999023
-5337.0,-1298.0,-2291.0,0.15702390670776367
-4267.0,-3516.0,-1990.0,0.1636669635772705
-5274.0,-2108.0,-1700.0,0.17021989822387695
-4044.0,-1708.0,-3638.0,0.177886962890625
-4100.0,-1507.0,-3612.0,0.18538689613342285
-2058.0,-2287.0,-5128.0,0.1916980743408203
-4173.0,-1567.0,-3528.0,0.20131993293762207
-1266.0,-4868.0,-2802.0,0.2080838680267334
-4251.0,-1012.0,-3492.0,0.2150869369506836
-4509.0,-3506.0,-1413.0,0.2213590145111084
-4554.0,-1660.0,-3460.0,0.22795391082763672
-4686.0,-3059.0,-1414.0,0.2348649501800537
-4561.0,-887.0,-3142.0,0.2418379783630371
-4813.0,-1048.0,-3048.0,0.2492659091949463
-4752.0,-2980.0,-1719.0,0.25586700439453125
-1754.0,-2411.0,-4749.0,0.2703108787536621
-4900.0,-2902.0,-1294.0,0.27672600746154785
-1373.0,-3104.0,-4732.0,0.2864339351654053
-4852.0,-1834.0,-2562.0,0.29374003410339355
-5143.0,-2376.0,-1600.0,0.3005709648132324
-4893.0,-1646.0,-2510.0,0.307758092880249
-5031.0,-2634.0,-1394.0,0.3140830993652344
-4894.0,-1734.0,-2501.0,0.3214149475097656
-5138.0,-1034.0,-2455.0,0.3291029930114746
-809.0,-4736.0,-3455.0,0.34288597106933594
-1355.0,-3534.0,-4428.0,0.35630297660827637
-1316.0,-4281.0,-3789.0,0.3636338710784912
-1218.0,-3866.0,-4009.0,0.37308287620544434
-1112.0,-3890.0,-3857.0,0.38021397590637207
-2160.0,-4850.0,-2146.0,0.3934049606323242
-1764.0,-4801.0,-2555.0,0.40050792694091797
-1432.0,-4641.0,-3155.0,0.4145359992980957
-1778.0,-4790.0,-2348.0,0.4440450668334961
-1889.0,-4773.0,-2502.0,0.4536559581756592
-2066.0,-1887.0,-4956.0,0.4691789150238037
-2261.0,-4600.0,-2251.0,0.48425793647766113
-1611.0,-4588.0,-2841.0,0.49243903160095215
-2395.0,-4625.0,-2109.0,0.5014300346374512
-2047.0,-2603.0,-4698.0,0.5090310573577881
-1928.0,-4502.0,-3059.0,0.5234949588775635
-1073.0,-4637.0,-3218.0,0.5385069847106934
-2403.0,-4494.0,-2717.0,0.5491869449615479
-981.0,-4507.0,-3260.0,0.5726139545440674
-1775.0,-2750.0,-4595.0,0.5980370044708252
-2507.0,-4260.0,-1998.0,0.6372308731079102
-3006.0,-4252.0,-2206.0,0.6497859954833984
-1308.0,-4412.0,-3181.0,0.6797158718109131
-2246.0,-2868.0,-4463.0,0.7058780193328857
-2464.0,-4205.0,-2361.0,0.7158238887786865
-2316.0,-2479.0,-4492.0,0.7272369861602783
-3114.0,-4217.0,-1771.0,0.736738920211792
-1446.0,-4157.0,-3281.0,0.7570030689239502
-1996.0,-3009.0,-4432.0,0.7765209674835205
-2467.0,-4201.0,-2439.0,0.7864348888397217
-1486.0,-4050.0,-3243.0,0.7988920211791992
-2603.0,-4164.0,-2263.0,0.8091039657592773
-1919.0,-4039.0,-3278.0,0.8196010589599609
-1971.0,-4265.0,-2918.0,0.8301889896392822
-1815.0,-2643.0,-4557.0,0.837893009185791
-2638.0,-4099.0,-2415.0,0.8484809398651123
-3069.0,-4124.0,-2075.0,0.8585898876190186
-3406.0,-4111.0,-1868.0,0.8677659034729004
-3808.0,-3779.0,-1621.0,0.8861849308013916
-1974.0,-4080.0,-2740.0,0.8981969356536865
-2019.0,-4073.0,-2883.0,0.919511079788208
-3873.0,-3685.0,-1643.0,0.9662559032440186
-3256.0,-4111.0,-2237.0,0.9765090942382812
-1358.0,-4006.0,-3424.0,0.9870789051055908
-2343.0,-4062.0,-2759.0,1.0019309520721436
-3013.0,-2126.0,-4615.0,1.0096189975738525
-1739.0,-3400.0,-4136.0,1.0183639526367188
-1516.0,-3951.0,-3335.0,1.0463318824768066
-3874.0,-3595.0,-1395.0,1.054521083831787
-3892.0,-3548.0,-1537.0,1.062196969985962
-2312.0,-4030.0,-2840.0,1.0744190216064453
-2548.0,-3993.0,-2450.0,1.0875530242919922
-3893.0,-3532.0,-2063.0,1.0958049297332764
-2657.0,-4085.0,-2424.0,1.108886957168579
-2496.0,-3984.0,-2486.0,1.1327550411224365
-2966.0,-3997.0,-2367.0,1.154325008392334
-2630.0,-2615.0,-4436.0,1.1645839214324951
-1982.0,-3949.0,-3348.0,1.188101053237915
-2683.0,-3947.0,-2648.0,1.2177879810333252
-1686.0,-3904.0,-3376.0,1.253753900527954
-3254.0,-1890.0,-4312.0,1.2728650569915771
-2319.0,-3898.0,-2940.0,1.2861928939819336
-2057.0,-3784.0,-3378.0,1.3249070644378662
-1474.0,-3772.0,-3640.0,1.3377768993377686
-3741.0,-1867.0,-3969.0,1.3548130989074707
-1344.0,-3850.0,-3998.0,1.4005908966064453
-2169.0,-3898.0,-3309.0,1.4496159553527832
-3887.0,-1884.0,-3876.0,1.4884669780731201
-2889.0,-3931.0,-2386.0,1.5099620819091797
-1841.0,-3771.0,-3709.0,1.5312559604644775
-3040.0,-3915.0,-2543.0,1.5444669723510742
-3537.0,-3843.0,-1968.0,1.554797887802124
-2514.0,-3916.0,-2725.0,1.577773094177246
-3210.0,-1921.0,-4260.0,1.6164660453796387
-2478.0,-3885.0,-2869.0,1.6282150745391846
-3383.0,-1749.0,-4202.0,1.6597249507904053
-3042.0,-2335.0,-4147.0,1.6694738864898682
-2235.0,-3184.0,-4033.0,1.6813418865203857
-3622.0,-3779.0,-1707.0,1.6908040046691895
-2883.0,-2289.0,-4289.0,1.6998260021209717
-2368.0,-2836.0,-4181.0,1.7095389366149902
-3496.0,-2488.0,-3995.0,1.7228329181671143
-3380.0,-3789.0,-2284.0,1.7359950542449951
-3731.0,-3761.0,-1694.0,1.744075059890747
-2846.0,-2550.0,-4210.0,1.7645409107208252
-2900.0,-3878.0,-2670.0,1.794450044631958
-2175.0,-3881.0,-2943.0,1.8069980144500732
-2402.0,-3822.0,-3075.0,1.8195769786834717
-3766.0,-3751.0,-2229.0,1.8539810180664062
-2641.0,-3750.0,-2675.0,1.9005370140075684
-2608.0,-3686.0,-2744.0,1.9173710346221924
-2175.0,-2956.0,-4118.0,1.931562900543213
-2479.0,-3871.0,-2891.0,1.988266944885254
-1432.0,-3436.0,-3815.0,2.062342882156372
-3433.0,-1731.0,-4028.0,2.0724949836730957
-2518.0,-3669.0,-2805.0,2.092463970184326
-2641.0,-2623.0,-4154.0,2.126662015914917
-2596.0,-2651.0,-4001.0,2.1464409828186035
-1489.0,-3439.0,-3794.0,2.1707398891448975
-3323.0,-3727.0,-2402.0,2.18388295173645
-2923.0,-3657.0,-2937.0,2.1981680393218994
-1596.0,-3734.0,-3720.0,2.2093210220336914
-2298.0,-2985.0,-4086.0,2.294728994369507
-2376.0,-2821.0,-3962.0,2.3181259632110596
-2541.0,-2953.0,-3945.0,2.3523030281066895
-1347.0,-3665.0,-3820.0,2.362889051437378
-2362.0,-3624.0,-3083.0,2.4025700092315674
-1981.0,-3317.0,-3974.0,2.4286410808563232
-2351.0,-3621.0,-3406.0,2.4430088996887207
-2020.0,-3718.0,-3395.0,2.5353269577026367
-1953.0,-3702.0,-3615.0,2.578994035720825
-2911.0,-3562.0,-3100.0,2.5961179733276367
-3204.0,-3674.0,-2461.0,2.61763596534729
-2975.0,-2409.0,-4100.0,2.628614902496338
-2948.0,-3686.0,-2635.0,2.650743007659912
-1699.0,-3410.0,-3712.0,2.6832709312438965
-2718.0,-2606.0,-3981.0,2.6952760219573975
-2670.0,-2812.0,-3835.0,2.7265329360961914
-3141.0,-3574.0,-2505.0,2.7399539947509766
-3651.0,-3542.0,-2640.0,2.753990888595581
-2564.0,-3329.0,-3712.0,2.7659780979156494
-2146.0,-3702.0,-3384.0,2.776092052459717
-2849.0,-2455.0,-4084.0,2.8110311031341553
-2213.0,-3598.0,-3458.0,2.8598599433898926
-2615.0,-3517.0,-3128.0,2.927095890045166
-2872.0,-2605.0,-3859.0,2.951082944869995
-2675.0,-2807.0,-3717.0,2.99938702583313
-2792.0,-2859.0,-3662.0,3.047635078430176
-2003.0,-3224.0,-3892.0,3.070452928543091
-2711.0,-3506.0,-3132.0,3.084212064743042
-3154.0,-3530.0,-2959.0,3.0967719554901123
-3474.0,-3559.0,-2303.0,3.1100289821624756
-2413.0,-3506.0,-3505.0,3.126642942428589
-3369.0,-3635.0,-2378.0,3.1367008686065674
-2420.0,-3032.0,-3913.0,3.147346019744873
-3587.0,-2059.0,-3819.0,3.1712229251861572
-2850.0,-2533.0,-3934.0,3.232733964920044
-4400.0,-3169.0,-1428.0,3.306443929672241
-2961.0,-2574.0,-3840.0,3.328972101211548
-2568.0,-3082.0,-3792.0,3.340113878250122
-2072.0,-3451.0,-3532.0,3.3559229373931885
-2684.0,-3442.0,-3158.0,3.371406078338623
-2619.0,-3370.0,-3174.0,3.427880048751831
-3716.0,-1918.0,-3709.0,3.4752590656280518
-2897.0,-2738.0,-3626.0,3.493596076965332
-2785.0,-3333.0,-3254.0,3.518855094909668
-5202.0,-1840.0,-1709.0,3.554532051086426
-3788.0,-2072.0,-3661.0,3.566638946533203
-3348.0,-2521.0,-3607.0,3.5829079151153564
-5132.0,-1935.0,-2109.0,3.5919859409332275
-3182.0,-2624.0,-3591.0,3.6498310565948486
-2603.0,-2906.0,-3639.0,3.6942710876464844
-2339.0,-3582.0,-3447.0,3.7122390270233154
-3230.0,-2916.0,-3482.0,3.764662981033325
-3665.0,-2307.0,-3508.0,3.7795350551605225
-3906.0,-3249.0,-2410.0,3.7917699813842773
-3917.0,-1931.0,-3551.0,3.8172149658203125
-3283.0,-3389.0,-2849.0,3.8428330421447754
-4560.0,-1477.0,-3003.0,3.8701601028442383
-4803.0,-1116.0,-2942.0,3.91880202293396
-2819.0,-3036.0,-3482.0,3.947593927383423
-4083.0,-1995.0,-3340.0,3.960982084274292
-3655.0,-3525.0,-2364.0,3.9991700649261475
-4157.0,-3147.0,-2110.0,4.0231640338897705
-4796.0,-1650.0,-2883.0,4.058827877044678
-3180.0,-3303.0,-3062.0,4.125416994094849
-2568.0,-3312.0,-3436.0,4.135945081710815
-2721.0,-3160.0,-3394.0,4.153523921966553
-3655.0,-3295.0,-2720.0,4.164047956466675
-3915.0,-2031.0,-3419.0,4.177669048309326
-4314.0,-2923.0,-1899.0,4.190139055252075
-4123.0,-2103.0,-3303.0,4.20119309425354
-2806.0,-3319.0,-3135.0,4.230418920516968
-3738.0,-2478.0,-3418.0,4.243928909301758
-3219.0,-2574.0,-3515.0,4.256897926330566
-3153.0,-3174.0,-3215.0,4.270936965942383
-4007.0,-3147.0,-2479.0,4.283175945281982
-4129.0,-1874.0,-3299.0,4.298013925552368
-4658.0,-2912.0,-1871.0,4.308557033538818
-4392.0,-1669.0,-3210.0,4.319936990737915
-4252.0,-1962.0,-3193.0,4.359441041946411
-3394.0,-2570.0,-3465.0,4.400362968444824
-3370.0,-3205.0,-2926.0,4.416467905044556
-4789.0,-2644.0,-1971.0,4.427515029907227
-3765.0,-2636.0,-3329.0,4.451870918273926
-3591.0,-2489.0,-3466.0,4.502954006195068
-3037.0,-3036.0,-3419.0,4.5391340255737305
-3403.0,-2692.0,-3420.0,4.590955018997192
-2847.0,-3144.0,-3383.0,4.6128950119018555
-4136.0,-3006.0,-2369.0,4.624101877212524
-3904.0,-2522.0,-3287.0,4.648667097091675
-3397.0,-2999.0,-2769.0,4.704426050186157
-4211.0,-2891.0,-2074.0,4.71818995475769
-3768.0,-2932.0,-2700.0,4.734246015548706
-4288.0,-2088.0,-2947.0,4.760190010070801
-3434.0,-2983.0,-2890.0,4.778934001922607
-4512.0,-2895.0,-1964.0,4.78949499130249
-4967.0,-1828.0,-2140.0,4.810424089431763
-3473.0,-2965.0,-3130.0,4.849890947341919
-3462.0,-2542.0,-3374.0,4.885709047317505
-4987.0,-2545.0,-1421.0,4.919189929962158
-4289.0,-2058.0,-2932.0,4.951473951339722
-4288.0,-2879.0,-2210.0,4.963885068893433
-4407.0,-1757.0,-2844.0,4.978389024734497
-4941.0,-1939.0,-2193.0,4.987246990203857
-4831.0,-2449.0,-2102.0,4.997971057891846
-3234.0,-2750.0,-3351.0,5.037676095962524
-3638.0,-2950.0,-2774.0,5.0578460693359375
-3293.0,-2895.0,-3190.0,5.101387023925781
-4445.0,-2700.0,-2159.0,5.141370058059692
-4037.0,-2134.0,-3257.0,5.172801971435547
-3969.0,-2901.0,-2651.0,5.18693995475769
-4619.0,-2039.0,-2824.0,5.212545871734619
-3477.0,-2948.0,-2854.0,5.237581014633179
-4121.0,-2241.0,-3168.0,5.264582872390747
-3418.0,-2706.0,-3187.0,5.28147292137146
-3494.0,-2883.0,-2973.0,5.314974069595337
-3337.0,-2837.0,-3177.0,5.386600017547607
-3563.0,-2842.0,-2780.0,5.405890941619873
-3602.0,-2824.0,-3020.0,5.440840005874634
-4250.0,-2100.0,-3058.0,5.453485012054443
-4218.0,-2798.0,-2370.0,5.479790925979614
-4543.0,-2670.0,-2236.0,5.585591077804565
-4074.0,-2763.0,-2644.0,5.612932920455933
-4203.0,-2710.0,-2736.0,5.628154039382935
-4959.0,-2113.0,-1865.0,5.674251079559326
-3908.0,-2505.0,-3011.0,5.689619064331055
