z1,z2,z3,time
2932.0,3266.0,587.0,0.0030770301818847656
2235.0,797.0,3682.0,0.005706071853637695
1044.0,2160.0,2828.0,0.00849604606628418
2377.0,806.0,3313.0,0.011337995529174805
2287.0,828.0,3199.0,0.014460086822509766
3021.0,3171.0,633.0,0.017959117889404297
2429.0,837.0,2830.0,0.02133011817932129
2923.0,3123.0,637.0,0.024457216262817383
3012.0,3028.0,683.0,0.029014110565185547
2912.0,2989.0,704.0,0.033010005950927734
2998.0,2869.0,799.0,0.03687310218811035
2870.0,3124.0,674.0,0.04278707504272461
2359.0,3425.0,830.0,0.04645204544067383
3056.0,2709.0,829.0,0.049955129623413086
2417.0,881.0,2726.0,0.05379319190979004
1055.0,2220.0,2649.0,0.056919097900390625
2590.0,955.0,2373.0,0.06178116798400879
3108.0,2577.0,920.0,0.06579113006591797
1141.0,2221.0,2628.0,0.06887602806091309
1207.0,2504.0,2289.0,0.0720820426940918
3008.0,2538.0,941.0,0.07494616508483887
2768.0,2531.0,1130.0,0.07852411270141602
2522.0,2511.0,1144.0,0.08236217498779297
2697.0,2457.0,1148.0,0.08912110328674316
3323.0,2270.0,1165.0,0.09306812286376953
2887.0,1043.0,2287.0,0.09701013565063477
2350.0,3282.0,880.0,0.10015010833740234
2297.0,3283.0,917.0,0.1031191349029541
2000.0,3195.0,1003.0,0.10607218742370605
1218.0,2564.0,2110.0,0.10885310173034668
3021.0,1056.0,2283.0,0.11239099502563477
2599.0,1148.0,2216.0,0.11587214469909668
3375.0,2138.0,1256.0,0.11962103843688965
2140.0,798.0,3684.0,0.12248802185058594
2733.0,1161.0,2212.0,0.12553715705871582
3205.0,1167.0,2091.0,0.1284501552581787
1086.0,2025.0,2858.0,0.13130521774291992
2075.0,815.0,3702.0,0.13421320915222168
2707.0,2126.0,1290.0,0.13769006729125977
3092.0,2105.0,1416.0,0.14191913604736328
1304.0,2565.0,2089.0,0.14527511596679688
2140.0,2085.0,1460.0,0.1492621898651123
3555.0,1254.0,1968.0,0.15214800834655762
1390.0,2619.0,2023.0,0.15549421310424805
2789.0,2072.0,1480.0,0.1591482162475586
2061.0,830.0,3737.0,0.16200900077819824
3178.0,1985.0,1511.0,0.16601014137268066
1947.0,902.0,3611.0,0.1690521240234375
1122.0,1772.0,3226.0,0.17213201522827148
1401.0,2679.0,1844.0,0.1753849983215332
1977.0,2999.0,1146.0,0.1788341999053955
3022.0,1858.0,1514.0,0.18269014358520508
1976.0,2868.0,1274.0,0.18629717826843262
1890.0,2867.0,1295.0,0.1924731731414795
3267.0,1359.0,1897.0,0.19657111167907715
1852.0,903.0,3613.0,0.1993720531463623
3503.0,1386.0,1877.0,0.20266318321228027
1827.0,3121.0,1356.0,0.2064971923828125
3215.0,1491.0,1806.0,0.2101750373840332
3236.0,1825.0,1541.0,0.2138991355895996
1817.0,1026.0,3471.0,0.21750807762145996
1467.0,2745.0,1750.0,0.2216191291809082
1679.0,2780.0,1360.0,0.22521209716796875
3074.0,1726.0,1605.0,0.22891712188720703
1718.0,1219.0,3560.0,0.23248004913330078
2938.0,1606.0,1755.0,0.23612713813781738
1204.0,1689.0,3384.0,0.23952007293701172
3188.0,1654.0,1653.0,0.24306321144104004
1506.0,2706.0,1713.0,0.24635601043701172
3288.0,1693.0,1632.0,0.24987101554870605
1711.0,1226.0,3419.0,0.25315213203430176
1582.0,2719.0,1560.0,0.2566812038421631
1558.0,1237.0,3580.0,0.26009416580200195
1299.0,1688.0,3382.0,0.26711201667785645
1310.0,1489.0,3436.0,0.2707700729370117
1640.0,2819.0,1397.0,0.27400898933410645
1554.0,1293.0,3702.0,0.2811310291290283
1440.0,1365.0,3576.0,0.2842731475830078
1345.0,1366.0,3578.0,0.2902030944824219
2583.0,3077.0,847.0,0.30075502395629883
2672.0,2982.0,893.0,0.3152279853820801
2367.0,3003.0,886.0,0.3194541931152344
2997.0,2738.0,927.0,0.3233461380004883
2456.0,2908.0,932.0,0.3270900249481201
2448.0,3330.0,876.0,0.33054614067077637
3050.0,2737.0,890.0,0.33480405807495117
2282.0,807.0,3315.0,0.33807802200317383
2358.0,2860.0,936.0,0.3524460792541504
2631.0,2854.0,936.0,0.3640720844268799
2447.0,2765.0,982.0,0.37032508850097656
2217.0,824.0,3333.0,0.3824601173400879
2720.0,2759.0,982.0,0.401928186416626
2347.0,2726.0,1003.0,0.40723204612731934
2683.0,2722.0,1027.0,0.42153501510620117
2772.0,2627.0,1073.0,0.4273991584777832
2203.0,839.0,3368.0,0.4313831329345703
2755.0,2297.0,1178.0,0.43587613105773926
2144.0,857.0,3188.0,0.44074416160583496
2130.0,872.0,3223.0,0.44901418685913086
2672.0,2588.0,1094.0,0.454301118850708
2586.0,2587.0,1115.0,0.47165703773498535
2350.0,869.0,2883.0,0.49259114265441895
2339.0,3148.0,947.0,0.4967660903930664
