z1,z2,z3,time
-1777.0,-1691.0,-4130.0,0.004357099533081055
-2712.0,-3633.0,-1170.0,0.008434057235717773
-4221.0,-1898.0,-1958.0,0.011996030807495117
-1964.0,-3598.0,-1659.0,0.018655061721801758
-2327.0,-3588.0,-1756.0,0.022351980209350586
-1409.0,-3558.0,-2264.0,0.026421070098876953
-3666.0,-928.0,-3112.0,0.030431032180786133
-1401.0,-3534.0,-2586.0,0.03446698188781738
-1016.0,-3489.0,-3172.0,0.03811788558959961
-1089.0,-3305.0,-3399.0,0.04195094108581543
-3428.0,-749.0,-3231.0,0.045762062072753906
-3158.0,-1088.0,-3405.0,0.0494990348815918
-1142.0,-3132.0,-3665.0,0.05341291427612305
-3054.0,-1109.0,-3489.0,0.05700111389160156
-1883.0,-1318.0,-4065.0,0.06077909469604492
-3027.0,-670.0,-3595.0,0.06448101997375488
-1158.0,-2695.0,-3724.0,0.06809306144714355
-2085.0,-1417.0,-3961.0,0.07204890251159668
-2693.0,-1248.0,-3816.0,0.0758979320526123
-1597.0,-2386.0,-3843.0,0.07974910736083984
-1577.0,-2162.0,-3856.0,0.0835111141204834
-1568.0,-2085.0,-3889.0,0.08715510368347168
-1984.0,-1986.0,-3896.0,0.09078407287597656
-2296.0,-1157.0,-3948.0,0.09457206726074219
-1587.0,-1895.0,-4028.0,0.09830689430236816
-2455.0,-1069.0,-3935.0,0.1042490005493164
-2898.0,-3540.0,-941.0,0.11534690856933594
-4121.0,-2557.0,-1181.0,0.11916708946228027
-2981.0,-3382.0,-904.0,0.12292599678039551
-3404.0,-3247.0,-968.0,0.12657499313354492
-3554.0,-2975.0,-1044.0,0.13023710250854492
-4066.0,-2796.0,-912.0,0.13390707969665527
-1466.0,-3462.0,-2701.0,0.14159393310546875
-2176.0,-3403.0,-1914.0,0.1493089199066162
-1482.0,-3374.0,-2491.0,0.15364503860473633
-2388.0,-3303.0,-2134.0,0.1588740348815918
-1296.0,-3467.0,-2720.0,0.16300606727600098
-1536.0,-3289.0,-2707.0,0.1681070327758789
-2396.0,-3327.0,-1812.0,0.1721360683441162
-1559.0,-3286.0,-2340.0,0.18116998672485352
-1670.0,-3283.0,-2320.0,0.18646693229675293
-2470.0,-3231.0,-1989.0,0.19299888610839844
-1431.0,-3222.0,-2841.0,0.20165300369262695
-2709.0,-3228.0,-1325.0,0.2059779167175293
-1729.0,-3281.0,-2321.0,0.21042394638061523
-2003.0,-3258.0,-2720.0,0.2240760326385498
-2989.0,-3137.0,-1700.0,0.24386811256408691
-3658.0,-1652.0,-2389.0,0.24797892570495605
-2663.0,-3223.0,-1603.0,0.2567169666290283
-1431.0,-3048.0,-3357.0,0.26637911796569824
-2292.0,-3348.0,-1896.0,0.2798030376434326
-1535.0,-3201.0,-2757.0,0.30387091636657715
-2071.0,-3107.0,-2208.0,0.31522107124328613
-1980.0,-3057.0,-2840.0,0.32140088081359863
-3102.0,-3028.0,-1535.0,0.33536410331726074
-2311.0,-2984.0,-2551.0,0.3412649631500244
