z1,z2,z3,time
2842.0,3523.0,566.0,0.0032019615173339844
2772.0,943.0,2716.0,0.005877971649169922
556.0,3738.0,2597.0,0.00875997543334961
648.0,3460.0,2401.0,0.011888980865478516
3134.0,2975.0,576.0,0.01506185531616211
664.0,3076.0,2876.0,0.021514892578125
794.0,2812.0,2698.0,0.028831958770751953
2623.0,2833.0,703.0,0.0326387882232666
2588.0,3649.0,596.0,0.03605294227600098
2880.0,2779.0,730.0,0.04130887985229492
874.0,2734.0,2555.0,0.04533982276916504
2478.0,2751.0,792.0,0.04912686347961426
2418.0,1005.0,2901.0,0.05280900001525879
2312.0,2733.0,881.0,0.0567629337310791
903.0,2611.0,2814.0,0.06015896797180176
1910.0,2705.0,943.0,0.0640408992767334
2847.0,1033.0,2599.0,0.06770181655883789
3444.0,2477.0,953.0,0.07152700424194336
1004.0,2470.0,2377.0,0.07505178451538086
2905.0,1061.0,2534.0,0.07816576957702637
643.0,3913.0,2446.0,0.08126378059387207
2436.0,3476.0,711.0,0.08456587791442871
2874.0,1206.0,2155.0,0.08774399757385254
3272.0,2238.0,1018.0,0.0909278392791748
1186.0,2271.0,2555.0,0.09498977661132812
2274.0,3477.0,717.0,0.10117983818054199
2238.0,1271.0,2786.0,0.10708999633789062
700.0,3647.0,2206.0,0.11000490188598633
2063.0,3689.0,756.0,0.11303997039794922
1387.0,2256.0,3141.0,0.11650586128234863
1435.0,2169.0,2664.0,0.11965799331665039
2152.0,1339.0,3189.0,0.1230008602142334
3529.0,2184.0,1045.0,0.125701904296875
820.0,4084.0,2167.0,0.1289989948272705
3127.0,2156.0,1107.0,0.13227081298828125
1452.0,2163.0,2693.0,0.13543295860290527
822.0,3559.0,2065.0,0.13861989974975586
1494.0,1988.0,3194.0,0.14182686805725098
3069.0,2128.0,1172.0,0.14500999450683594
3442.0,1252.0,2004.0,0.148054838180542
2058.0,1584.0,2688.0,0.15192198753356934
2903.0,2110.0,1261.0,0.15520477294921875
3113.0,1983.0,1320.0,0.15871095657348633
877.0,3818.0,1927.0,0.16195178031921387
1911.0,3516.0,871.0,0.16540098190307617
2045.0,1607.0,3136.0,0.16857600212097168
2028.0,1613.0,3107.0,0.17174792289733887
1827.0,1628.0,2521.0,0.17467689514160156
3474.0,1256.0,1878.0,0.17770099639892578
1561.0,1962.0,2809.0,0.18103289604187012
3220.0,1715.0,1373.0,0.18428397178649902
1597.0,1914.0,2820.0,0.1875138282775879
909.0,3734.0,1914.0,0.1906599998474121
952.0,3295.0,1887.0,0.19392681121826172
1645.0,1827.0,2343.0,0.20000100135803223
1886.0,3563.0,892.0,0.20334792137145996
988.0,3972.0,1866.0,0.20789599418640137
1817.0,3463.0,909.0,0.21123790740966797
3532.0,1284.0,1813.0,0.21456694602966309
1020.0,3888.0,1853.0,0.21861481666564941
1022.0,3900.0,1838.0,0.22298192977905273
1039.0,3470.0,1736.0,0.22696280479431152
1777.0,1648.0,2935.0,0.23007893562316895
1629.0,3295.0,989.0,0.23678278923034668
3318.0,1479.0,1761.0,0.2403857707977295
3423.0,1485.0,1697.0,0.24411892890930176
1086.0,3414.0,1651.0,0.24756979942321777
3839.0,1686.0,1422.0,0.2509579658508301
2594.0,1641.0,1589.0,0.2547938823699951
3437.0,1658.0,1484.0,0.25847291946411133
1184.0,3552.0,1647.0,0.266467809677124
1195.0,3501.0,1527.0,0.2703428268432617
1520.0,3208.0,1113.0,0.274432897567749
1313.0,3679.0,1452.0,0.2792649269104004
1475.0,3331.0,1261.0,0.2833728790283203
1454.0,3682.0,1315.0,0.28734779357910156
1422.0,3766.0,1328.0,0.29138898849487305
1345.0,3595.0,1439.0,0.2982759475708008
1356.0,3465.0,1410.0,0.30197596549987793
2880.0,3101.0,606.0,0.3098418712615967
2690.0,3350.0,681.0,0.31348395347595215
751.0,3251.0,2725.0,0.3251838684082031
2735.0,3019.0,695.0,0.33333683013916016
768.0,3406.0,2378.0,0.34911680221557617
778.0,3196.0,2223.0,0.3529348373413086
2828.0,2578.0,961.0,0.3569788932800293
2566.0,2929.0,727.0,0.3739597797393799
2342.0,3423.0,749.0,0.3824598789215088
2355.0,3141.0,766.0,0.39285778999328613
735.0,3635.0,2250.0,0.3970789909362793
769.0,3468.0,2333.0,0.40512895584106445
808.0,2985.0,2485.0,0.409621000289917
2571.0,2310.0,1058.0,0.42216992378234863
2197.0,3341.0,838.0,0.4265148639678955
2165.0,3390.0,841.0,0.4549829959869385
2719.0,1007.0,2740.0,0.473207950592041
2098.0,2873.0,863.0,0.47773194313049316
858.0,3118.0,2080.0,0.4822537899017334
3214.0,2210.0,1083.0,0.4934988021850586
2566.0,1097.0,2846.0,0.4984748363494873
2167.0,2973.0,846.0,0.5083558559417725
960.0,2997.0,2401.0,0.524587869644165
2519.0,1119.0,2845.0,0.5334718227386475
2624.0,1125.0,2781.0,0.5380039215087891
2820.0,1121.0,2684.0,0.5430018901824951
912.0,3315.0,1987.0,0.5475528240203857
2592.0,1209.0,2601.0,0.5622580051422119
2464.0,2578.0,1005.0,0.5664567947387695
961.0,2909.0,2404.0,0.5752038955688477
968.0,2911.0,2362.0,0.6074249744415283
2509.0,1226.0,2284.0,0.6118769645690918
988.0,2854.0,1902.0,0.6354568004608154
945.0,3293.0,1929.0,0.6452348232269287
3077.0,1272.0,2133.0,0.6500368118286133
865.0,3371.0,2072.0,0.6594648361206055
978.0,3064.0,2057.0,0.6891958713531494
3182.0,1278.0,2069.0,0.6984248161315918
2031.0,3323.0,927.0,0.7260749340057373
2788.0,2253.0,1169.0,0.7436578273773193
2211.0,1442.0,2397.0,0.7595999240875244
2949.0,1296.0,2038.0,0.769312858581543
2181.0,1566.0,2336.0,0.7793288230895996
3240.0,1306.0,2004.0,0.7984709739685059
2337.0,1318.0,2667.0,0.8148767948150635
3007.0,1324.0,1973.0,0.8260378837585449
3004.0,2224.0,1205.0,0.837094783782959
1515.0,2091.0,2521.0,0.8422439098358154
3447.0,1344.0,1963.0,0.8533568382263184
1091.0,2645.0,2226.0,0.8979499340057373
2689.0,2250.0,1243.0,0.9096968173980713
2442.0,1324.0,2603.0,0.9208519458770752
2260.0,2532.0,1112.0,0.9321498870849609
3162.0,1687.0,1438.0,0.9682447910308838
2501.0,2082.0,1323.0,0.975557804107666
2821.0,1270.0,2179.0,0.9807109832763672
1063.0,3449.0,1826.0,0.9885408878326416
2953.0,1499.0,1890.0,0.9941308498382568
2602.0,2196.0,1267.0,1.000856876373291
2391.0,1347.0,2370.0,1.0064408779144287
2003.0,2264.0,1209.0,1.0241179466247559
1072.0,3241.0,1864.0,1.0299818515777588
2774.0,2080.0,1382.0,1.0373609066009521
3055.0,1955.0,1385.0,1.049325942993164
2657.0,1318.0,2229.0,1.0600099563598633
2747.0,2278.0,1178.0,1.065868854522705
1075.0,3029.0,1751.0,1.0714359283447266
2492.0,1378.0,2150.0,1.110205888748169
2669.0,2074.0,1446.0,1.1169018745422363
1108.0,2800.0,1879.0,1.1232268810272217
2922.0,1384.0,2123.0,1.1422038078308105
2748.0,2003.0,1449.0,1.1547908782958984
1337.0,2405.0,2276.0,1.1680347919464111
1665.0,3290.0,1024.0,1.1824839115142822
2610.0,1340.0,2228.0,1.1964077949523926
1288.0,2534.0,1994.0,1.205906867980957
2715.0,1346.0,2164.0,1.213737964630127
1865.0,2828.0,1091.0,1.2205939292907715
2694.0,1472.0,2040.0,1.2285799980163574
3058.0,1505.0,1826.0,1.2355859279632568
1158.0,2798.0,2172.0,1.2608399391174316
1170.0,2655.0,2080.0,1.2667138576507568
2883.0,1879.0,1498.0,1.2809889316558838
1440.0,2331.0,1902.0,1.2953169345855713
1817.0,2937.0,1110.0,1.3057758808135986
1896.0,2532.0,1156.0,1.3284759521484375
1467.0,2207.0,2308.0,1.3673129081726074
2897.0,1538.0,2018.0,1.3943779468536377
1181.0,3328.0,1740.0,1.4182238578796387
2842.0,1564.0,1985.0,1.4315288066864014
2695.0,1755.0,1533.0,1.4512848854064941
1195.0,2975.0,1728.0,1.4592018127441406
2329.0,1492.0,2169.0,1.4793739318847656
1247.0,3378.0,1534.0,1.4875669479370117
1620.0,2065.0,2017.0,1.510584831237793
2795.0,1586.0,1984.0,1.5315649509429932
2900.0,1592.0,1920.0,1.5398218631744385
1263.0,3197.0,1671.0,1.5554378032684326
1768.0,3158.0,1179.0,1.5633649826049805
2593.0,1492.0,2094.0,1.6088459491729736
1231.0,3496.0,1562.0,1.6153647899627686
2690.0,1975.0,1514.0,1.6396119594573975
1358.0,2408.0,2192.0,1.6537609100341797
1788.0,2820.0,1188.0,1.6762938499450684
2675.0,1640.0,2007.0,1.6909019947052002
2588.0,2023.0,1480.0,1.6980788707733154
1629.0,2769.0,1190.0,1.7204179763793945
2456.0,2205.0,1471.0,1.7382957935333252
1283.0,2937.0,1549.0,1.753309965133667
2535.0,1612.0,2049.0,1.760807991027832
1342.0,2792.0,1717.0,1.7888009548187256
2312.0,1556.0,2341.0,1.7951428890228271
2477.0,1584.0,2114.0,1.8030028343200684
1372.0,2581.0,1979.0,1.8116958141326904
2321.0,2260.0,1514.0,1.8279798030853271
2420.0,2142.0,1567.0,1.8589158058166504
2928.0,1737.0,1564.0,1.864670991897583
1394.0,2791.0,1863.0,1.8844058513641357
1397.0,2770.0,1929.0,1.8983957767486572
1332.0,2936.0,1662.0,1.9142179489135742
2487.0,1909.0,1536.0,1.9289259910583496
2128.0,1630.0,2360.0,1.9356307983398438
1346.0,3109.0,1449.0,1.9495949745178223
2470.0,2144.0,1566.0,1.9658639430999756
1424.0,2715.0,1427.0,1.9727227687835693
2430.0,1606.0,2113.0,1.9807188510894775
