z1,z2,z3,time
-2652.0,-1663.0,-5477.0,0.013332128524780273
-5299.0,-2359.0,-2896.0,0.025346994400024414
-3164.0,-6129.0,-1346.0,0.03928494453430176
-2534.0,-1776.0,-5401.0,0.05243706703186035
-2101.0,-2217.0,-5348.0,0.06730008125305176
-2590.0,-2353.0,-5058.0,0.07853102684020996
-2235.0,-2426.0,-5034.0,0.09029698371887207
-2241.0,-2477.0,-5007.0,0.1025691032409668
-5294.0,-3157.0,-2295.0,0.11322498321533203
-2239.0,-2512.0,-5000.0,0.12482309341430664
-1495.0,-3376.0,-4959.0,0.1362171173095703
-5280.0,-3356.0,-1965.0,0.14995813369750977
-1535.0,-3422.0,-4846.0,0.16202497482299805
-2847.0,-6073.0,-2058.0,0.1729130744934082
-1284.0,-3471.0,-4592.0,0.18634700775146484
-5184.0,-3859.0,-1828.0,0.1974351406097412
-1455.0,-3954.0,-4538.0,0.2114109992980957
-5139.0,-3974.0,-1836.0,0.22233200073242188
-1094.0,-3970.0,-4528.0,0.23305511474609375
-1665.0,-4007.0,-4320.0,0.24793314933776855
-1886.0,-4045.0,-4247.0,0.26158809661865234
-3145.0,-1593.0,-5277.0,0.27376294136047363
-5043.0,-4477.0,-1699.0,0.28508710861206055
-1968.0,-4055.0,-4144.0,0.2994730472564697
-1976.0,-4165.0,-4094.0,0.31308794021606445
-2476.0,-5969.0,-2445.0,0.32442402839660645
-1615.0,-4181.0,-4084.0,0.3388810157775879
-1794.0,-4212.0,-4075.0,0.3509030342102051
-1448.0,-4647.0,-4049.0,0.36265015602111816
-1869.0,-5779.0,-3014.0,0.3739290237426758
-3380.0,-1617.0,-4969.0,0.38573193550109863
-4597.0,-4895.0,-1320.0,0.39885592460632324
-5109.0,-2242.0,-2962.0,0.4115309715270996
-1857.0,-4659.0,-3738.0,0.42656612396240234
-1633.0,-4692.0,-3735.0,0.44124507904052734
-1925.0,-4706.0,-3656.0,0.45453500747680664
-1713.0,-5020.0,-3567.0,0.46752214431762695
-5050.0,-2148.0,-3044.0,0.48020005226135254
-3668.0,-1479.0,-4861.0,0.491840124130249
-4999.0,-1880.0,-3312.0,0.5035040378570557
-3772.0,-5954.0,-1598.0,0.5172979831695557
-4344.0,-4906.0,-1765.0,0.5288269519805908
-4246.0,-4966.0,-1607.0,0.5412960052490234
-1604.0,-5406.0,-3496.0,0.5535719394683838
-4234.0,-5147.0,-1563.0,0.5651919841766357
-3829.0,-1934.0,-4416.0,0.5774450302124023
-2013.0,-5418.0,-3185.0,0.589116096496582
-4828.0,-2252.0,-3356.0,0.6026859283447266
-4729.0,-2078.0,-3385.0,0.6153900623321533
-4724.0,-1795.0,-3574.0,0.627140998840332
-4073.0,-1693.0,-4400.0,0.6393980979919434
-4121.0,-5440.0,-1290.0,0.6510980129241943
-4596.0,-1579.0,-3984.0,0.6743690967559814
-4201.0,-1909.0,-3990.0,0.6895639896392822
-3955.0,-5721.0,-1317.0,0.7013900279998779
-2371.0,-2019.0,-5275.0,0.7374770641326904
-2039.0,-2907.0,-4929.0,0.7501740455627441
-2594.0,-2147.0,-5148.0,0.7627170085906982
-3027.0,-1706.0,-5201.0,0.7939200401306152
-2864.0,-1949.0,-5075.0,0.8506560325622559
-1763.0,-3033.0,-4922.0,0.8627669811248779
-1529.0,-3371.0,-4873.0,0.8772151470184326
-2104.0,-2725.0,-4925.0,0.9013159275054932
-1840.0,-3217.0,-4785.0,0.914370059967041
-2723.0,-2264.0,-5051.0,0.9283990859985352
-2472.0,-2466.0,-4982.0,0.955467939376831
-2172.0,-2818.0,-4922.0,0.9719059467315674
-2928.0,-2332.0,-4959.0,0.9878339767456055
-2361.0,-2846.0,-4874.0,1.0161750316619873
-2369.0,-3461.0,-4575.0,1.030277967453003
-3262.0,-1730.0,-4893.0,1.0607900619506836
-2813.0,-2118.0,-5032.0,1.0909349918365479
-3306.0,-2048.0,-4832.0,1.136979103088379
