z1,z2,z3,time
-3482.0,-2333.0,-8387.0,0.042327880859375
-2072.0,-8590.0,-3442.0,0.07820606231689453
-8485.0,-2602.0,-3376.0,0.11672306060791016
-2530.0,-8584.0,-2995.0,0.15285801887512207
-2813.0,-8503.0,-2933.0,0.18985390663146973
-3033.0,-8456.0,-2512.0,0.22884798049926758
-3037.0,-8343.0,-2903.0,0.27073192596435547
-3088.0,-8270.0,-2888.0,0.32083606719970703
-3107.0,-8256.0,-3068.0,0.3589940071105957
-3153.0,-8253.0,-2667.0,0.399090051651001
-3511.0,-8210.0,-2620.0,0.43755006790161133
-3512.0,-8185.0,-2439.0,0.47629594802856445
-3650.0,-8168.0,-2636.0,0.5141420364379883
-3817.0,-2023.0,-8327.0,0.5534389019012451
-3950.0,-8156.0,-2347.0,0.5904040336608887
-3913.0,-1957.0,-8304.0,0.6288940906524658
-4006.0,-8076.0,-2576.0,0.6687569618225098
-4022.0,-8071.0,-2126.0,0.7096800804138184
-3978.0,-2143.0,-8247.0,0.7515518665313721
-4078.0,-7991.0,-2355.0,0.7933390140533447
-4197.0,-7925.0,-1951.0,0.8325510025024414
-4099.0,-1738.0,-8132.0,0.8739070892333984
-4230.0,-7916.0,-2546.0,0.9119789600372314
-4195.0,-1672.0,-8109.0,0.9524800777435303
-4371.0,-7906.0,-2383.0,0.9905679225921631
-5063.0,-1636.0,-8046.0,1.031200885772705
-3641.0,-2401.0,-8181.0,1.0726110935211182
-4429.0,-7885.0,-2274.0,1.1123130321502686
-3586.0,-2715.0,-8092.0,1.155925989151001
-4443.0,-7821.0,-2162.0,1.2005560398101807
-4626.0,-7759.0,-2131.0,1.2438819408416748
-4698.0,-7674.0,-1910.0,1.2857520580291748
-3384.0,-2902.0,-8083.0,1.3261370658874512
-4777.0,-7673.0,-1861.0,1.366760015487671
-5121.0,-7596.0,-1615.0,1.4056289196014404
-2866.0,-2918.0,-8046.0,1.4462440013885498
-2709.0,-3002.0,-7987.0,1.485490083694458
-3136.0,-3142.0,-7953.0,1.5277249813079834
-1764.0,-8534.0,-3799.0,1.5670969486236572
-5177.0,-7516.0,-1844.0,1.6088550090789795
-2963.0,-3160.0,-7918.0,1.6478428840637207
-2845.0,-3199.0,-7905.0,1.688823938369751
-5494.0,-1260.0,-7963.0,1.725964069366455
-5542.0,-7346.0,-1651.0,1.7670719623565674
-3036.0,-3393.0,-7830.0,1.8078079223632812
-8468.0,-2812.0,-2853.0,1.8463499546051025
-3151.0,-3398.0,-7829.0,1.8843019008636475
-2200.0,-3592.0,-7827.0,1.9247689247131348
-1902.0,-8404.0,-3930.0,1.9643659591674805
-8357.0,-3032.0,-3453.0,2.0068418979644775
-5618.0,-7216.0,-1391.0,2.044490098953247
-2770.0,-3609.0,-7758.0,2.089008092880249
-5522.0,-1266.0,-7670.0,2.1314308643341064
-1559.0,-8236.0,-4415.0,2.172672986984253
-3267.0,-3731.0,-7709.0,2.2170369625091553
-5797.0,-7199.0,-1399.0,2.257035970687866
-5639.0,-1165.0,-7640.0,2.2980990409851074
-2347.0,-3745.0,-7577.0,2.344248056411743
-5807.0,-1643.0,-7560.0,2.3838460445404053
-3345.0,-3922.0,-7551.0,2.4336140155792236
-8340.0,-3242.0,-2930.0,2.4708220958709717
-5946.0,-7031.0,-1588.0,2.514801025390625
-8438.0,-2403.0,-3607.0,2.552510976791382
-5873.0,-1736.0,-7442.0,2.5936830043792725
