z1,z2,z3,time
-3002.0,-3680.0,-8162.0,0.0378420352935791
-8931.0,-3240.0,-3097.0,0.07564306259155273
-3471.0,-8457.0,-3088.0,0.1120309829711914
-3119.0,-3691.0,-8071.0,0.1522510051727295
-1703.0,-4656.0,-8074.0,0.18789196014404297
-3126.0,-3025.0,-8065.0,0.22628998756408691
-3838.0,-2796.0,-7999.0,0.2655489444732666
-3955.0,-2807.0,-7908.0,0.3066110610961914
-4088.0,-2434.0,-7770.0,0.34691786766052246
-1626.0,-4965.0,-7898.0,0.3860650062561035
-4275.0,-2271.0,-7725.0,0.42330288887023926
-8913.0,-3469.0,-2330.0,0.46122193336486816
-4392.0,-2282.0,-7634.0,0.5003640651702881
-1757.0,-5111.0,-7666.0,0.5408470630645752
-4696.0,-2076.0,-7519.0,0.5791339874267578
-8810.0,-3695.0,-2516.0,0.6196470260620117
-1615.0,-5147.0,-7585.0,0.6577680110931396
-1642.0,-5256.0,-7499.0,0.6974279880523682
-8797.0,-3960.0,-2425.0,0.7330200672149658
-1726.0,-5299.0,-7367.0,0.7733550071716309
-2037.0,-5330.0,-7297.0,0.8116168975830078
-4966.0,-2042.0,-7425.0,0.851064920425415
-1887.0,-5366.0,-7232.0,0.8935599327087402
-1611.0,-5444.0,-7200.0,0.93572998046875
-1625.0,-5567.0,-7178.0,0.973613977432251
-8658.0,-4173.0,-2165.0,1.0133650302886963
-1594.0,-5750.0,-7174.0,1.0524299144744873
-5064.0,-1695.0,-7337.0,1.0922589302062988
-5181.0,-1706.0,-7246.0,1.1308319568634033
-8555.0,-4399.0,-2351.0,1.1704130172729492
-1709.0,-5861.0,-7038.0,1.2116470336914062
-5301.0,-2183.0,-7208.0,1.255307912826538
-3617.0,-8444.0,-2565.0,1.2932720184326172
-1517.0,-6059.0,-6998.0,1.3320059776306152
-8453.0,-4552.0,-1861.0,1.3690440654754639
-5465.0,-2546.0,-7181.0,1.4081759452819824
-4481.0,-8427.0,-1869.0,1.444166898727417
-8350.0,-4778.0,-2047.0,1.482470989227295
-1575.0,-6144.0,-6916.0,1.5201468467712402
-5571.0,-2149.0,-7114.0,1.558953046798706
-1399.0,-6218.0,-6717.0,1.5984818935394287
-5582.0,-2557.0,-7090.0,1.6368529796600342
-5605.0,-1261.0,-6935.0,1.6757378578186035
-1506.0,-6241.0,-6685.0,1.7172579765319824
-5839.0,-1818.0,-6874.0,1.757887840270996
-1503.0,-6330.0,-6596.0,1.7988488674163818
-8020.0,-4813.0,-2006.0,1.839097023010254
-7996.0,-4841.0,-2075.0,1.883301019668579
-1349.0,-6441.0,-6443.0,1.9221649169921875
-7895.0,-5001.0,-2237.0,1.963507890701294
-1430.0,-6448.0,-6360.0,2.0020458698272705
-1745.0,-6473.0,-6355.0,2.042578935623169
-5875.0,-1227.0,-6841.0,2.0802390575408936
-2030.0,-6579.0,-6294.0,2.122154951095581
-7859.0,-5291.0,-1725.0,2.160646915435791
-5895.0,-1820.0,-6796.0,2.1979448795318604
-6109.0,-1784.0,-6780.0,2.2369658946990967
-1576.0,-6623.0,-6249.0,2.275441884994507
-1695.0,-6709.0,-6212.0,2.31504487991333
-1930.0,-6822.0,-5929.0,2.355725049972534
-6123.0,-1630.0,-6640.0,2.3995749950408936
-6147.0,-2130.0,-6606.0,2.439720869064331
-6153.0,-1775.0,-6593.0,2.483553886413574
-7822.0,-5430.0,-1655.0,2.5213658809661865
-6249.0,-1485.0,-6528.0,2.563839912414551
-1808.0,-6851.0,-5920.0,2.60214900970459
-5125.0,-8364.0,-1517.0,2.6406519412994385
-1611.0,-7012.0,-5856.0,2.6805520057678223
-6419.0,-2096.0,-6484.0,2.7209298610687256
-7756.0,-5517.0,-1911.0,2.75875186920166
-7647.0,-5614.0,-1684.0,2.7990829944610596
-1731.0,-7160.0,-5744.0,2.8359789848327637
-6539.0,-1058.0,-6395.0,2.8763740062713623
-7433.0,-5629.0,-2081.0,2.921125888824463
-7390.0,-5748.0,-2180.0,2.9648659229278564
-6584.0,-1626.0,-6311.0,3.0032949447631836
-1872.0,-7226.0,-5594.0,3.0430150032043457
-6748.0,-1989.0,-6284.0,3.080993890762329
-7253.0,-5760.0,-1888.0,3.126260995864868
-7253.0,-5815.0,-1881.0,3.1691689491271973
-2235.0,-7245.0,-5513.0,3.207982063293457
-1930.0,-7311.0,-5512.0,3.2445640563964844
-7243.0,-5833.0,-1970.0,3.2874999046325684
-7221.0,-5931.0,-1566.0,3.328328847885132
-2016.0,-7427.0,-5468.0,3.36712384223938
-6854.0,-1592.0,-6217.0,3.406158924102783
-7196.0,-6107.0,-1827.0,3.449737071990967
-1858.0,-7497.0,-5192.0,3.491006851196289
-5515.0,-8300.0,-1242.0,3.5325088500976562
-6865.0,-2000.0,-6193.0,3.5699589252471924
-6969.0,-1577.0,-6038.0,3.611271858215332
-2252.0,-7561.0,-5144.0,3.6494810581207275
-7155.0,-6314.0,-1826.0,3.68937087059021
-1959.0,-7574.0,-5101.0,3.7262518405914307
-2301.0,-7611.0,-5074.0,3.7661330699920654
-7122.0,-1261.0,-5977.0,3.8059239387512207
-1785.0,-7615.0,-4956.0,3.847440004348755
-2100.0,-7640.0,-4951.0,3.885978937149048
-2463.0,-7659.0,-4870.0,3.9270999431610107
-2143.0,-7681.0,-4798.0,3.965846061706543
-2024.0,-7775.0,-4787.0,4.005890846252441
-7392.0,-1227.0,-5883.0,4.044525861740112
-7079.0,-6404.0,-1461.0,4.0858118534088135
-2144.0,-7923.0,-4675.0,4.1227028369903564
-5601.0,-8187.0,-1371.0,4.164963006973267
-7036.0,-6739.0,-1202.0,4.202713966369629
-5993.0,-7922.0,-982.0,4.243213891983032
-2285.0,-7989.0,-4525.0,4.281198978424072
-2648.0,-8008.0,-4444.0,4.319108009338379
-2450.0,-8009.0,-4280.0,4.356097936630249
-2963.0,-8044.0,-4141.0,4.394986867904663
-7430.0,-1573.0,-5709.0,4.4326698780059814
-2884.0,-8142.0,-4120.0,4.4722559452056885
-7507.0,-1263.0,-5651.0,4.511592864990234
-7702.0,-1539.0,-5587.0,4.551781892776489
-3049.0,-8162.0,-3875.0,4.58887505531311
-2557.0,-8268.0,-3796.0,4.62724494934082
-6933.0,-6965.0,-1388.0,4.663869857788086
-2652.0,-8336.0,-3622.0,4.701880931854248
-6164.0,-7664.0,-1047.0,4.741103887557983
-7968.0,-1208.0,-5375.0,4.781244993209839
-6824.0,-7062.0,-1161.0,4.859431028366089
-6273.0,-7567.0,-1274.0,4.899889945983887
-6485.0,-7093.0,-1326.0,4.943353891372681
-6398.0,-7379.0,-1043.0,4.98179292678833
-8908.0,-2798.0,-3140.0,5.020563840866089
-8012.0,-1250.0,-5173.0,5.097554922103882
-8899.0,-2646.0,-3461.0,5.138185977935791
-8055.0,-1787.0,-5022.0,5.178910970687866
-8273.0,-1288.0,-4876.0,5.217085838317871
-8317.0,-1330.0,-4674.0,5.256087064743042
-8866.0,-2732.0,-3563.0,5.294569969177246
