z1,z2,z3
9259.0,10137.0,5028.0
9555.0,5103.0,10300.0
4075.0,9773.0,11772.0
4095.0,10001.0,11408.0
4176.0,9797.0,11353.0
4196.0,10025.0,10989.0
4373.0,11488.0,10208.0
9552.0,5129.0,10234.0
9560.0,5286.0,10062.0
4389.0,11726.0,10023.0
9180.0,9997.0,5147.0
9557.0,5312.0,9996.0
4476.0,11826.0,9883.0
9196.0,9907.0,5210.0
10947.0,5326.0,8934.0
9399.0,9870.0,5223.0
4519.0,11641.0,9873.0
4563.0,12168.0,9425.0
11031.0,9538.0,5257.0
4184.0,9324.0,12350.0
9352.0,5250.0,10335.0
11356.0,9058.0,5269.0
4579.0,12406.0,9240.0
9089.0,5282.0,10624.0
4316.0,9081.0,12400.0
4666.0,12506.0,9100.0
8954.0,10727.0,5226.0
4709.0,12321.0,9090.0
4749.0,12452.0,9043.0
8088.0,5401.0,11190.0
4343.0,8958.0,12093.0
11255.0,8444.0,5274.0
4796.0,12421.0,8950.0
4452.0,8509.0,12671.0
8421.0,11572.0,5265.0
4868.0,12587.0,8851.0
11097.0,5347.0,8566.0
4938.0,12560.0,8767.0
4962.0,12286.0,8748.0
4989.0,12677.0,8717.0
5032.0,12259.0,8664.0
5059.0,12650.0,8633.0
5061.0,12435.0,7850.0
11421.0,5562.0,8563.0
11218.0,5589.0,8121.0
4584.0,8266.0,12721.0
11715.0,8191.0,5287.0
8367.0,11596.0,5418.0
8153.0,11033.0,5646.0
4669.0,8191.0,12642.0
4801.0,7948.0,12692.0
11896.0,7998.0,5382.0
8082.0,11650.0,5659.0
11027.0,5757.0,8089.0
10951.0,5874.0,7975.0
8034.0,5539.0,10849.0
7933.0,11309.0,5733.0
7929.0,5638.0,11243.0
12356.0,7745.0,5395.0
11446.0,5928.0,7854.0
4819.0,6196.0,9383.0
7860.0,11700.0,5804.0
7573.0,5656.0,11733.0
7794.0,12041.0,5925.0
11148.0,5999.0,7644.0
5111.0,12306.0,7814.0
5156.0,12447.0,7739.0
7613.0,11409.0,5996.0
8937.0,6812.0,5724.0
5206.0,12318.0,7703.0
5269.0,8932.0,7409.0
11363.0,6079.0,7628.0
11471.0,6103.0,7498.0
7478.0,12207.0,6074.0
7519.0,5794.0,11392.0
7378.0,5871.0,11448.0
11456.0,6141.0,7415.0
7424.0,12651.0,6086.0
7411.0,12216.0,6186.0
11564.0,6165.0,7285.0
7325.0,12378.0,6207.0
5428.0,13017.0,7377.0
7301.0,5912.0,11796.0
5478.0,12888.0,7341.0
5552.0,12685.0,7323.0
7306.0,12829.0,6270.0
5552.0,13082.0,7292.0
7285.0,12316.0,6301.0
7247.0,6050.0,11455.0
5602.0,12556.0,7287.0
5602.0,12953.0,7256.0
7221.0,12531.0,6396.0
11839.0,6268.0,7205.0
5647.0,12697.0,7212.0
7219.0,6108.0,11501.0
6935.0,8299.0,6400.0
6863.0,6126.0,11991.0
5647.0,13094.0,7181.0
11824.0,6306.0,7122.0
5697.0,12568.0,7176.0
5697.0,12965.0,7145.0
5771.0,12762.0,7127.0
5821.0,12633.0,7091.0
11932.0,6330.0,6992.0
5866.0,12774.0,7016.0
5916.0,12645.0,6980.0
11910.0,6459.0,6938.0
6016.0,8028.0,6719.0
12034.0,6618.0,6873.0
6911.0,12400.0,6490.0
6871.0,11974.0,6508.0
11629.0,6646.0,6850.0
6707.0,11860.0,6517.0
12019.0,6656.0,6790.0
8458.0,6716.0,5958.0
12127.0,6680.0,6660.0
6384.0,12600.0,6655.0
11722.0,6708.0,6637.0
6641.0,12156.0,6518.0
6450.0,12304.0,6654.0
6510.0,12500.0,6540.0
6576.0,12204.0,6539.0
4383.0,10057.0,10690.0
4426.0,11409.0,10267.0
4464.0,9853.0,10635.0
4484.0,10081.0,10271.0
4204.0,9552.0,11986.0
4606.0,11741.0,9733.0
4442.0,11647.0,10082.0
4460.0,11588.0,10068.0
4616.0,12089.0,9484.0
4503.0,11403.0,10058.0
4207.0,9530.0,11822.0
4285.0,9348.0,11931.0
4693.0,12083.0,9275.0
4714.0,11885.0,9367.0
4524.0,11205.0,10150.0
4540.0,11443.0,9965.0
4623.0,12323.0,9410.0
4632.0,12327.0,9299.0
4650.0,12268.0,9285.0
4572.0,11562.0,9932.0
4627.0,11543.0,9825.0
4556.0,11324.0,10117.0
4729.0,11703.0,9604.0
4590.0,11503.0,9918.0
4336.0,9309.0,12036.0
4227.0,9758.0,11458.0
4593.0,11364.0,10024.0
4292.0,9455.0,11743.0
4659.0,11662.0,9792.0
4577.0,11126.0,10209.0
4611.0,11305.0,10010.0
4654.0,11120.0,10000.0
4670.0,11358.0,9815.0
4757.0,11458.0,9675.0
4305.0,9576.0,11567.0
4643.0,11424.0,9977.0
4639.0,10990.0,10187.0
4730.0,12123.0,9182.0
4767.0,11806.0,9426.0
4328.0,9782.0,11039.0
4723.0,11279.0,9874.0
4472.0,8737.0,12307.0
4799.0,11676.0,9520.0
4688.0,10083.0,10129.0
4746.0,12004.0,9334.0
4762.0,12242.0,9149.0
4807.0,11620.0,9510.0
4817.0,12223.0,9042.0
4308.0,9554.0,11403.0
4363.0,9186.0,11729.0
4741.0,11220.0,9860.0
4783.0,12044.0,9241.0
4780.0,12183.0,9135.0
4698.0,10434.0,10065.0
4801.0,11017.0,9679.0
4801.0,11985.0,9227.0
4813.0,11432.0,9589.0
4947.0,12138.0,8892.0
4849.0,12342.0,9009.0
4844.0,11800.0,9217.0
4794.0,11052.0,9895.0
4393.0,9479.0,11324.0
4707.0,11041.0,10059.0
4836.0,12157.0,9115.0
4833.0,12104.0,9194.0
4726.0,11090.0,10047.0
4761.0,10280.0,10043.0
4312.0,9683.0,11379.0
4960.0,12312.0,8823.0
4769.0,10905.0,10037.0
4860.0,12038.0,9032.0
4906.0,12130.0,9031.0
4437.0,9333.0,11617.0
4417.0,9105.0,11981.0
4913.0,11959.0,9091.0
5030.0,12285.0,8739.0
4413.0,9707.0,10960.0
4897.0,11721.0,9276.0
4475.0,8715.0,12143.0
4553.0,8533.0,12252.0
4925.0,11805.0,9153.0
4444.0,9440.0,11429.0
4444.0,8982.0,11674.0
