z1,z2,z3,time
-2629.0,-1916.0,-6172.0,0.012408018112182617
-5603.0,-2621.0,-1679.0,0.024765968322753906
-2322.0,-6670.0,-1833.0,0.03705286979675293
-2121.0,-2009.0,-5998.0,0.04986095428466797
-1687.0,-2611.0,-5940.0,0.0618128776550293
-5575.0,-2940.0,-1528.0,0.07258486747741699
-2566.0,-2786.0,-5759.0,0.08719992637634277
-2225.0,-2826.0,-5643.0,0.09897804260253906
-2050.0,-3022.0,-5566.0,0.11170101165771484
-5487.0,-3238.0,-1120.0,0.12362885475158691
-1449.0,-3677.0,-5450.0,0.13579797744750977
-5312.0,-3434.0,-1301.0,0.14856696128845215
-5287.0,-3801.0,-1089.0,0.15962886810302734
-1625.0,-3718.0,-5207.0,0.1752009391784668
-1810.0,-3742.0,-5139.0,0.18810701370239258
-1469.0,-3782.0,-5023.0,0.20061397552490234
-1642.0,-3872.0,-4962.0,0.2132430076599121
-5056.0,-3851.0,-1248.0,0.2253859043121338
-4965.0,-4063.0,-1305.0,0.23777389526367188
-2033.0,-4147.0,-4939.0,0.2504608631134033
-4862.0,-4291.0,-1139.0,0.2657139301300049
-1582.0,-4148.0,-4823.0,0.2787480354309082
-1234.0,-4204.0,-4818.0,0.2911548614501953
-1075.0,-4302.0,-4771.0,0.30452799797058105
-4765.0,-4664.0,-870.0,0.316478967666626
-1909.0,-4360.0,-4714.0,0.32887887954711914
-941.0,-4392.0,-4627.0,0.3423130512237549
-1451.0,-4494.0,-4624.0,0.3551928997039795
-1844.0,-4673.0,-4510.0,0.3695850372314453
-4662.0,-4854.0,-1108.0,0.38101887702941895
-1824.0,-4701.0,-4331.0,0.3929629325866699
-1277.0,-5103.0,-4319.0,0.4047670364379883
-4374.0,-5184.0,-984.0,0.4178030490875244
-1285.0,-5281.0,-4016.0,0.43117189407348633
-4202.0,-5428.0,-1104.0,0.44337892532348633
-1265.0,-5706.0,-3800.0,0.45760393142700195
-5494.0,-2228.0,-2278.0,0.4699130058288574
-4084.0,-5451.0,-1352.0,0.48123788833618164
-4049.0,-5621.0,-1054.0,0.4925229549407959
-3894.0,-5862.0,-693.0,0.5034620761871338
-1541.0,-5723.0,-3690.0,0.5155210494995117
-1512.0,-5765.0,-3439.0,0.527400016784668
-1253.0,-5958.0,-3184.0,0.5424950122833252
-3611.0,-5909.0,-1283.0,0.5544168949127197
-3581.0,-6024.0,-1450.0,0.5658550262451172
-1402.0,-6566.0,-2929.0,0.5780110359191895
-3471.0,-6218.0,-1298.0,0.5893290042877197
-5384.0,-2104.0,-2636.0,0.6008079051971436
