z1,z2,z3,time
-2358.0,-4388.0,-9658.0,0.055986881256103516
-9480.0,-2894.0,-3703.0,0.10778594017028809
-2153.0,-9635.0,-4289.0,0.1572129726409912
-9331.0,-2072.0,-4241.0,0.2112288475036621
-9225.0,-2001.0,-4503.0,0.2671029567718506
-9075.0,-1842.0,-4766.0,0.32136988639831543
-2188.0,-9531.0,-4495.0,0.37435078620910645
-8949.0,-1929.0,-4832.0,0.43427085876464844
-1886.0,-9382.0,-4932.0,0.49077796936035156
-8898.0,-2225.0,-4860.0,0.5429258346557617
-8889.0,-1917.0,-5128.0,0.5964088439941406
-8810.0,-1481.0,-5150.0,0.6501607894897461
-8731.0,-1900.0,-5550.0,0.7019188404083252
-1774.0,-9234.0,-5052.0,0.7562367916107178
-2197.0,-9190.0,-5078.0,0.8099448680877686
-1743.0,-9154.0,-5326.0,0.8672277927398682
-8554.0,-1251.0,-5675.0,0.9224669933319092
-1388.0,-9112.0,-5405.0,0.9762699604034424
-8519.0,-1370.0,-5927.0,1.0294108390808105
-1687.0,-9009.0,-5538.0,1.0824627876281738
-1397.0,-8925.0,-5560.0,1.1371278762817383
-1476.0,-8901.0,-5969.0,1.1926369667053223
-8411.0,-1562.0,-5985.0,1.2494659423828125
-8307.0,-1366.0,-6090.0,1.3057119846343994
-8243.0,-1298.0,-6256.0,1.3595688343048096
-9477.0,-3164.0,-3311.0,1.411266803741455
-8217.0,-1271.0,-6296.0,1.4647629261016846
-1266.0,-8745.0,-6063.0,1.5188379287719727
-8210.0,-1309.0,-6459.0,1.5728929042816162
-1787.0,-8709.0,-6115.0,1.6272449493408203
-2747.0,-9554.0,-3575.0,1.6854808330535889
-1315.0,-8618.0,-6133.0,1.742689847946167
-1447.0,-8615.0,-6255.0,1.7958309650421143
-8035.0,-1328.0,-6523.0,1.8497209548950195
-7939.0,-1233.0,-6607.0,1.9056589603424072
-9403.0,-3240.0,-3118.0,1.960033893585205
-1237.0,-8459.0,-6349.0,2.0178608894348145
-7934.0,-1237.0,-6788.0,2.072227954864502
-9310.0,-3249.0,-3300.0,2.126868963241577
-9304.0,-3646.0,-3099.0,2.1803689002990723
-1243.0,-8449.0,-6385.0,2.235914945602417
-1758.0,-8423.0,-6401.0,2.290148973464966
-1326.0,-8401.0,-6645.0,2.3420679569244385
-7783.0,-1145.0,-6839.0,2.397475004196167
-7759.0,-1256.0,-6852.0,2.453016996383667
-7674.0,-1157.0,-6877.0,2.506157875061035
-7618.0,-1234.0,-6915.0,2.5626978874206543
-7614.0,-1656.0,-6931.0,2.6186819076538086
-7588.0,-1629.0,-6971.0,2.6715757846832275
-1273.0,-8282.0,-6747.0,2.7252349853515625
-7577.0,-1215.0,-7072.0,2.7798449993133545
-3448.0,-9425.0,-3098.0,2.8400168418884277
-9251.0,-3789.0,-2858.0,2.8911287784576416
-1637.0,-8209.0,-6791.0,2.9449799060821533
-7511.0,-1392.0,-7171.0,2.998947858810425
-1297.0,-8115.0,-6931.0,3.0516178607940674
-7344.0,-1512.0,-7214.0,3.1084258556365967
-9177.0,-3865.0,-2665.0,3.1634128093719482
-7342.0,-1162.0,-7244.0,3.2164249420166016
-1227.0,-7990.0,-6963.0,3.274266004562378
-7195.0,-1285.0,-7474.0,3.3325929641723633
-9113.0,-4052.0,-2934.0,3.387448787689209
-1367.0,-7933.0,-6970.0,3.443859815597534
-956.0,-7926.0,-6986.0,3.5000948905944824
-1608.0,-7923.0,-7077.0,3.5570948123931885
-1450.0,-7885.0,-7230.0,3.609578847885132
-9099.0,-4076.0,-2755.0,3.6637508869171143
-9060.0,-4195.0,-2693.0,3.7159829139709473
-7163.0,-1332.0,-7567.0,3.767321825027466
-1397.0,-7766.0,-7332.0,3.823990821838379
-7143.0,-1259.0,-7688.0,3.876664876937866
-8961.0,-4202.0,-2641.0,3.942887783050537
-8960.0,-4389.0,-2877.0,3.995269775390625
-1421.0,-7599.0,-7516.0,4.05590295791626
-6906.0,-1393.0,-7696.0,4.1123199462890625
-6882.0,-1750.0,-7846.0,4.165525913238525
-3677.0,-9358.0,-2998.0,4.223769903182983
-8908.0,-4482.0,-2590.0,4.278745889663696
-1016.0,-7582.0,-7568.0,4.3303937911987305
-6679.0,-1197.0,-7958.0,4.386634826660156
-1016.0,-7431.0,-7606.0,4.443678855895996
-8897.0,-4486.0,-2801.0,4.4981749057769775
-8844.0,-4532.0,-2669.0,4.550143003463745
-1327.0,-7390.0,-7714.0,4.608299970626831
-8823.0,-4562.0,-2608.0,4.662383794784546
-6630.0,-1321.0,-8025.0,4.713603973388672
-3739.0,-9214.0,-2888.0,4.770986795425415
-8769.0,-4795.0,-2712.0,4.826061964035034
-1350.0,-7293.0,-7785.0,4.8824098110198975
-6359.0,-1616.0,-8101.0,4.9384729862213135
-3769.0,-9065.0,-3132.0,4.996218919754028
-3879.0,-9052.0,-2978.0,5.054914951324463
-1027.0,-7239.0,-7839.0,5.110669851303101
-6310.0,-1740.0,-8168.0,5.164937973022461
-946.0,-7237.0,-7934.0,5.219419002532959
-6284.0,-1713.0,-8208.0,5.271735906600952
-4000.0,-8999.0,-2927.0,5.329967975616455
-6283.0,-1754.0,-8296.0,5.38312292098999
-8647.0,-4805.0,-2203.0,5.439554929733276
-8548.0,-4895.0,-2234.0,5.497507810592651
-1140.0,-7066.0,-8153.0,5.555683851242065
-5929.0,-1858.0,-8405.0,5.61146092414856
-4077.0,-8904.0,-2979.0,5.66966700553894
-8537.0,-4945.0,-2338.0,5.7313477993011475
-8519.0,-4947.0,-2903.0,5.7861409187316895
-8482.0,-4991.0,-2427.0,5.839379787445068
