z1,z2,z3,node,time,depth
13137.0,7978.0,13084.0,1,0.015185117721557617,1
12307.0,8483.0,12518.0,1,0.015188932418823242,1
12953.0,7924.0,13300.0,1,0.015192985534667969,1
10871.0,9830.0,10804.0,1,0.015197038650512695,1
12375.0,8433.0,12330.0,1,0.015201091766357422,1
11655.0,9160.0,11358.0,1,0.015204906463623047,1
8695.0,13116.0,7957.0,1,0.015208959579467773,1
10503.0,10515.0,9901.0,1,0.0152130126953125,1
9545.0,12146.0,8501.0,1,0.015217065811157227,1
8645.0,13074.0,7966.0,1,0.015221118927001953,1
8482.0,13382.0,8204.0,1,0.015224933624267578,1
8927.0,13149.0,7944.0,1,0.015228986740112305,1
8820.0,13083.0,7947.0,1,0.015233039855957031,1
10045.0,11282.0,9154.0,1,0.015237092971801758,1
9145.0,12210.0,8619.0,1,0.015239953994750977,1
9619.0,11331.0,9583.0,1,0.015244007110595703,1
9095.0,12157.0,8709.0,1,0.01524806022644043,1
10268.0,10506.0,10020.0,1,0.015252113342285156,1
9035.0,12157.0,8809.0,1,0.015255928039550781,1
8441.0,13285.0,8426.0,1,0.015259981155395508,1
8556.0,13060.0,8269.0,1,0.015264034271240234,1
8595.0,13021.0,8056.0,1,0.015268087387084961,1
12318.0,8909.0,12239.0,5,0.09223699569702148,3
11058.0,10118.0,10588.0,5,0.09225296974182129,3
11250.0,10172.0,10490.0,5,0.09225702285766602,3
13205.0,8371.0,12948.0,5,0.09226512908935547,3
12559.0,8930.0,12166.0,5,0.0922689437866211,3
13397.0,8425.0,12850.0,5,0.09227609634399414,3
12751.0,8984.0,12068.0,5,0.09227991104125977,3
9562.0,12128.0,8664.0,9,0.15328407287597656,4
8491.0,13327.0,8417.0,9,0.1532881259918213,4
8538.0,13178.0,8513.0,9,0.15329694747924805,4
10318.0,10548.0,10011.0,9,0.15330100059509277,4
8645.0,13063.0,8047.0,9,0.1533050537109375,4
9085.0,12199.0,8800.0,9,0.15330910682678223,4
10921.0,9872.0,10795.0,9,0.15331697463989258,4
11567.0,9313.0,11577.0,9,0.15333294868469238,4
9512.0,12086.0,8673.0,14,0.23906207084655762,5
10012.0,11222.0,9326.0,14,0.23913002014160156,5
9652.0,11391.0,9411.0,15,0.2597200870513916,5
9194.0,12158.0,8664.0,15,0.2597239017486572,5
8694.0,13022.0,8011.0,15,0.25972795486450195,5
11326.0,9799.0,10776.0,15,0.2597360610961914,5
8589.0,13120.0,8097.0,15,0.25975704193115234,5
12233.0,8668.0,12243.0,27,0.4405789375305176,6
11587.0,9227.0,11461.0,27,0.4405860900878906,6
11465.0,9348.0,11526.0,27,0.44058990478515625,6
12491.0,8537.0,12302.0,27,0.4405949115753174,6
12580.0,8636.0,12165.0,27,0.4405989646911621,6
11676.0,9326.0,11324.0,27,0.44061899185180664,6
10862.0,10024.0,10742.0,27,0.44062304496765137,6
10984.0,9903.0,10677.0,27,0.440654993057251,6
11186.0,9852.0,10730.0,27,0.4406590461730957,6
11517.0,9271.0,11586.0,50,0.6444640159606934,7
10960.0,9929.0,10667.0,50,0.6445119380950928,7
10470.0,10455.0,10073.0,50,0.644536018371582,7
11062.0,9969.0,10623.0,51,0.6830499172210693,7
11587.0,9210.0,11546.0,51,0.6830639839172363,7
9011.0,12633.0,8751.0,51,0.6830840110778809,7
9535.0,11807.0,9625.0,51,0.6831068992614746,7
10087.0,10990.0,10388.0,51,0.6831130981445312,7
10984.0,9886.0,10762.0,51,0.6831169128417969,7
11554.0,9447.0,11389.0,82,1.0489070415496826,8
8661.0,12962.0,8183.0,128,1.4039969444274902,9
9085.0,12210.0,8719.0,128,1.4040679931640625,9
9881.0,11378.0,9288.0,129,1.4515700340270996,9
10496.0,10730.0,9942.0,129,1.4515790939331055,9
9431.0,12295.0,8545.0,129,1.451596975326538,9
9931.0,11431.0,9198.0,129,1.4516150951385498,9
9554.0,11799.0,9553.0,135,1.5009729862213135,9
8711.0,13004.0,8174.0,146,1.7007629871368408,9
9481.0,12337.0,8536.0,147,1.7281560897827148,9
10924.0,11123.0,9753.0,154,1.7634289264678955,9
10853.0,11097.0,9768.0,154,1.763472080230713,9
8941.0,12421.0,9079.0,221,2.0093019008636475,10
10174.0,10770.0,10290.0,221,2.0093259811401367,10
9544.0,11824.0,9586.0,228,2.1124050617218018,10
9161.0,12098.0,8836.0,350,2.687088966369629,11
11293.0,9739.0,10948.0,350,2.6870970726013184,11
9871.0,11431.0,9298.0,351,2.743817090988159,11
9797.0,11854.0,9330.0,361,2.842510938644409,11
10647.0,10828.0,9855.0,379,3.0340170860290527,11
9633.0,11566.0,9527.0,387,3.199424982070923,11
9755.0,11413.0,9350.0,398,3.269990921020508,11
9650.0,11498.0,9544.0,399,3.3288609981536865,11
9845.0,11607.0,9249.0,399,3.3288910388946533,11
10874.0,11070.0,9843.0,410,3.428299903869629,11
9604.0,11824.0,9486.0,567,3.9735350608825684,12
10165.0,11073.0,10249.0,578,4.018018007278442,12
10768.0,10288.0,11012.0,613,4.178116083145142,12
9576.0,11932.0,9495.0,844,5.201503038406372,13
12458.0,8757.0,12230.0,906,5.440340995788574,13
10475.0,10896.0,10010.0,914,5.487674951553345,13
9622.0,11907.0,9447.0,1186,6.744024991989136,14
12009.0,9136.0,11605.0,1301,7.134851932525635,14
8933.0,12709.0,9185.0,1550,8.270312070846558,15
13124.0,8062.0,13243.0,1568,8.435302019119263,15
10129.0,11096.0,10353.0,1569,8.449805974960327,15
10777.0,10173.0,10797.0,1569,8.449810028076172,15
10109.0,11123.0,10330.0,1680,8.764301061630249,15
10712.0,10447.0,11114.0,1680,8.764310121536255,15
9705.0,11371.0,9359.0,2192,10.53467607498169,16
10253.0,10833.0,10247.0,2193,10.564544916152954,16
9650.0,11509.0,9463.0,2193,10.564548969268799,16
10214.0,11038.0,10136.0,2240,10.807467937469482,16
10855.0,10256.0,10658.0,2246,10.837197065353394,16
10187.0,11206.0,10191.0,2426,11.254981994628906,16
9320.0,12219.0,8600.0,2753,12.071108102798462,16
8548.0,13323.0,8331.0,3104,13.124237060546875,17
9536.0,11621.0,9938.0,3105,13.144418001174927,17
9015.0,12573.0,9039.0,3108,13.172132968902588,17
10788.0,10120.0,11159.0,3111,13.20376706123352,17
9506.0,11720.0,9823.0,3123,13.287694931030273,17
8512.0,13311.0,8411.0,3155,13.360666990280151,17
9012.0,12447.0,9064.0,3157,13.386873006820679,17
12009.0,9119.0,11690.0,3191,13.575056076049805,17
11906.0,9108.0,11787.0,3191,13.57506012916565,17
10128.0,10998.0,10360.0,3196,13.58778691291809,17
10169.0,11123.0,10230.0,3370,13.98457407951355,17
8581.0,13383.0,8159.0,3724,14.775218963623047,17
9569.0,11681.0,9766.0,3725,14.81424593925476,17
10732.0,11069.0,9851.0,4022,15.589832067489624,17
11953.0,9621.0,11222.0,4046,15.652920007705688,17
9006.0,12556.0,9078.0,4131,15.957205057144165,18
9620.0,11429.0,9576.0,4146,16.035170078277588,18
9600.0,11456.0,9553.0,4147,16.114849090576172,18
10254.0,11179.0,10125.0,4416,16.891353130340576,18
10735.0,11168.0,9806.0,4496,17.059710025787354,18
13312.0,8417.0,12946.0,4656,17.41088604927063,18
11630.0,9344.0,11459.0,4725,17.569227933883667,18
12534.0,8654.0,12300.0,4725,17.56923198699951,18
9405.0,12471.0,8496.0,5073,18.49857997894287,18
11761.0,9567.0,11320.0,5108,18.573554039001465,18
10914.0,9947.0,10802.0,5211,18.88552212715149,19
9537.0,11719.0,9931.0,5222,18.99211311340332,19
9498.0,12008.0,9929.0,5241,19.198899030685425,19
10732.0,10420.0,11137.0,5410,19.663547039031982,19
10223.0,10753.0,10360.0,6227,21.70616102218628,20
12350.0,8600.0,12516.0,6467,22.408777952194214,20
11704.0,9159.0,11734.0,6467,22.40878200531006,20
11175.0,10304.0,10559.0,6818,22.929984092712402,20
9530.0,12438.0,8486.0,6883,23.3432879447937,20
11380.0,9497.0,11581.0,7554,25.11614990234375,21
9637.0,12504.0,8483.0,7893,25.864964962005615,21
11448.0,9447.0,11393.0,8540,27.53010106086731,22
12517.0,8806.0,12168.0,8784,27.96522092819214,22
9427.0,12285.0,8597.0,8862,28.25725507736206,22
12510.0,8963.0,12141.0,9121,28.89423704147339,22
12604.0,8970.0,12105.0,9570,29.915159940719604,23
11512.0,9729.0,11359.0,9592,29.961513996124268,23
12111.0,8789.0,12308.0,9767,30.282349109649658,23
12395.0,8927.0,12233.0,9776,30.30434513092041,23
10838.0,10162.0,11150.0,9998,30.87712812423706,23
9943.0,11365.0,9461.0,10226,31.397690057754517,24
12100.0,8770.0,12553.0,10606,32.2138409614563,24
12233.0,8651.0,12328.0,10607,32.223397970199585,24
12474.0,8689.0,12170.0,10678,32.32523703575134,24
12352.0,8810.0,12235.0,11480,34.21915102005005,25
13120.0,8130.0,12952.0,11486,34.23228311538696,25
13015.0,8099.0,13149.0,11487,34.23670506477356,25
12168.0,8720.0,12365.0,12115,35.678532123565674,26
12998.0,8251.0,13017.0,12158,35.77193808555603,26
10248.0,10922.0,10250.0,13117,37.937716007232666,28
13120.0,8113.0,13037.0,13743,39.15412998199463,29
9970.0,11319.0,9420.0,14561,40.66441512107849,32
10003.0,11379.0,9248.0,14681,40.96301794052124,32
9440.0,12244.0,8587.0,15318,42.367823123931885,40
