z1,z2,z3,node,time,depth
9232.0,9193.0,5088.0,1,0.19962191581726074,1
7332.0,5872.0,9342.0,1,0.19963693618774414,1
8025.0,9527.0,5207.0,1,0.19982194900512695,1
8409.0,9460.0,5091.0,1,0.20003795623779297,1
9016.0,6738.0,6412.0,1,0.20009994506835938,1
8925.0,7376.0,5955.0,1,0.20044589042663574,1
9528.0,7798.0,5710.0,1,0.20046091079711914,1
5474.0,10180.0,8201.0,2,0.26448893547058105,2
9178.0,6713.0,6661.0,2,0.2645299434661865,2
6738.0,7681.0,6465.0,2,0.2645409107208252,2
8325.0,8279.0,5841.0,2,0.26458191871643066,2
8612.0,7529.0,5990.0,2,0.2646040916442871,2
9649.0,8380.0,5646.0,3,0.3014109134674072,3
8706.0,6890.0,6508.0,4,0.3376650810241699,4
8615.0,7528.0,6051.0,4,0.3376750946044922,4
9434.0,8469.0,5685.0,4,0.33782005310058594,4
8831.0,8047.0,5930.0,4,0.3378410339355469,4
8521.0,8199.0,6026.0,4,0.33785104751586914,4
8868.0,6865.0,6757.0,5,0.3761880397796631,5
9218.0,7950.0,5806.0,5,0.3762190341949463,5
8736.0,8110.0,5987.0,6,0.40587401390075684,6
9309.0,7312.0,6263.0,7,0.43004894256591797,7
8827.0,7472.0,6444.0,7,0.43009090423583984,7
8777.0,7503.0,6300.0,74,0.7867379188537598,7
9046.0,7958.0,5891.0,188,1.6601009368896484,7
9619.0,7160.0,6167.0,189,1.6967530250549316,8
9137.0,7320.0,6348.0,189,1.6968228816986084,8
9087.0,7351.0,6204.0,224,1.914107084274292,8
8922.0,7409.0,6387.0,279,2.2410318851470947,7
7849.0,8396.0,6154.0,717,4.4107561111450195,5
8147.0,7961.0,6281.0,717,4.410778045654297,5
8320.0,7284.0,7046.0,717,4.410788059234619,5
8703.0,6891.0,6447.0,1018,6.049256086349487,3
8302.0,7681.0,6086.0,1018,6.049277067184448,3
8393.0,7043.0,6543.0,1018,6.0493080615997314,3
9215.0,7951.0,5745.0,1018,6.04941201210022,3
6199.0,9080.0,8235.0,1018,6.049484968185425,3
8733.0,8111.0,5926.0,1019,6.119105100631714,4
8518.0,8200.0,5965.0,1019,6.119209051132202,4
8031.0,8342.0,6101.0,1019,6.119251012802124,4
8208.0,8352.0,6061.0,1020,6.1704421043396,5
8774.0,7504.0,6239.0,1021,6.213433027267456,6
8464.0,7656.0,6335.0,1021,6.213443994522095,6
8423.0,8263.0,6022.0,1297,7.710148096084595,8
8007.0,7437.0,7081.0,1707,9.89528203010559,6
8865.0,6866.0,6696.0,1725,10.128305912017822,9
8514.0,7625.0,6479.0,1725,10.128355026245117,9
8824.0,7473.0,6383.0,1725,10.128375053405762,9
8555.0,7018.0,6792.0,1733,10.21604299545288,12
8317.0,7285.0,6985.0,1812,10.57280707359314,9
8609.0,7562.0,6422.0,1869,10.86528491973877,7
9306.0,7313.0,6202.0,2016,11.74326205253601,4
8905.0,8103.0,5841.0,2017,11.901487112045288,5
9026.0,8685.0,5777.0,2081,12.236347913742065,6
8829.0,8719.0,5738.0,2176,12.807923078536987,5
6235.0,7445.0,7693.0,2535,15.08765196800232,2
7233.0,8645.0,5798.0,2535,15.087892055511475,2
8161.0,7968.0,6163.0,2536,15.224370002746582,3
7427.0,7470.0,7198.0,2536,15.224390029907227,3
8161.0,7559.0,6835.0,2536,15.224400997161865,3
9218.0,8680.0,5423.0,2536,15.224453926086426,3
8395.0,8947.0,5426.0,2537,15.29242491722107,4
8008.0,8450.0,6050.0,2537,15.292435884475708,4
7860.0,8258.0,6294.0,2537,15.29244589805603,4
7476.0,8325.0,6410.0,2537,15.292476892471313,4
8011.0,9014.0,5542.0,2537,15.292498111724854,4
7624.0,8517.0,6166.0,2537,15.292517900466919,4
8022.0,8963.0,5715.0,2538,15.332942008972168,5
9070.0,8488.0,5667.0,2539,15.366239070892334,6
8247.0,8755.0,5670.0,2539,15.366270065307617,6
9084.0,9001.0,5332.0,2539,15.366312026977539,6
8261.0,9268.0,5335.0,2539,15.366322040557861,6
8845.0,8696.0,5712.0,2638,15.866307020187378,7
8834.0,8747.0,5539.0,2689,16.129992961883545,5
8848.0,9260.0,5204.0,2689,16.130003929138184,5
8686.0,8555.0,5783.0,2690,16.1578528881073,6
7863.0,8822.0,5786.0,2690,16.157917022705078,6
7877.0,9335.0,5451.0,2690,16.1579270362854,6
7848.0,9443.0,5603.0,2749,16.493832111358643,9
8072.0,8527.0,6040.0,2827,16.93650507926941,5
7338.0,8438.0,6403.0,2827,16.936546087265015,5
7964.0,8254.0,6227.0,2828,16.95916199684143,6
8008.0,8380.0,6184.0,2920,17.53371000289917,6
7113.0,8666.0,6411.0,2920,17.533852100372314,6
8712.0,9338.0,5300.0,3083,18.553735971450806,3
9575.0,8400.0,5707.0,3083,18.554045915603638,3
9535.0,9071.0,5297.0,3083,18.55405592918396,3
5831.0,10709.0,6961.0,3084,18.711819887161255,4
6014.0,10415.0,6801.0,3084,18.711904048919678,4
5936.0,10506.0,6888.0,3084,18.7119140625,4
6307.0,10488.0,6556.0,3085,18.952331066131592,5
6229.0,10579.0,6643.0,3155,19.267949104309082,8
6305.0,10573.0,6765.0,3182,19.405014038085938,8
6131.0,10407.0,6803.0,3234,19.802403926849365,10
6412.0,10285.0,6483.0,3275,19.96652889251709,8
6482.0,9846.0,6135.0,3443,20.901202917099,4
5703.0,9174.0,7002.0,3443,20.901352882385254,4
9521.0,8558.0,5632.0,3443,20.901432991027832,4
5868.0,10493.0,6898.0,3444,21.240052938461304,5
7243.0,6228.0,8982.0,3444,21.240062952041626,5
8175.0,6606.0,7880.0,3444,21.240083932876587,5
7179.0,6268.0,9179.0,3444,21.240115880966187,5
7011.0,6716.0,8843.0,3444,21.24012589454651,5
7546.0,7098.0,7128.0,3444,21.240137100219727,5
7534.0,7638.0,6741.0,3444,21.24014687538147,5
6858.0,7112.0,8680.0,3444,21.24016809463501,5
8698.0,8825.0,5635.0,3444,21.240178108215332,5
6571.0,9128.0,6354.0,3444,21.24021005630493,5
6922.0,7072.0,8483.0,3444,21.240220069885254,5
7109.0,7291.0,8431.0,3453,21.57437300682068,12
7067.0,7244.0,8480.0,3455,21.58521008491516,14
7679.0,6912.0,8673.0,3480,21.669897079467773,10
7198.0,6935.0,8791.0,3494,21.72315001487732,13
8000.0,6068.0,9172.0,3534,22.00605607032776,10
7519.0,6091.0,9290.0,3551,22.1145339012146,15
7477.0,6044.0,9339.0,3568,22.17570996284485,20
7301.0,7034.0,8676.0,3594,22.33333706855774,12
7430.0,6447.0,8930.0,3606,22.39760994911194,15
7575.0,6619.0,8927.0,3612,22.42458701133728,19
7388.0,6400.0,8979.0,3619,22.452873945236206,18
7911.0,6424.0,8812.0,3635,22.540651082992554,12
8056.0,6596.0,8809.0,3647,22.61775493621826,19
8098.0,6643.0,8760.0,3652,22.645790100097656,14
7090.0,6624.0,8819.0,3742,23.10476589202881,6
7791.0,8425.0,6316.0,3742,23.10486888885498,6
6274.0,9132.0,7264.0,3743,23.16714096069336,7
7200.0,9075.0,6297.0,3744,23.22335195541382,8
7111.0,9793.0,6078.0,3744,23.223434925079346,8
6799.0,9203.0,6282.0,3803,23.576876878738403,8
6177.0,10288.0,6929.0,3880,24.123522996902466,7
6880.0,8923.0,6385.0,3880,24.12360692024231,7
6791.0,9641.0,6166.0,3880,24.123701095581055,7
7758.0,6820.0,8649.0,3920,24.504669904708862,10
7945.0,7039.0,8597.0,3929,24.549793004989624,16
7903.0,6992.0,8646.0,3931,24.557869911193848,18
7277.0,6843.0,8767.0,3951,24.644120931625366,16
7235.0,6796.0,8816.0,3956,24.662939071655273,19
7422.0,7015.0,8764.0,3961,24.683813095092773,19
5598.0,10553.0,7395.0,4120,26.29213809967041,6
5418.0,10325.0,7892.0,4120,26.292200088500977,6
5422.0,10124.0,8244.0,4120,26.292211055755615,6
5572.0,9483.0,8065.0,4120,26.292221069335938,6
6511.0,9236.0,6802.0,4120,26.29223108291626,6
6357.0,10078.0,6629.0,4120,26.29225206375122,6
5693.0,8865.0,9091.0,4120,26.29227304458618,6
5576.0,9282.0,8417.0,4120,26.292283058166504,6
6073.0,8595.0,9665.0,4121,26.338987112045288,7
5873.0,9093.0,8594.0,4121,26.339049100875854,7
5689.0,9066.0,8739.0,4122,26.366520881652832,8
6069.0,8796.0,9313.0,4122,26.366530895233154,8
5678.0,10550.0,7725.0,4148,26.477288961410522,9
5535.0,9908.0,8566.0,4149,26.497282028198242,10
5602.0,10352.0,7747.0,4219,26.84226894378662,8
5539.0,9707.0,8918.0,4220,26.874401092529297,9
5883.0,8762.0,9603.0,4236,26.981453895568848,12
5956.0,9012.0,8991.0,4323,27.37569308280945,9
6641.0,7413.0,8771.0,4457,28.15547204017639,9
6728.0,7435.0,8277.0,4457,28.155517101287842,9
6331.0,9008.0,7299.0,4457,28.155634880065918,9
7426.0,7435.0,8114.0,4468,28.275996923446655,11
6335.0,8807.0,7651.0,4559,28.89846706390381,12
6515.0,9035.0,7154.0,4585,29.016490936279297,11
6684.0,7299.0,8755.0,4612,29.190249919891357,8
6771.0,7321.0,8261.0,4612,29.190342903137207,8
7469.0,7321.0,8098.0,4634,29.338141918182373,9
5258.0,10757.0,10416.0,4757,30.29851508140564,6
6002.0,10063.0,6962.0,4758,30.6543231010437,7
6219.0,10402.0,6811.0,4758,30.654332876205444,7
7456.0,7386.0,7674.0,4758,30.654342889785767,7
7977.0,8596.0,6086.0,4758,30.654364109039307,7
6377.0,8742.0,7473.0,4758,30.65442705154419,7
7082.0,8882.0,6313.0,4758,30.65443706512451,7
6329.0,9021.0,7622.0,4759,30.714139938354492,8
6300.0,9510.0,6884.0,4759,30.714160919189453,8
6504.0,9405.0,6998.0,4760,30.74226403236389,9
6547.0,8903.0,7165.0,4823,31.099212884902954,9
5356.0,10586.0,9897.0,4960,33.31092691421509,9
7479.0,7267.0,8121.0,5050,34.87829899787903,10
