z1,z2,z3,node,time,depth
-17410.0,-18321.0,-14266.0,1,0.019763946533203125,1
-16349.0,-18707.0,-14363.0,1,0.019772052764892578,1
-16872.0,-18455.0,-16508.0,1,0.01978015899658203,1
-15682.0,-17997.0,-17908.0,1,0.019787073135375977,1
-16070.0,-17801.0,-17925.0,1,0.019796133041381836,1
-15599.0,-18956.0,-14297.0,1,0.01980304718017578,1
-15036.0,-18913.0,-15282.0,1,0.019826173782348633,1
-15385.0,-18812.0,-16423.0,1,0.019834041595458984,1
-16246.0,-18570.0,-16824.0,1,0.019860029220581055,1
-15373.0,-18828.0,-16318.0,1,0.0198671817779541,1
-18399.0,-16339.0,-15663.0,1,0.019874095916748047,1
-17454.0,-16163.0,-17105.0,1,0.019896984100341797,1
-17839.0,-17328.0,-16178.0,1,0.019904136657714844,1
-17134.0,-17065.0,-17220.0,1,0.019912004470825195,1
-16390.0,-16899.0,-17810.0,1,0.019919157028198242,1
-14719.0,-17005.0,-18289.0,1,0.019926071166992188,1
-14199.0,-15754.0,-18629.0,1,0.019932985305786133,1
-18894.0,-14984.0,-14676.0,1,0.01994013786315918,1
-17980.0,-16810.0,-16246.0,1,0.01994800567626953,1
-18178.0,-16282.0,-16160.0,1,0.019955158233642578,1
-18540.0,-15821.0,-15731.0,1,0.019961118698120117,1
-15323.0,-16570.0,-18297.0,1,0.019968032836914062,1
-15643.0,-15668.0,-18182.0,1,0.019976139068603516,1
-18767.0,-16235.0,-14152.0,1,0.01998305320739746,1
-18635.0,-16499.0,-13965.0,1,0.019989967346191406,1
-18207.0,-17224.0,-14667.0,1,0.019997119903564453,1
-15341.0,-18669.0,-16815.0,1,0.0200040340423584,1
-16344.0,-18283.0,-17476.0,1,0.020010948181152344,1
-15483.0,-18525.0,-17075.0,1,0.02001810073852539,1
-18815.0,-15875.0,-14832.0,1,0.020025968551635742,1
-18865.0,-15337.0,-13449.0,1,0.02003312110900879,1
-17838.0,-17596.0,-13564.0,2,0.037507057189941406,2
-18405.0,-16696.0,-14581.0,2,0.03751397132873535,2
-17070.0,-17927.0,-16422.0,2,0.0375211238861084,2
-17608.0,-17793.0,-14180.0,2,0.037528038024902344,2
-16882.0,-18149.0,-15234.0,2,0.0375361442565918,2
-15697.0,-18669.0,-14949.0,2,0.037557125091552734,2
-15193.0,-17487.0,-18085.0,2,0.037570953369140625,2
-17492.0,-16588.0,-16794.0,2,0.037590980529785156,2
-18037.0,-16800.0,-16092.0,2,0.0375981330871582,2
-15471.0,-18541.0,-16970.0,2,0.03764915466308594,2
