z1,z2,z3,nondominated
-1344,-1730,-1120,1
-1771,-1176,-1268,1
-1071,-1613,-1462,1
-1772,-1158,-1290,1
-1367,-1624,-1118,1
-1150,-1445,-1420,1
-1354,-1440,-1194,1
-1645,-1007,-1751,1
-1061,-1601,-1494,1
-1026,-1656,-1578,1
-1176,-1381,-1439,1
-1066,-1628,-1468,1
-1336,-1461,-1195,1
-1255,-1313,-1394,1
-1246,-1197,-1807,1
-1753,-1107,-1364,1
-1013,-1815,-1625,1
-1415,-1731,-1079,1
-1082,-1704,-1413,1
-1874,-1226,-1228,1
-1402,-1116,-1948,1
-1483,-1787,-1050,1
-1142,-1317,-1678,1
-1516,-1183,-1318,1
-1098,-1401,-1628,1
-1466,-1101,-1503,1
-1362,-1285,-1307,1
-1019,-1846,-1614,1
-1374,-1299,-1284,1
-1478,-1570,-1075,1
