z1,z2,z3,nondominated
-1286,-1946,-1227,1
-1178,-1707,-1295,0
-1296,-1840,-1277,1
-1116,-1720,-1013,0
-1041,-1952,-1089,0
-1074,-1869,-1249,0
-1823,-1125,-1692,0
-1274,-1837,-1167,0
-1926,-1234,-1787,1
-1890,-1246,-1691,1
-1807,-1119,-1911,0
-1219,-1685,-1305,0
-1251,-1795,-1313,1
-1154,-1954,-1264,1
-1250,-1846,-1287,1
-1805,-1203,-1963,1
-1824,-1112,-1830,0
-1044,-1844,-1103,0
-1833,-1273,-1721,1
-1219,-1958,-1006,1
-1026,-1857,-1075,0
-1110,-1778,-1042,0
-1001,-1960,-1200,1
-1274,-1847,-1205,0
-1850,-1178,-1963,1
-1772,-1034,-1743,0
-1830,-1156,-1686,0
-1037,-1792,-1242,0
-1695,-1121,-1851,0
-1671,-1292,-1914,1
-1851,-1032,-1941,0
-1023,-1858,-1115,0
-1975,-1003,-1690,1
-1139,-1765,-1018,0
-1703,-1090,-1914,0
-1895,-1084,-1992,1
-1021,-1838,-1030,0
-1974,-1074,-1905,1
-1212,-1856,-1215,0
-1114,-1854,-1199,0
