z1,z2,z3,nondominated
-1147,-1786,-1313,0
-1958,-1051,-1871,0
-1256,-1924,-1111,1
-1894,-1310,-1885,1
-1306,-1893,-1223,0
-1872,-1209,-1992,1
-1301,-1908,-1111,0
-1678,-1216,-1877,0
-1968,-1215,-1957,1
-1230,-1784,-1218,0
-1823,-1319,-1671,1
-1704,-1126,-1957,0
-1220,-1773,-1121,0
-1154,-1704,-1171,0
-1208,-1699,-1320,0
-1804,-1052,-1789,0
-1186,-1939,-1058,0
-1051,-1682,-1037,0
-1884,-1093,-1916,0
-1129,-1939,-1331,1
-1752,-1020,-1762,0
-1005,-1827,-1058,0
-1091,-1900,-1017,0
-1740,-1043,-1808,0
-1083,-1899,-1250,0
-1198,-1950,-1278,1
-1037,-1866,-1010,0
-1727,-1210,-1956,0
-1726,-1322,-1792,1
-1237,-1949,-1241,1
-1702,-1038,-1779,0
-1038,-1967,-1311,1
-1333,-1908,-1199,1
-1682,-1224,-1939,1
-1319,-1921,-1320,1
