z1,z2,z3,nondominated
-1916,-1178,-1696,0
-1280,-1846,-1235,0
-1070,-1853,-1202,0
-1040,-1955,-1173,0
-1021,-1939,-1163,0
-1192,-1860,-1139,0
-1700,-1301,-1726,0
-1727,-1070,-1806,0
-1986,-1056,-1771,1
-1006,-1775,-1309,0
-1041,-1710,-1091,0
-1915,-1058,-1688,0
-1744,-1205,-1683,0
-1038,-1796,-1149,0
-1871,-1278,-1871,0
-1026,-1940,-1323,1
-1082,-1868,-1143,0
-1192,-1878,-1107,0
-1815,-1093,-1932,0
-1737,-1286,-1875,0
-1951,-1059,-1730,0
-1215,-1985,-1074,0
-1923,-1153,-1846,0
-1299,-1979,-1242,1
-1195,-1777,-1030,0
-1300,-1884,-1324,1
-1010,-1977,-1315,1
-1831,-1254,-1857,0
-1300,-1943,-1010,1
-1319,-1732,-1182,1
-1217,-1994,-1221,1
-1058,-1758,-1215,0
-1200,-1746,-1237,0
-1154,-1954,-1264,1
-1890,-1316,-1936,1
-1711,-1017,-1741,0
-1745,-1039,-1759,0
-1237,-1993,-1242,1
-1965,-1249,-1785,1
-1027,-1777,-1150,0
-1724,-1250,-1740,0
-1735,-1278,-1690,0
-1265,-1743,-1247,0
-1078,-1849,-1252,0
-1707,-1093,-1793,0
-1720,-1191,-1864,0
-1940,-1167,-1965,1
-1294,-1829,-1124,0
-1265,-1995,-1198,1
