z1,z2,z3,nondominated
1223,1987,1246,0
1810,1249,1729,0
1779,1223,1883,0
1260,1919,1052,0
1139,1755,1073,0
1944,1158,1965,0
1996,1212,1800,0
1256,1877,1259,0
1226,1950,1323,0
1982,1292,1915,0
1816,1073,1818,0
1833,1267,1689,0
1705,1288,1872,0
1889,1216,1933,0
1892,1095,1722,0
1137,1845,1261,0
1092,1891,1097,0
1268,1955,1011,0
1864,1027,1982,0
1676,1293,1950,0
1805,1025,1770,0
1810,1221,1803,0
1168,1838,1331,0
1022,1905,1069,0
1258,1855,1281,0
1295,1766,1023,0
1692,1125,1740,0
1963,1329,1720,0
1115,1956,1185,0
1717,1094,1882,0
1973,1318,1959,0
1236,1790,1170,0
1751,1282,1853,0
1690,1270,1961,0
1333,1761,1275,0
1288,1975,1275,0
1739,1281,1858,0
1130,1805,1191,0
1032,1802,1119,0
1896,1100,1797,0
1065,1699,1275,0
1717,1327,1935,0
1878,1329,1968,0
1307,1847,1160,0
1833,1281,1691,0
1943,1053,1817,0
1083,1916,1217,0
1247,1729,1162,0
1854,1120,1991,0
102,191,113,1
194,127,179,0
178,115,175,1
184,130,189,0
125,180,116,0
106,169,114,1
196,105,191,1
