z1,z2,z3,nondominated
-1855,-1237,-1762,0
-1936,-1096,-1917,0
-1756,-1266,-1881,0
-1245,-1972,-1167,1
-1247,-1842,-1301,1
-1253,-1982,-1002,0
-1675,-1196,-1822,0
-1703,-1056,-1941,0
-1227,-1950,-1061,0
-1145,-1957,-1107,0
-1861,-1145,-1868,0
-1798,-1224,-1957,0
-1043,-1831,-1036,0
-1160,-1951,-1329,1
-1733,-1152,-1975,0
-1115,-1704,-1144,0
-1218,-1820,-1113,0
-1234,-1743,-1232,0
-1882,-1036,-1697,0
-1847,-1033,-1915,0
-1793,-1226,-1975,0
-1906,-1123,-1866,0
-1804,-1332,-1906,1
-1313,-1785,-1244,0
-1145,-1740,-1031,0
-1884,-1266,-1907,1
-1963,-1131,-1735,0
-1312,-1994,-1120,1
-1331,-1985,-1118,1
-1870,-1278,-2000,1
-1896,-1236,-1732,0
-1295,-1766,-1023,0
-1149,-1873,-1254,0
-1944,-1106,-1933,0
-1184,-1869,-1227,0
-1118,-1704,-1313,0
-1239,-1898,-1077,0
-1146,-1691,-1031,0
-1782,-1161,-1939,0
-1043,-1855,-1295,0
-1669,-1254,-1979,0
-1042,-1966,-1096,0
-1315,-1669,-1112,0
-1126,-1931,-1124,0
-1000,-1686,-1020,0
-1228,-1710,-1174,0
-1048,-1964,-1250,1
-1179,-1701,-1017,0
-1938,-1023,-1883,0
-1668,-1316,-1966,0
-1226,-1674,-1226,0
-1154,-1704,-1171,0
-1218,-1714,-1125,0
-1162,-1855,-1036,0
-1020,-1887,-1194,0
-1921,-1078,-1960,1
-1730,-1315,-1694,0
-1878,-1315,-1754,1
-1819,-1270,-1723,0
-1184,-1944,-1142,0
-1304,-1675,-1281,1
-1324,-1666,-1020,0
-1957,-1240,-1940,1
-1963,-1266,-1837,1
-1180,-1697,-1079,0
-1965,-1166,-1763,1
-1172,-1837,-1325,1
-1950,-1229,-1904,0
-1318,-1820,-1117,0
-1989,-1156,-1741,1
-1737,-1329,-1975,1
-1015,-1974,-1108,0
-1712,-1245,-1832,0
-1309,-1757,-1134,0
-1172,-1671,-1305,0
-1188,-1878,-1133,0
-1936,-1148,-1731,0
-1006,-1860,-1285,0
-1104,-1931,-1018,0
-1290,-1834,-1299,1
-1014,-1821,-1231,0
-1243,-1875,-1118,0
-1321,-1945,-1250,1
-1715,-1074,-1978,0
-1333,-1807,-1012,1
-1936,-1309,-1803,1
-1017,-1782,-1305,0
-1954,-1049,-1901,0
-1876,-1301,-1674,0
-1712,-1091,-1936,0
-1956,-1143,-1883,0
-1157,-1716,-1238,0
-1861,-1169,-1708,0
-1783,-1050,-1959,0
-1021,-1939,-1163,0
-1721,-1127,-1692,0
-1726,-1319,-1776,0
-1941,-1332,-1693,1
-1913,-1065,-1734,0
-1160,-1985,-1185,1
-1891,-1150,-1722,0
-1762,-1163,-1712,0
-1057,-1680,-1324,0
-1740,-1297,-1774,0
-1765,-1014,-1999,0
-1794,-1326,-1898,0
-1827,-1168,-1858,0
-1775,-1276,-1870,0
-1753,-1195,-1994,0
-1328,-1754,-1089,0
-1308,-1732,-1254,1
-1192,-1813,-1177,0
-1766,-1260,-1754,0
-1740,-1025,-1765,0
-1074,-1845,-1133,0
-1201,-1974,-1205,1
-1959,-1248,-1833,0
-1706,-1179,-1863,0
-1942,-1042,-1979,1
-1328,-1679,-1025,0
-1912,-1214,-1750,0
