z1,z2,z3,nondominated
-385,-655,-191,0
-113,-108,-471,0
-631,-303,-54,0
-663,-413,-760,0
-262,-800,-4,0
-65,-506,-697,0
-87,-779,-959,1
-883,-80,-12,1
-444,-558,-86,0
-565,-63,-857,1
-403,-742,-324,0
-29,-877,-539,0
-184,-986,-799,1
-647,-907,-181,0
-795,-740,-135,0
-365,-516,-425,0
-704,-113,-454,0
-507,-898,-37,0
-688,-954,-809,0
-644,-314,-655,0
-45,-464,-761,0
-12,-128,-924,0
-456,-550,-744,0
-200,-895,-107,0
-776,-420,-504,0
-40,-686,-278,0
-83,-651,-847,0
-321,-339,-750,0
-206,-103,-291,0
-462,-490,-453,0
-792,-147,-299,0
-460,-298,-840,0
-198,-127,-201,0
-880,-985,-841,1
-649,-870,-606,0
-654,-172,-36,0
-116,-249,-289,0
-405,-398,-510,0
-79,-665,-937,0
-242,-862,-26,0
