z1,z2,z3,nondominated
1826,1136,1785,0
1910,1293,1983,0
1234,1883,1041,0
1958,1025,1699,0
1822,1122,1929,0
1786,1012,1790,1
1981,1131,1806,0
1716,1082,1671,1
1810,1221,1803,0
1932,1064,1756,0
1695,1215,1827,0
1964,1179,1701,0
1767,1066,1941,0
1112,1851,1263,0
1805,1233,1764,0
1148,1954,1328,0
1770,1325,1894,0
1203,1687,1281,0
1987,1132,1856,0
1328,1959,1134,0
1976,1132,1740,0
1826,1051,1973,0
1183,1762,1326,0
1882,1002,1692,1
1994,1102,1928,0
1716,1124,1828,0
1914,1252,1957,0
1043,1831,1036,1
1310,1959,1243,0
1714,1096,1776,0
1104,1857,1303,0
1691,1159,1829,0
1859,1232,1704,0
1701,1303,1729,0
1076,1812,1003,1
1715,1235,1923,0
1815,1012,1929,0
1260,1779,1231,0
1024,1827,1125,1
1968,1008,1920,0
1010,1988,1320,1
1818,1252,1755,0
1880,1077,1896,0
1683,1198,1680,1
1294,1982,1125,0
1270,1701,1092,1
1105,1956,1037,0
1684,1062,1766,1
1314,1849,1195,0
1223,1667,1173,1
1912,1125,1731,0
1074,1874,1137,0
1041,1952,1089,1
1300,1841,1242,0
1025,1721,1125,1
1071,1774,1215,0
1070,1968,1028,1
1862,1170,1704,0
1975,1073,1878,0
1675,1303,1993,1
1876,1312,1964,0
1186,1671,1227,1
1739,1198,1836,0
1101,1923,1087,0
3193,3801,3023,0
3198,3934,3213,0
3978,3081,3752,0
3905,3224,3836,0
3238,3998,3331,0
3708,3150,3933,0
3244,3952,3147,0
3150,3932,3209,0
