z1,z2,z3,nondominated
1699,1214,1850,1
1133,1437,1967,1
1776,1328,1779,1
1087,1715,1815,1
1489,1953,1147,1
1874,1393,1641,1
1650,1723,1672,1
1797,1654,1567,1
1991,1223,1361,1
1095,1949,1474,1
1695,1646,1706,1
1956,1500,1298,1
1463,1428,1947,1
1505,1246,1955,1
1782,1490,1721,1
1877,1610,1049,1
1020,1665,1831,1
1422,1142,1972,1
1489,1310,1958,1
1643,1570,1803,1
1616,1864,1477,1
1493,1948,1125,1
1019,1859,1621,1
1232,1461,1969,0
1853,1680,1131,1
1442,1204,1974,0
1359,1901,1606,0
1895,1404,1601,1
1727,1806,1410,0
1457,1125,1960,1
1727,1806,1410,0
1482,1289,1962,0
1361,1958,1472,0
1213,1291,1998,1
1655,1307,1878,0
1396,1201,1984,1
1976,1378,1389,1
1701,1600,1737,1
1912,1451,1539,1
1252,1748,1811,1
1130,1899,1606,1
1721,1021,1786,1
1256,1877,1662,0
1507,1513,1904,1
1185,1479,1961,1
1606,1887,1422,1
1435,1466,1944,1
1800,1348,1750,1
1626,1083,1877,1
1284,1441,1974,0
1663,1858,1099,1
1504,1574,1877,1
1179,1898,1621,0
1436,1410,1959,1
1463,1184,1966,0
1186,1943,1531,1
1098,1758,1781,1
1257,1886,1648,0
1454,1779,1741,1
1233,1900,1623,0
1117,1955,1468,1
1414,1266,1982,1
1911,1053,1545,1
1249,1986,1396,1
3860,3152,3675,0
3875,3657,3171,0
3702,3842,3339,0
3917,3249,3594,0
3588,3382,3906,0
3158,3452,3966,0
3107,3436,3962,0
3266,3584,3921,0
