z1,z2,z3,nondominated
780,771,81,0
926,512,767,0
141,236,927,0
490,918,600,0
287,334,972,0
785,896,400,0
478,985,353,0
45,737,382,0
535,821,719,0
8,815,390,1
413,194,705,0
476,478,46,1
376,264,469,0
234,781,630,0
844,886,418,0
840,783,934,0
846,871,163,0
109,907,157,0
886,126,842,0
74,186,566,0
277,609,651,0
706,595,949,0
362,558,211,0
78,684,114,0
567,935,384,0
773,171,676,0
13,312,114,1
698,882,944,0
770,512,978,0
879,348,567,0
576,994,942,0
678,765,48,0
431,744,246,0
984,395,782,0
536,206,410,0
505,268,586,0
136,395,654,0
233,826,833,0
867,754,794,0
934,360,347,0
47,464,419,0
241,468,948,0
915,274,309,0
987,619,60,0
155,414,225,0
914,229,621,0
258,370,905,0
761,907,276,0
90,77,743,0
690,576,654,0
846,273,304,0
105,444,999,0
687,839,390,0
648,268,392,0
359,534,92,0
426,541,985,0
309,555,79,0
622,278,869,0
660,441,905,0
212,41,312,1
517,500,715,0
502,72,160,0
214,62,60,1
55,51,62,1
1014,1464,1105,0
1248,1484,1443,0
1615,1968,1024,0
1248,1147,1461,0
1195,1696,1916,0
1236,1088,1144,0
1795,1708,1624,0
1441,1159,1358,0
