z1,z2,z3,nondominated
-1973,-1906,-1548,1
-1926,-1846,-1954,1
-1775,-1130,-1441,0
-1231,-1303,-1093,0
-1422,-1516,-1065,0
-1326,-1542,-1799,0
-1197,-1632,-1869,0
-1007,-1431,-1065,0
-1253,-1310,-1803,0
-1700,-1779,-1147,0
-1146,-1455,-1406,0
-1937,-1432,-1823,1
-1358,-1011,-1044,0
-1543,-1690,-1295,0
-1974,-1017,-1323,0
-1563,-1327,-1638,0
-1506,-1349,-1504,0
-1023,-1187,-1613,0
-1297,-1091,-1523,0
-1074,-1307,-1644,0
-1536,-1390,-1795,0
-1330,-1951,-1422,1
-1763,-1281,-1683,0
-1792,-1366,-1109,0
-1981,-1195,-1885,1
-1548,-1409,-1073,0
-1889,-1205,-1850,0
-1459,-1885,-1222,0
-1912,-1576,-1251,0
-1009,-1007,-1485,0
-1196,-1289,-1236,0
-1920,-1396,-1112,0
-1504,-1117,-1534,0
-1779,-1947,-1954,1
-1283,-1811,-1342,0
-1267,-1575,-1434,0
-1349,-1724,-1120,0
-1870,-1925,-1301,1
-1199,-1131,-1322,0
-1478,-1041,-1621,0
