z1,z2,z3,nondominated
1944,1016,1802,0
1319,1825,1226,0
1976,1205,1882,0
1300,1929,1051,0
1277,1853,1006,0
1234,1841,1191,0
1917,1325,1782,0
1715,1017,1719,1
1920,1331,1804,0
1164,1821,1196,0
1250,1979,1163,0
1691,1082,1789,1
1957,1228,1918,0
1917,1280,1722,0
1065,1807,1159,0
1740,1297,1774,0
1231,1962,1259,0
1700,1286,1824,0
1047,1691,1316,0
1764,1044,1913,0
1854,1307,1849,0
1185,1881,1199,0
1826,1241,1967,0
1776,1285,1740,0
1898,1320,1887,0
1963,1098,1708,0
1991,1242,1990,0
1291,1770,1145,0
1302,1991,1156,0
1863,1078,1896,0
1803,1280,1746,0
1021,1986,1016,1
1938,1237,1715,0
1265,1997,1307,0
1952,1232,1830,0
1203,1815,1052,0
1813,1005,1746,1
1723,1240,1818,0
1282,1961,1182,0
1069,1869,1309,0
1762,1097,1795,0
1155,1703,1128,0
1050,1817,1306,0
1266,1928,1330,0
1308,1823,1103,0
1872,1169,1987,0
1307,1846,1246,0
1824,1045,1993,0
1789,1174,1685,1
1879,1141,1841,0
1066,1872,1209,0
1086,1866,1056,0
1817,1187,1816,0
1033,1988,1073,0
1262,1885,1145,0
1327,1677,1147,0
1794,1091,1987,0
1274,1837,1167,0
1297,1748,1159,0
1050,1780,1185,0
1233,1667,1257,0
1095,1672,1006,1
1312,1987,1186,0
1987,1267,1906,0
1891,1169,1972,0
1826,1037,1928,0
1918,1293,1985,0
1031,1686,1179,1
1021,1851,1280,1
1931,1309,1953,0
1074,1846,1122,0
1169,1767,1178,0
1730,1266,1990,0
1035,1792,1032,1
1994,1102,1928,0
1987,1240,1750,0
1137,1944,1255,0
1804,1129,1774,0
1031,1941,1006,1
1119,1667,1032,1
1052,1944,1172,0
1155,1792,1130,0
1196,1752,1091,0
1934,1203,1769,0
1314,1727,1293,0
1226,1856,1200,0
1957,1234,1868,0
1817,1061,1832,0
1281,1823,1090,0
1763,1162,1823,0
1786,1113,1774,0
1953,1066,1938,0
1710,1063,1723,1
1908,1106,1826,0
1972,1122,1914,0
1763,1274,1737,0
1979,1161,1749,0
1199,1765,1104,0
1678,1155,1738,1
1289,1848,1070,0
1283,1787,1297,0
1987,1107,1723,0
1237,1849,1074,0
1309,1897,1000,1
1168,1838,1331,0
1802,1185,1781,0
1730,1266,1990,0
1795,1081,1682,1
1039,1689,1064,1
1732,1068,1840,0
1908,1081,1726,0
1869,1297,1815,0
1301,1698,1166,0
1109,1830,1168,0
1759,1238,1939,0
1192,1898,1069,0
1297,1757,1164,0
1834,1073,1689,1
1767,1171,1930,0
1185,1889,1031,0
1824,1298,1971,0
1228,1823,1134,0
1052,1996,1293,0
1700,1286,1824,0
1259,1801,1081,0
1952,1234,1985,0
1678,1321,1904,0
1036,1955,1259,0
1904,1321,1852,0
1963,1220,1705,0
1900,1318,1776,0
1064,1995,1286,0
1033,1852,1157,1
1959,1062,1993,0
1984,1059,1971,0
1086,1814,1023,1
1911,1030,1909,0
1192,1848,1088,0
1680,1132,1965,1
1005,1725,1287,1
1967,1181,1922,0
1898,1171,1899,0
1918,1207,1769,0
1137,1989,1104,0
3997,3076,3977,0
3816,3035,3775,0
3324,3851,3015,0
3200,3833,3023,0
3692,3274,3975,0
3071,3990,3144,0
3919,3190,3797,0
3795,3257,3847,0
3043,3807,3219,0
3956,3048,3953,0
3762,3290,3773,0
3003,3727,3316,0
