z1,z2,z3,nondominated
-1533,-1079,-1493,1
-1307,-1157,-1870,1
-1513,-1065,-1557,1
-1691,-1090,-1399,0
-1094,-1953,-1448,1
-1166,-1362,-1483,1
-1068,-1441,-1705,1
-1186,-1270,-1632,1
-1478,-1058,-1847,1
-1024,-1585,-1661,1
-1175,-1613,-1288,1
-1977,-1207,-1285,1
-1202,-1262,-1903,1
-1314,-1445,-1222,1
-1042,-1504,-1732,0
-1515,-1209,-1287,1
-1057,-1626,-1492,1
-1952,-1095,-1446,1
-1645,-1413,-1088,1
-1541,-1741,-1030,1
-1276,-1883,-1184,1
-1365,-1107,-1715,1
-1945,-1164,-1324,1
-1705,-1790,-1002,1
-1159,-1650,-1299,1
-1037,-1614,-1562,1
-1478,-1256,-1256,1
-1850,-1351,-1123,1
-1601,-1101,-1405,1
-1769,-1580,-1020,1
-1435,-1404,-1164,1
-1680,-1123,-1345,1
-1852,-1018,-1621,1
-1264,-1190,-1638,0
-1451,-1870,-1073,1
-1336,-1143,-1898,1
-1055,-1470,-1711,1
-1465,-1059,-1807,1
-1130,-1552,-1377,1
-1371,-1581,-1125,1
-1028,-1874,-1588,1
-1070,-1481,-1585,1
-1268,-1205,-1932,1
-1099,-1419,-1580,1
-1839,-1215,-1232,0
-1173,-1819,-1276,1
-1457,-1199,-1334,1
-1529,-1041,-1648,1
-1791,-1004,-1684,1
-1835,-1312,-1147,0
-1901,-1117,-1377,1
-1135,-1462,-1431,1
-1378,-1771,-1099,1
-1915,-1081,-1454,1
-1066,-1734,-1442,0
-1805,-1161,-1289,0
-1731,-1116,-1350,0
-1238,-1668,-1208,1
-1461,-1087,-1551,1
-1289,-1181,-1589,1
-1867,-1215,-1237,1
-1573,-1082,-1458,1
-1121,-1375,-1586,1
-1822,-1213,-1231,0
-1914,-1317,-1160,1
-1747,-1009,-1633,1
-1821,-1165,-1286,1
-1021,-1605,-1654,1
-1188,-1254,-1735,0
-1378,-1575,-1123,1
-1044,-1509,-1828,1
-1756,-1011,-1620,0
-1793,-1422,-1077,1
-1383,-1378,-1212,1
-1632,-1155,-1309,0
-1178,-1468,-1355,1
-1117,-1475,-1457,1
-1433,-1291,-1249,1
-1172,-1866,-1286,1
-1582,-1384,-1117,1
-1249,-1356,-1355,1
-1550,-1035,-1855,1
-1624,-1263,-1194,1
-1803,-1280,-1168,1
-1754,-1624,-1011,1
-1066,-1497,-1577,1
-1180,-1288,-1595,1
-1705,-1707,-1003,1
-1819,-1300,-1154,0
-1913,-1075,-1468,1
-1465,-1498,-1104,1
-1254,-1877,-1202,1
-1600,-1150,-1325,1
-1807,-1205,-1238,0
-1359,-1931,-1136,1
-1272,-1182,-1853,1
-1321,-1682,-1139,1
-1193,-1306,-1514,1
-1686,-1014,-1621,0
-1035,-1543,-1845,1
