z1,z2,z3,nondominated
-1338,-1487,-1956,1
-1365,-1991,-1253,1
-1997,-1321,-1239,1
-1605,-1417,-1889,1
-1827,-1552,-1621,1
-1428,-1937,-1493,1
-1474,-1948,-1411,1
-1087,-1715,-1815,1
-1678,-1800,-1527,1
-1791,-1545,-1678,1
-1717,-1677,-1652,1
-1417,-1191,-1979,1
-1335,-1601,-1907,1
-1318,-1506,-1952,1
-1737,-1799,-1096,1
-1446,-1186,-1971,1
-1286,-1946,-1527,1
-1882,-1047,-1599,1
-1926,-1489,-1469,1
-1933,-1534,-1128,1
-1209,-1995,-1326,1
-1634,-1891,-1179,1
-1311,-1912,-1597,1
-1364,-1481,-1954,1
-1758,-1798,-1184,1
-1548,-1369,-1928,1
-1972,-1341,-1434,1
-1353,-1989,-1329,1
-1837,-1689,-1408,1
-1935,-1241,-1556,1
-1780,-1696,-1538,1
-1241,-1754,-1805,1
-1992,-1349,-1205,1
-1965,-1441,-1369,1
-1320,-1997,-1267,1
-1803,-1737,-1110,1
