z1,z2,z3,nondominated
1152,1888,1631,1
1975,1349,1417,1
1651,1368,1873,1
1813,1579,1620,1
1723,1717,1597,1
1933,1534,1128,1
1453,1151,1965,1
1190,1328,1993,1
1408,1753,1783,1
1724,1594,1719,1
1963,1477,1204,1
1868,1675,1235,1
1510,1881,1562,1
1180,1427,1975,1
1166,1445,1969,1
1448,1468,1940,1
1364,1273,1991,1
1866,1042,1624,1
1321,1454,1968,1
1981,1312,1407,1
1838,1626,1524,1
1507,1659,1823,1
1998,1220,1289,1
1082,1708,1820,1
1167,1693,1849,1
1847,1547,1594,1
1321,1787,1768,1
1056,1615,1876,1
1512,1946,1349,1
1571,1928,1232,1
1471,1953,1109,1
1104,1492,1944,1
1290,1861,1682,1
1572,1117,1914,1
1690,1656,1702,1
1727,1387,1812,1
1724,1155,1823,1
1563,1446,1903,1
1739,1819,1251,1
1442,1950,1440,1
1640,1556,1813,1
1403,1724,1811,1
1884,1625,1107,1
1806,1687,1500,1
1114,1715,1822,0
1632,1422,1872,1
1592,1916,1284,1
1449,1721,1798,1
1803,1737,1110,1
1879,1527,1550,1
1466,1955,1112,1
1830,1639,1523,1
1876,1653,1158,1
1363,1805,1742,1
1759,1095,1778,1
1353,1343,1987,1
1203,1612,1905,1
1090,1495,1941,1
1673,1843,1072,1
1302,1617,1902,0
1502,1799,1695,1
1078,1821,1705,1
1639,1574,1803,1
1800,1296,1757,1
3971,3433,3343,0
3688,3582,3760,0
3491,3572,3883,0
3821,3730,3333,0
3801,3251,3758,0
3345,3943,3522,0
3355,3734,3813,0
3804,3440,3719,0
