z1,z2,z3,nondominated
-190,-776,-253,1
-141,-961,-369,1
-16,-601,-732,0
-176,-746,-269,1
-125,-714,-339,0
-337,-329,-289,1
-421,-230,-323,1
-623,-21,-635,0
-577,-616,-34,1
-771,-95,-387,0
-499,-583,-64,1
-21,-791,-585,1
-14,-763,-610,1
-426,-498,-124,1
-795,-667,-7,1
-663,-19,-613,1
-336,-147,-591,0
-677,-281,-170,1
-342,-122,-757,0
-778,-625,-12,1
-671,-138,-325,0
-791,-93,-393,0
-86,-753,-403,1
-732,-483,-50,1
-725,-532,-34,1
-356,-426,-201,1
-871,-197,-259,1
-153,-371,-504,1
-260,-189,-834,1
-557,-309,-176,1
-114,-359,-810,1
-448,-878,-76,1
-452,-777,-63,0
-558,-774,-26,1
-364,-108,-754,0
-372,-127,-576,0
-656,-14,-648,1
-187,-319,-509,1
-760,-210,-231,1
-178,-272,-676,0
-633,-660,-16,1
-615,-16,-689,1
-940,-253,-223,1
-445,-487,-119,1
-309,-614,-161,0
-444,-864,-76,0
-829,-235,-212,0
-309,-368,-281,1
-644,-214,-238,1
-492,-60,-616,1
-10,-638,-742,1
-614,-14,-770,1
-315,-154,-881,1
-899,-377,-118,1
-678,-27,-569,1
-296,-742,-154,0
-34,-835,-547,1
-17,-629,-847,1
-491,-48,-776,1
-773,-209,-233,1
-53,-913,-529,1
-315,-512,-188,1
-385,-134,-968,1
-214,-511,-285,1
-623,-21,-635,0
-233,-686,-212,1
-579,-401,-110,1
-401,-525,-127,1
-337,-893,-142,1
-871,-516,-49,1
-311,-173,-938,1
-423,-216,-339,1
-314,-914,-164,1
-187,-524,-310,1
-341,-133,-636,0
-804,-449,-66,1
-568,-398,-114,1
-762,-162,-286,0
-332,-676,-133,0
-329,-574,-156,1
-928,-98,-426,1
-378,-238,-350,1
-462,-876,-70,1
-580,-68,-491,1
-42,-547,-617,1
-114,-798,-357,0
-970,-171,-330,1
-175,-884,-289,1
-178,-272,-676,0
-609,-180,-285,1
-508,-727,-42,1
-350,-149,-952,1
-367,-793,-108,1
-734,-66,-446,1
-69,-448,-673,1
-524,-84,-492,1
-80,-450,-601,1
-522,-288,-207,1
-59,-529,-564,1
-404,-123,-530,1
