z1,z2,z3,nondominated
-1995,-1090,-1232,1
-1667,-1427,-1009,0
-1521,-1645,-1782,0
-1469,-1896,-1249,1
-1171,-1869,-1693,1
-1094,-1878,-1508,1
-1336,-1490,-1473,0
-1106,-1095,-1162,0
-1566,-1225,-1335,0
-1345,-1693,-1486,0
-1460,-1799,-1066,0
-1936,-1285,-1854,1
-1426,-1072,-1357,0
-1668,-1125,-1933,1
-1373,-1704,-1231,0
-1783,-1799,-1493,0
-1183,-1398,-1907,1
-1648,-1681,-1275,0
-1533,-1803,-1636,0
-1743,-1858,-1733,1
-1833,-1813,-1620,1
-1109,-1850,-1011,0
-1875,-1697,-1862,1
-1409,-1344,-1680,0
-1414,-1284,-1642,0
