z1,z2,z3,nondominated
1,5,8,0
2,5,4,1
9,1,6,0
3,3,9,0
2,8,5,0
4,5,3,1
8,6,1,0
3,6,4,0
7,6,1,0
2,8,5,0
7,6,1,0
7,2,5,0
2,6,5,0
3,9,3,0
5,4,3,1
6,5,2,0
5,2,8,0
4,9,2,0
8,1,6,1
8,2,5,0
6,3,3,1
3,3,8,0
1,7,9,0
6,4,3,0
10,3,3,0
2,5,5,0
4,6,2,1
9,3,4,0
5,2,5,1
3,7,3,1
7,2,4,0
3,3,8,0
1,7,6,0
2,4,8,0
2,7,5,0
1,8,6,0
2,10,5,0
3,9,3,0
9,6,1,0
6,2,5,0
3,3,8,0
3,8,3,0
8,3,3,0
7,5,2,0
5,2,6,0
1,5,8,0
3,5,4,0
6,5,2,0
5,5,3,0
4,9,2,0
7,2,4,0
2,8,4,0
6,5,2,0
6,2,6,0
3,3,9,0
3,10,3,0
1,7,7,0
3,4,4,1
2,4,7,1
4,4,4,0
4,8,2,0
5,2,7,0
2,6,6,0
1,6,6,1
7,7,1,0
8,2,5,0
9,2,5,0
7,2,4,0
2,10,4,0
4,3,5,0
4,3,5,0
7,7,1,0
2,6,4,0
7,3,3,0
5,9,2,0
4,9,2,0
2,4,9,0
8,2,5,0
1,6,8,0
3,3,7,1
6,6,2,0
3,8,3,0
7,1,8,0
5,3,5,0
4,9,2,0
4,4,4,0
5,1,7,1
4,7,2,0
8,1,7,0
8,2,5,0
2,4,9,0
5,5,2,1
5,9,2,0
8,2,4,0
8,5,2,0
7,2,4,0
4,9,2,0
7,5,2,0
6,1,8,0
3,8,4,0
16,12,15,0
15,14,13,0
11,18,17,0
14,13,15,0
19,12,14,0
14,20,12,0
17,15,11,0
11,16,16,0
11,17,18,0
15,14,13,0
