z1,z2,z3,nondominated
-153,-553,-929,1
-741,-578,-713,1
-820,-21,-681,1
-367,-989,-302,1
-339,-994,-209,1
-442,-954,-423,1
-515,-931,-82,1
-974,-430,-332,1
-672,-859,-130,1
-977,-436,-246,1
-418,-261,-981,1
-200,-731,-824,1
-739,-779,-462,1
-416,-982,-247,1
-438,-961,-103,1
-421,-979,-295,1
-86,-949,-467,1
-689,-138,-848,1
-647,-77,-862,1
-772,-145,-778,1
-491,-943,-405,1
-745,-179,-809,1
-307,-930,-562,1
-887,-618,-396,1
-65,-922,-526,0
-955,-393,-462,1
-792,-286,-768,1
-809,-709,-50,1
-895,-619,-356,1
-382,-142,-980,0
