z1,z2,z3,nondominated
-1987,-1470,-1417,0
-1409,-1355,-1062,0
-1362,-1989,-1015,0
-1285,-1687,-1361,0
-1806,-1457,-1938,1
-1414,-1077,-1426,0
-1644,-1055,-1922,0
-1001,-1057,-1668,0
-1404,-1954,-1569,0
-1987,-1062,-1218,0
-1257,-1075,-1528,0
-1936,-1285,-1854,1
-1301,-1010,-1057,0
-1685,-1379,-1836,0
-1644,-1361,-1540,0
-1567,-1768,-1627,0
-1984,-1656,-1729,0
-1472,-1870,-1914,1
-1705,-1647,-1817,0
-1327,-1952,-1821,1
-1573,-1197,-1052,0
-1830,-1285,-1394,0
-1094,-1878,-1508,0
-1910,-1024,-1700,0
-1295,-1991,-1601,0
-1556,-1935,-1459,0
-1693,-1863,-1158,0
-1452,-1147,-1667,0
-1774,-1604,-1810,0
-1866,-1379,-1401,0
-1694,-1992,-1720,1
-1597,-1998,-1368,1
-1841,-1157,-1326,0
-1135,-1185,-1482,0
-1391,-1238,-1921,0
-1035,-1185,-1415,0
-1251,-1250,-1621,0
-1446,-1899,-1913,1
-1104,-1834,-1464,0
-1489,-1038,-1127,0
-1540,-1715,-1333,0
-1333,-1295,-1264,0
-1264,-1934,-1173,0
-1669,-1648,-1862,0
-1642,-1369,-1087,0
-1518,-1420,-1289,0
-1572,-1583,-1366,0
-1885,-1915,-1552,1
-1391,-1043,-1886,0
-1208,-1299,-1814,0
-1551,-1151,-1587,0
-1825,-1435,-1281,0
-1302,-1217,-1679,0
-1460,-1137,-1601,0
-1794,-1889,-1653,1
-1621,-1642,-1831,0
-1590,-1995,-1818,1
-1636,-1165,-1324,0
-1309,-1793,-1435,0
-1297,-1166,-1634,0
-1215,-1036,-1855,0
-1354,-1891,-1941,1
-1545,-1549,-1199,0
-1994,-1821,-1835,1
-1287,-1165,-1553,0
-1136,-1561,-1971,1
-1668,-1466,-1273,0
-1433,-1749,-1659,0
-1243,-1178,-1749,0
-1862,-1618,-1633,0
-1993,-1899,-1527,1
-1113,-1723,-1539,0
-1773,-1149,-1379,0
-1322,-1604,-1875,0
-1052,-1825,-1272,0
-1380,-1876,-1565,0
-1716,-1223,-1100,0
-1954,-1814,-1266,0
-1945,-1544,-1314,0
-1901,-1709,-1933,1
-1811,-1345,-1730,0
