z1,z2,z3,nondominated
-476,-80,-559,1
-858,-22,-612,1
-15,-724,-607,1
-445,-590,-85,1
-594,-613,-30,1
-99,-815,-385,1
-993,-216,-285,1
-478,-473,-109,1
-357,-129,-607,1
-226,-573,-245,1
-534,-144,-367,1
-453,-68,-839,0
-2,-709,-757,1
-210,-266,-937,1
-77,-484,-558,1
-836,-288,-167,1
-128,-751,-333,1
-244,-219,-598,0
-232,-272,-497,1
-275,-892,-189,1
-237,-230,-913,0
-687,-438,-72,1
-344,-572,-147,1
-341,-942,-152,1
-277,-471,-241,1
-487,-810,-51,1
-138,-323,-687,1
-888,-75,-456,1
-91,-565,-447,1
-78,-439,-640,1
-98,-799,-384,0
-377,-629,-112,1
-371,-106,-695,1
-47,-495,-791,1
-949,-341,-155,1
-31,-626,-582,1
-534,-745,-33,1
-77,-435,-654,1
-522,-76,-516,1
-212,-912,-255,1
-164,-284,-759,1
-247,-432,-295,1
-781,-400,-89,1
-390,-387,-203,1
-578,-62,-508,1
-107,-612,-392,1
-407,-394,-187,1
-529,-35,-714,1
-23,-690,-581,1
-381,-107,-640,1
-294,-156,-726,1
-678,-6,-803,1
-88,-527,-481,1
-791,-4,-696,1
-824,-16,-619,1
-437,-71,-800,0
-118,-758,-348,1
-312,-413,-245,1
-754,-79,-417,1
-111,-494,-455,1
-89,-721,-399,1
-246,-250,-989,1
-717,-2,-776,1
-326,-665,-138,0
-41,-516,-689,1
-17,-629,-847,1
-827,-270,-181,1
-472,-78,-930,1
-189,-305,-531,1
-57,-566,-533,1
-530,-868,-44,1
-149,-550,-351,1
-761,-653,-7,1
-735,-32,-538,1
-377,-103,-806,1
-207,-645,-245,0
-484,-650,-57,1
-376,-883,-115,1
-69,-444,-802,1
-90,-425,-610,1
-418,-871,-90,1
