z1,z2,z3,nondominated
-908,-314,-782,1
-796,-22,-853,0
-893,-67,-965,1
-178,-744,-24,0
-315,-756,-60,0
-75,-861,-94,0
-797,-152,-714,0
-150,-840,-77,0
-29,-828,-61,0
-883,-123,-926,0
-290,-669,-114,0
-696,-169,-808,0
-73,-990,-141,0
-313,-800,-320,1
-112,-750,-52,0
-9,-985,-56,0
-77,-998,-183,1
-201,-837,-67,0
-136,-941,-50,0
-120,-760,-299,0
-894,-68,-709,0
-975,-81,-957,1
-759,-250,-935,0
-39,-702,-114,0
-269,-696,-146,0
-227,-941,-137,0
-108,-911,-34,0
-212,-804,-16,0
-288,-798,-211,0
-890,-241,-903,0
-721,-51,-860,0
-4,-989,-147,0
-762,-295,-853,1
-902,-189,-774,0
-277,-781,-13,0
-749,-31,-935,0
-934,-131,-923,1
-850,-265,-973,1
-912,-293,-964,1
-311,-776,-236,0
-760,-302,-900,1
-48,-919,-184,0
-185,-944,-309,1
-109,-941,-200,0
-91,-908,-182,0
-908,-1,-979,1
-845,-309,-700,0
-243,-893,-87,0
-815,-62,-667,0
-287,-801,-202,0
-870,-185,-875,0
-91,-720,-189,0
-85,-977,-195,1
-773,-176,-952,0
-295,-885,-264,1
-197,-715,-64,0
-846,-10,-711,0
-330,-968,-223,1
-100,-957,-187,0
-888,-64,-819,0
-11,-900,-154,0
-842,-101,-723,0
-200,-895,-152,0
-275,-783,-95,0
