z1,z2,z3,nondominated
1503,1439,1930,0
1887,1636,1342,1
1849,1239,1701,1
1635,1892,1207,1
1747,1332,1805,0
1860,1657,1093,1
1706,1388,1829,1
1315,1837,1712,0
1435,1242,1977,1
1645,1255,1887,0
1712,1183,1837,1
1615,1450,1874,0
1845,1586,1560,1
1741,1806,1139,1
1215,1558,1933,0
1834,1672,1458,1
1745,1126,1799,0
1453,1949,1431,1
1641,1784,1603,0
1672,1866,1178,0
1480,1678,1822,1
1581,1905,1093,1
1638,1297,1890,0
1701,1813,1455,1
1561,1816,1632,1
1580,1779,1666,1
1336,1484,1957,1
1575,1567,1847,1
1716,1755,1551,1
1289,1935,1554,1
1901,1602,1128,0
1998,1229,1296,1
1663,1866,1136,1
1630,1765,1641,1
1535,1328,1939,0
1579,1922,1300,1
1242,1999,1293,1
1529,1093,1928,1
1994,1338,1288,1
1419,1583,1900,1
1762,1757,1041,0
1552,1159,1931,0
1921,1578,1185,1
1957,1423,1429,1
1640,1033,1853,0
1281,1485,1962,1
1739,1702,1596,1
1723,1432,1803,1
1989,1299,1366,1
1951,1336,1502,0
1822,1538,1641,1
1427,1974,1166,1
1523,1888,1535,1
1552,1548,1868,1
1802,1707,1031,1
1290,1986,1388,1
1963,1483,1249,1
1123,1444,1963,1
1922,1449,1517,1
1429,1900,1578,1
1522,1140,1940,0
1302,1902,1616,1
1391,1799,1741,1
1068,1543,1916,1
1895,1623,1160,0
1349,1983,1372,1
1433,1668,1845,1
1950,1256,1519,0
1158,1726,1822,1
1603,1029,1874,1
1873,1327,1660,1
1090,1763,1773,1
1201,1569,1927,0
1606,1910,1255,0
1512,1943,1131,0
1168,1654,1877,1
1232,1461,1969,0
1355,1734,1813,1
1841,1380,1693,1
1219,1721,1833,1
1680,1857,1345,1
1025,1803,1704,1
1538,1616,1837,1
1687,1706,1654,1
1549,1937,1217,0
1324,1714,1834,1
1947,1357,1504,1
1682,1599,1754,1
1850,1307,1697,1
1260,1874,1666,0
1603,1876,1464,1
1181,1842,1706,0
1304,1583,1920,0
1307,1253,1998,1
1553,1896,1481,1
1547,1701,1771,0
1839,1168,1707,1
1945,1528,1201,1
1770,1644,1619,1
1741,1164,1810,0
1423,1591,1896,1
1795,1250,1765,1
1662,1380,1863,0
1718,1243,1836,1
1979,1395,1149,1
1456,1668,1838,1
1456,1968,1179,1
1774,1758,1076,0
1383,1165,1983,1
1922,1529,1070,1
1949,1212,1520,0
1640,1033,1853,0
1322,1618,1900,1
1485,1889,1565,1
1712,1680,1655,1
1373,1847,1687,1
1212,1631,1895,1
1949,1120,1488,0
1276,1525,1947,1
1233,1900,1623,0
1827,1446,1688,1
1528,1766,1718,1
1806,1687,1500,1
1981,1312,1407,1
1975,1269,1441,1
1545,1790,1678,1
1391,1227,1986,0
1864,1678,1301,0
1509,1936,1092,1
1408,1980,1318,1
1763,1684,1582,1
1797,1134,1750,1
1947,1514,1335,1
1873,1232,1667,1
1308,1876,1659,0
1566,1928,1188,1
1730,1335,1820,0
1631,1849,1492,1
1671,1848,1419,1
1751,1730,1534,1
1431,1770,1759,1
1377,1255,1989,1
1446,1186,1971,1
1984,1197,1393,1
1540,1852,1590,1
1760,1755,1032,1
1883,1611,1426,1
1906,1223,1613,1
1746,1811,1280,0
1437,1792,1733,1
1361,1266,1992,1
1427,1663,1851,1
1727,1058,1796,1
1538,1934,1360,1
1752,1806,1288,0
1644,1602,1782,1
1792,1599,1633,1
1911,1532,1464,1
1584,1550,1851,1
1383,1714,1824,1
1995,1222,1333,1
1043,1740,1779,1
1383,1651,1870,1
1547,1701,1771,0
1976,1417,1333,1
1615,1426,1881,0
1314,1229,1997,1
1437,1781,1746,1
1739,1155,1811,0
1446,1427,1952,1
1523,1631,1835,1
1641,1784,1603,0
1968,1284,1464,1
1497,1077,1937,1
1490,1939,1074,1
1892,1582,1050,1
1704,1800,1483,1
1928,1364,1550,1
1716,1743,1569,1
1191,1656,1878,0
1935,1234,1555,1
1257,2000,1247,1
1989,1361,1317,1
1529,1421,1925,1
1949,1097,1475,1
1482,1943,1416,1
1598,1625,1798,1
1566,1168,1925,1
1019,1859,1621,1
1693,1534,1785,1
1503,1439,1930,0
1825,1619,1559,1
1626,1079,1876,0
1692,1813,1474,1
1953,1512,1239,1
1630,1597,1796,1
3403,3923,3544,0
3999,3280,3257,0
3712,3784,3504,0
3987,3213,3387,0
3159,3987,3355,0
3946,3506,3364,0
3041,3895,3570,0
3986,3323,3374,0
3351,3977,3404,0
3265,3474,3965,0
3644,3793,3584,0
3523,3897,3513,0
3482,3943,3416,0
3775,3739,3468,0
