z1,z2,z3,nondominated
1144,1978,1800,0
1376,1009,1050,0
1028,1182,1672,0
1100,1225,1653,0
1300,1725,1630,0
1527,1572,1575,0
1843,1451,1143,0
1038,1256,1022,0
1840,1223,1360,0
1547,1426,1991,0
1172,1890,1447,0
1174,1408,1456,0
1306,1633,1217,0
1531,1946,1611,0
1644,1496,1073,0
1985,1077,1752,0
1747,1033,1287,0
1241,1833,1159,0
1326,1411,1498,0
1692,1555,1171,0
1582,1307,1525,0
1552,1944,1507,0
1335,1319,1735,0
1861,1548,1949,0
1436,1395,1324,0
1870,1353,1781,0
1569,1362,1523,0
1428,1028,1733,0
1071,1804,1908,0
1679,1332,1437,0
1679,1958,1197,0
1824,1519,1792,0
1916,1515,1726,0
1071,1957,1447,0
1937,1521,1492,0
1710,1025,1183,0
1454,1270,1331,0
1872,1534,1329,0
1141,1815,1570,0
1578,1635,1983,0
1241,1642,1144,0
1748,1506,1779,0
1571,1823,1179,0
1952,1540,1382,0
1724,1013,1960,0
1258,1866,1530,0
1235,1389,1544,0
1136,1610,1748,0
1257,1829,1611,0
1502,1297,1399,0
1775,1967,1338,0
1332,1904,1449,0
1936,1474,1071,0
1024,1671,1375,0
1023,1417,1451,0
1297,1006,1193,0
1796,1464,1154,0
1080,1335,1243,0
1541,1538,1876,0
1838,1322,1661,0
1357,1862,1846,0
1963,1345,1921,0
1920,1722,1396,0
1390,1950,1417,0
120,148,171,1
153,154,180,0
154,129,138,1
195,169,140,0
193,178,120,1
101,106,192,1
148,182,124,1
156,196,112,1
