z1,z2,z3,nondominated
4,1,2,1
4,4,7,0
7,2,3,0
10,3,2,0
10,2,10,0
2,4,6,0
5,7,3,0
7,3,6,0
3,5,6,0
2,6,4,0
3,1,10,0
5,3,7,0
10,3,4,0
9,8,7,0
4,5,7,0
4,6,7,0
3,8,5,0
9,2,2,0
8,4,10,0
7,8,1,0
2,4,9,0
1,10,2,0
1,2,2,1
10,3,5,0
6,1,9,0
4,6,6,0
9,4,3,0
5,10,6,0
10,8,10,0
4,8,8,0
7,10,4,0
5,4,4,0
1,5,4,0
8,5,1,0
1,7,6,0
3,5,6,0
3,5,6,0
7,6,3,0
6,4,6,0
4,8,4,0
3,1,3,1
6,5,7,0
2,6,2,0
7,8,3,0
8,8,8,0
3,8,10,0
3,1,8,0
9,8,10,0
2,10,3,0
7,4,8,0
9,8,1,0
8,2,9,0
3,2,2,0
7,1,9,0
3,4,4,0
3,1,4,0
8,9,8,0
5,6,1,1
8,1,1,1
7,10,6,0
10,5,8,0
1,1,6,1
2,5,7,0
7,9,10,0
16,12,13,0
15,15,11,0
13,16,13,0
19,11,14,0
12,19,12,0
18,15,19,0
17,20,17,0
20,14,19,0
