z1,z2,z3,nondominated
1909,1148,1785,0
1056,1724,1304,0
1923,1234,1728,0
1198,1917,1092,0
1875,1174,1717,0
1765,1014,1999,1
1301,1801,1271,0
1143,1923,1099,0
1140,1744,1138,0
1694,1302,1903,0
1209,1958,1125,0
1134,1759,1100,0
1328,1959,1134,0
1872,1106,1822,0
1000,1909,1254,1
1936,1309,1803,0
1972,1295,1674,1
1296,1930,1164,0
1845,1174,1732,0
1331,1684,1204,0
1704,1042,1877,1
1773,1209,1749,0
1332,1736,1165,0
1043,1689,1125,1
1747,1330,1939,0
1249,1725,1301,0
1224,1802,1032,0
1259,1921,1252,0
1702,1173,1841,0
1981,1052,1677,1
1716,1223,1693,1
1198,1949,1129,0
1123,1895,1231,0
1830,1128,1694,1
1711,1212,1792,0
1820,1193,1953,0
1293,1906,1283,0
1896,1236,1732,0
1264,1736,1023,0
1669,1164,1833,1
1097,1996,1235,0
1285,1982,1249,0
1026,1716,1316,1
1884,1316,1980,0
1892,1256,1856,0
1272,2000,1147,0
1009,1904,1257,0
1044,1981,1182,0
1312,1963,1203,0
1758,1072,1766,1
1137,1845,1261,0
1003,1815,1171,1
1794,1063,1896,0
1083,1683,1034,1
1846,1209,1758,0
1973,1183,1861,0
1922,1269,1867,0
1780,1253,1750,0
1827,1111,1847,0
1042,1748,1135,1
1831,1322,1973,0
1161,1705,1155,0
1010,1916,1258,0
1811,1054,1719,1
1285,1811,1271,0
1676,1074,1908,1
1868,1272,1854,0
1119,1672,1212,1
1730,1086,1907,0
1914,1314,1861,0
1311,1709,1257,0
1195,1906,1112,0
1300,1918,1132,0
1185,1825,1207,0
1194,1805,1178,0
1071,1934,1164,0
1884,1224,1887,0
1065,1991,1229,0
1108,1901,1246,0
1208,1699,1320,0
1209,1937,1333,0
1158,1968,1036,0
1745,1202,1749,1
1877,1040,1940,0
1993,1252,1937,0
1323,1875,1155,0
1698,1331,1891,0
1160,1966,1216,0
1137,1933,1097,0
1873,1065,1972,0
1671,1064,1981,1
1744,1327,1816,0
1195,1777,1030,1
1241,1985,1014,0
1687,1057,1791,1
1926,1082,1688,1
1711,1155,1884,0
1914,1134,1919,0
1769,1053,1842,1
1217,1691,1011,1
1010,1977,1053,1
1910,1293,1983,0
1888,1288,1766,0
1985,1037,1691,1
1274,1869,1204,0
1233,1863,1000,1
1293,1815,1175,0
1217,1754,1286,0
1309,1757,1134,0
1323,1920,1047,0
1729,1284,1734,0
1686,1120,1954,0
1322,1870,1189,0
1123,1876,1210,0
1770,1020,1868,1
1104,1764,1217,0
1119,1780,1007,1
1837,1206,1905,0
1909,1148,1785,0
1842,1297,1870,0
1150,1835,1246,0
1110,1724,1258,0
1910,1293,1983,0
1041,1786,1041,1
1120,1930,1023,0
1920,1272,1954,0
1752,1103,1833,0
1693,1300,1671,1
1780,1296,1818,0
1844,1188,1860,0
1778,1293,1710,0
1289,1928,1266,0
1086,1860,1216,0
1990,1067,1966,0
1097,1840,1289,0
1043,1788,1139,0
1872,1070,1929,0
1123,1726,1331,0
1927,1111,1687,1
1272,1672,1091,1
1949,1014,1791,1
1216,1748,1162,0
1046,1898,1107,0
1968,1248,1789,0
3330,3784,3225,0
3097,3794,3134,0
3955,3245,3891,0
3903,3100,3772,0
3869,3224,3843,0
3062,3791,3114,0
4000,3125,3863,0
3956,3149,3709,0
3894,3157,3756,0
3762,3287,3947,0
3086,3682,3006,0
3949,3009,3927,0
