z1,z2,z3,nondominated
-342,-920,-632,0
-519,-895,-907,1
-510,-466,-452,0
-916,-634,-776,0
-242,-499,-793,0
-411,-649,-974,1
-154,-483,-871,0
-293,-715,-183,0
-170,-852,-665,0
-976,-895,-456,1
-998,-658,-822,1
-132,-418,-179,0
-401,-118,-519,0
-587,-935,-558,1
-820,-857,-242,0
-619,-500,-126,0
-476,-352,-380,0
-872,-94,-849,1
-630,-585,-534,0
-487,-90,-941,0
-736,-895,-443,0
-727,-505,-988,1
-915,-931,-642,1
-137,-800,-522,0
-725,-127,-452,0
-488,-355,-551,0
-917,-194,-127,0
-811,-463,-196,0
-287,-178,-6,0
-545,-56,-133,0
