z1,z2,z3,nondominated
-1063,-1742,-1784,1
-1531,-1901,-1495,1
-1650,-1446,-1853,1
-1989,-1299,-1366,1
-1446,-1723,-1798,1
-1379,-1972,-1407,1
-1831,-1668,-1475,1
-1814,-1578,-1619,1
-1108,-1844,-1685,1
-1339,-1457,-1965,1
-1864,-1650,-1089,1
-1991,-1316,-1348,1
-1900,-1617,-1322,1
-1351,-1564,-1924,1
-1482,-1098,-1947,0
-1906,-1563,-1434,1
-1319,-1997,-1246,1
-1806,-1742,-1141,1
-1361,-1904,-1601,1
-1608,-1874,-1038,1
-1648,-1788,-1589,1
-1946,-1506,-1364,1
-1486,-1324,-1958,1
-1142,-1418,-1973,1
-1287,-1999,-1233,1
