z1,z2,z3,nondominated
1416,1641,1868,0
1434,1829,1690,0
1797,1178,1758,0
1735,1678,1629,0
1404,1625,1881,0
1862,1162,1674,0
1932,1211,1560,0
1874,1650,1367,0
1989,1380,1259,0
1850,1700,1246,0
1895,1403,1600,0
1524,1919,1449,0
1383,1403,1972,0
1919,1126,1566,0
1469,1605,1874,0
1383,1982,1343,0
1466,1378,1957,0
1441,1228,1975,0
1830,1723,1198,0
1160,1933,1546,0
1503,1944,1379,0
1167,1497,1953,0
1585,1579,1835,0
1688,1837,1089,0
1750,1114,1792,0
1119,1633,1881,0
1974,1434,1182,0
1248,1431,1978,0
1397,1383,1973,0
1673,1831,1037,0
1737,1818,1303,0
1697,1849,1307,0
1062,1537,1917,0
1384,1917,1567,0
1422,1142,1972,0
1705,1551,1765,0
177,169,158,1
184,131,172,1
131,121,200,1
150,196,136,1
198,144,133,1
195,117,153,1
