z1,z2,z3,nondominated
925,328,735,0
197,687,251,0
167,815,230,0
685,56,944,1
141,908,325,0
108,668,206,0
749,224,964,0
221,985,234,0
53,949,67,0
893,181,927,0
28,915,261,0
710,24,950,0
250,955,306,0
167,715,129,0
121,779,2,1
897,39,894,0
780,226,809,0
951,18,919,0
740,314,858,0
329,955,188,0
53,824,265,0
773,85,881,0
69,972,3,1
999,321,689,0
671,210,758,1
951,331,909,0
193,675,257,0
814,289,911,0
979,156,983,0
904,220,871,0
733,115,700,1
750,93,719,0
995,140,687,0
744,208,964,0
283,875,262,0
121,787,197,0
296,994,325,0
675,243,777,0
320,787,105,0
887,60,940,0
238,691,137,0
779,263,703,0
279,824,177,0
929,35,736,0
42,948,53,0
287,786,229,0
898,45,996,0
100,921,206,0
268,775,42,0
302,834,301,0
73,919,49,0
199,926,268,0
730,43,730,1
833,140,981,0
689,1,922,1
918,75,693,0
277,957,121,0
990,167,889,0
24,770,69,1
877,95,999,0
754,11,974,0
150,880,303,0
722,186,793,0
708,288,993,0
737,170,762,0
767,189,934,0
42,694,185,0
165,863,277,0
295,735,230,0
151,678,285,0
170,986,239,0
4,911,252,1
739,297,850,0
287,710,156,0
239,808,29,0
969,179,882,0
144,690,55,0
836,43,801,0
1000,201,705,0
39,896,119,0
134,957,274,0
167,997,178,0
865,319,847,0
205,934,158,0
882,23,693,1
936,300,726,0
843,4,801,1
890,255,680,0
57,759,14,0
73,990,141,0
27,668,7,1
183,997,3,0
169,892,21,0
290,901,233,0
40,685,274,0
668,137,875,1
145,963,248,0
705,305,796,0
271,992,119,0
175,753,272,0
11,795,95,1
278,973,198,0
933,10,866,0
744,84,667,1
847,328,827,0
309,962,105,0
35,910,239,0
842,125,995,0
269,723,52,0
767,102,728,0
889,64,796,0
325,906,62,0
918,120,744,0
860,302,728,0
895,75,714,0
956,224,871,0
260,965,27,0
24,811,295,0
188,806,232,0
782,45,855,0
803,72,961,0
914,276,693,0
793,256,860,0
329,884,12,0
306,936,334,0
26,955,83,0
199,976,241,0
25,857,327,0
705,305,796,0
736,121,882,0
785,121,958,0
677,259,939,0
107,837,292,0
927,136,673,0
42,955,177,0
807,142,697,0
143,792,203,0
980,268,809,0
827,125,844,0
784,203,921,0
887,174,961,0
308,835,207,0
687,32,788,1
50,992,103,0
1127,1874,1082,0
1229,1929,1196,0
1670,1316,1982,0
1916,1114,1866,0
1897,1069,1708,0
1157,1886,1094,0
1005,1795,1031,0
1794,1325,1951,0
1931,1030,1755,0
1933,1199,1891,0
1978,1095,1901,0
2000,1171,1692,0
