z1,z2,z3,nondominated
1929,1093,1758,0
1931,1064,1934,0
1737,1205,1721,0
1158,1682,1050,0
1139,1800,1005,0
1149,1698,1001,0
1861,1189,1918,0
1191,1895,1298,0
1115,1815,1243,0
1264,1898,1285,0
1315,1699,1277,0
1215,1849,1330,0
1244,1949,1282,0
1225,1841,1090,0
1809,1135,1862,0
1297,1960,1163,0
1680,1164,1689,0
1690,1293,1716,0
1141,1880,1261,0
1943,1128,1908,0
1159,1696,1305,0
1733,1091,1968,0
1682,1003,1962,0
1871,1096,1862,0
1032,1890,1199,0
1942,1297,1847,0
1028,1729,1022,0
1094,1912,1089,0
1766,1306,1678,0
1032,1772,1275,0
1237,1912,1015,0
1845,1211,1756,0
1248,1791,1318,0
1010,1894,1178,0
1827,1159,1764,0
1111,1693,1183,0
187,114,200,1
168,133,191,1
113,181,123,1
189,102,179,1
133,193,127,0
130,185,105,1
