z1,z2,z3,nondominated
529,236,252,1
421,319,234,1
818,590,21,1
503,684,46,1
183,595,286,1
477,406,144,1
709,3,780,0
393,177,426,1
541,687,33,1
619,188,272,1
454,88,562,1
589,373,123,1
443,593,85,1
897,311,161,0
260,648,193,1
471,61,659,1
198,396,388,1
394,191,401,1
29,580,860,0
898,214,248,0
924,200,272,0
43,620,541,1
18,648,627,1
740,4,685,1
41,729,510,1
247,899,215,1
381,337,246,1
745,2,707,1
91,930,443,1
512,43,684,1
831,369,110,1
46,497,792,1
561,469,82,1
313,506,193,1
51,773,483,1
554,399,118,1
92,672,400,1
400,91,816,1
491,671,52,1
665,111,368,1
886,480,65,0
228,498,276,1
835,559,31,0
169,809,281,0
669,766,6,1
29,588,870,0
276,173,693,1
397,496,141,1
770,627,12,1
451,634,73,1
463,703,60,1
625,766,12,1
801,96,388,1
88,527,481,1
256,395,313,1
478,87,535,1
618,383,111,1
680,8,678,1
986,185,319,0
352,134,901,1
842,150,311,1
861,53,499,0
411,83,778,1
801,58,468,1
668,40,526,1
390,222,360,1
227,214,768,1
216,717,226,1
131,411,501,1
162,331,950,0
335,185,487,1
274,442,260,1
260,234,983,0
754,454,62,1
595,62,498,1
681,674,8,1
195,308,989,0
260,200,616,1
784,496,46,1
707,2,767,1
944,147,350,0
913,250,217,0
651,736,8,1
80,895,447,1
716,208,234,1
629,152,316,1
530,596,51,1
116,392,575,1
515,481,92,1
182,465,353,1
599,534,49,1
903,69,478,0
206,603,256,1
780,209,233,1
446,157,408,1
648,8,770,1
169,809,281,0
356,400,218,1
569,23,739,1
415,106,933,0
91,396,783,1
46,556,584,1
306,699,149,1
164,447,397,1
149,550,351,1
309,252,406,1
78,439,640,1
290,407,269,1
538,577,53,1
357,979,155,0
231,911,235,0
37,612,568,1
477,341,185,1
223,271,983,0
50,578,548,1
424,93,597,1
104,373,705,0
602,631,26,1
159,684,294,1
472,147,404,1
104,373,705,0
59,582,516,1
427,847,81,1
331,413,229,1
637,11,712,1
350,404,220,1
737,202,240,1
720,135,324,1
393,142,499,1
766,305,148,1
430,378,185,1
636,480,61,1
467,62,837,1
184,269,847,1
55,545,560,1
502,47,819,1
396,93,687,1
138,532,377,1
434,389,175,1
103,436,540,1
116,962,413,0
724,610,15,1
337,149,579,1
415,106,933,0
769,557,26,1
946,191,291,0
337,632,136,1
731,534,33,1
451,65,790,1
764,683,4,1
554,837,32,1
644,200,253,1
537,185,307,1
286,209,980,0
416,203,363,1
303,167,605,1
29,579,644,1
153,560,340,1
793,240,203,1
227,992,272,0
390,96,811,1
734,47,493,1
315,141,729,0
21,607,652,1
174,330,521,1
429,384,181,1
449,305,228,1
21,593,685,1
714,21,581,1
881,581,32,0
516,39,731,1
150,304,711,1
26,625,607,1
65,448,716,1
672,289,165,1
315,141,729,0
549,164,329,1
286,545,199,1
279,792,169,1
226,659,223,1
82,474,553,1
649,10,805,0
843,281,173,1
629,133,344,1
505,68,563,1
60,877,487,0
529,35,714,1
892,195,268,1
134,496,409,1
151,722,301,1
604,17,705,1
764,332,129,1
185,481,339,1
524,841,42,1
172,274,749,1
590,69,484,1
1025,1579,1676,0
1683,1120,1351,0
1986,1256,1239,0
1149,1456,1414,0
1778,1438,1070,0
1377,1927,1125,0
1159,1548,1337,0
1134,1967,1383,0
1576,1298,1179,0
1301,1151,1777,0
1538,1043,1880,0
1163,1289,1689,0
1083,1658,1421,0
1792,1137,1322,0
