z1,z2,z3,nondominated
1194,1655,1879,1
1531,1412,1926,1
1219,1990,1367,1
1987,1354,1340,1
1168,1549,1933,1
1004,1775,1725,1
1629,1720,1695,1
1532,1942,1191,1
1509,1436,1929,1
1834,1698,1393,1
1292,1318,1996,1
1011,1794,1708,1
1947,1514,1335,1
1996,1316,1284,1
1284,1441,1974,1
1650,1880,1173,1
1329,1925,1568,1
1940,1542,1281,1
1685,1351,1852,1
1921,1216,1584,1
1131,1902,1601,1
1233,1999,1292,1
1597,1906,1140,1
1943,1162,1523,1
1960,1413,1427,1
1234,1679,1865,1
1776,1595,1659,1
1586,1783,1657,1
1736,1023,1775,1
1252,1993,1356,1
1642,1890,1252,1
1811,1746,1290,1
1691,1672,1686,1
1627,1481,1856,1
1807,1642,1564,1
1650,1695,1702,1
1540,1852,1590,1
1381,1988,1233,1
1729,1413,1803,1
1686,1808,1497,1
1930,1374,1542,1
1985,1363,1152,1
1391,1227,1986,1
1401,1959,1441,1
1852,1665,1417,1
1162,1401,1979,1
1596,1819,1595,1
1883,1630,1383,1
1606,1525,1850,1
1549,1931,1155,1
1534,1939,1163,1
1697,1108,1835,1
1525,1609,1849,1
1483,1943,1417,1
1323,1954,1497,1
1739,1812,1165,1
1087,1612,1886,1
1918,1525,1452,1
1740,1635,1667,1
1668,1836,1459,1
1871,1181,1665,1
1380,1842,1692,1
1743,1803,1367,1
1727,1404,1808,1
3739,3600,3699,0
3475,3698,3808,0
3881,3131,3638,0
3884,3649,3290,0
3470,3378,3955,0
3539,3935,3151,0
3645,3255,3887,0
3825,3234,3731,0
