z1,z2,z3,nondominated
1666,1877,1947,0
1829,1044,1096,0
1883,1541,1870,0
1957,1493,1396,0
1789,1525,1165,0
1851,1328,1873,0
1684,1525,1215,0
1909,1664,1143,0
1472,2000,1589,0
1383,1399,1243,0
1376,1560,1231,0
1916,1923,1303,0
1925,1567,1024,1
1554,1961,1846,0
1505,1274,1581,0
1472,1060,1728,0
1327,1354,1132,1
1241,1642,1144,1
1314,1394,1344,0
1590,1547,1276,0
1388,1397,1586,0
1248,1509,1201,0
1517,1160,1161,1
1516,1547,1237,0
1517,1435,1719,0
1367,1044,1700,0
1302,1741,1029,1
1668,1005,1071,1
1159,1854,1742,0
1280,1947,1361,0
1880,1884,1783,0
1643,1126,1157,1
1323,1286,1864,0
1547,1950,1129,0
1952,1646,1356,0
1711,1552,1949,0
1871,1682,1317,0
1727,1371,1638,0
1540,1476,1686,0
1071,1804,1908,0
1677,1755,1916,0
1565,1894,1082,0
1681,1467,1372,0
1539,1636,1932,0
1218,1484,1284,0
1940,1793,1938,0
1342,1016,1282,1
1177,1430,1328,0
1694,1277,1253,0
1857,1568,1619,0
1098,1065,1816,1
1188,1060,1961,0
1502,1345,1291,0
1845,1716,1892,0
1065,1220,1661,1
1232,1105,1194,0
1455,1520,1204,0
1828,1170,1633,0
1840,1162,1321,0
1384,1341,1108,1
1425,1295,1402,0
1819,1948,1609,0
1031,1666,1361,1
1954,1503,1594,0
1795,1564,1950,0
1165,1473,1620,0
1075,1976,1423,0
1696,1187,1335,0
1148,1647,1386,0
1341,1160,1825,0
1464,1477,1721,0
1685,1835,1083,0
1001,1728,1403,1
1593,1957,1916,0
1364,1384,1755,0
1028,1667,1963,1
1290,1923,1280,0
1682,1549,1754,0
1393,1151,1722,0
1628,1787,1673,0
1284,1446,1807,0
1481,1280,1203,0
1215,1768,1698,0
1724,1430,1277,0
1883,1002,1626,1
1927,1580,1387,0
1790,1506,1700,0
1655,1214,1209,0
1217,1957,1869,0
1405,1044,1167,1
1906,1581,1505,0
1774,1027,1232,0
1953,1304,1426,0
1702,1760,1386,0
1673,1700,1977,0
1071,1982,1481,0
1428,1312,1636,0
1130,1030,1187,1
1789,1867,1905,0
1884,1819,1198,0
3256,3121,3839,0
3570,3699,3662,0
3851,3147,3869,0
3760,3036,3065,0
3335,3793,3236,0
3375,3541,3615,0
3527,3917,3013,0
3659,3987,3745,0
3524,3484,3403,0
3462,3811,3816,0
