z1,z2,z3,nondominated
1418,1633,1873,1
1787,1765,1161,1
1282,1252,1999,1
1433,1535,1919,1
1433,1353,1970,1
1563,1880,1511,1
1862,1640,1440,1
1428,1658,1853,0
1471,1824,1679,1
1735,1779,1467,1
1691,1521,1793,1
1502,1736,1763,1
1549,1938,1238,1
1782,1658,1587,1
1751,1784,1412,1
1349,1993,1285,1
1944,1170,1522,0
1918,1140,1573,0
1245,1980,1423,1
1392,1399,1971,1
1885,1166,1641,0
1295,1945,1528,1
1705,1843,1312,1
1990,1195,1356,1
1822,1421,1703,1
1916,1583,1163,0
1710,1834,1148,1
1639,1700,1706,1
1505,1877,1573,1
1986,1385,1304,1
1508,1939,1396,1
1359,1732,1815,1
1393,1913,1569,0
1538,1766,1712,1
1276,1733,1823,1
1971,1400,1394,1
1519,1895,1522,1
1916,1515,1472,1
1866,1042,1624,1
1882,1564,1505,1
1097,1888,1613,1
1564,1917,1386,1
1768,1287,1791,0
1129,1946,1502,1
1488,1949,1382,1
1772,1063,1755,1
1257,1455,1971,0
1731,1825,1268,1
1801,1294,1757,0
1473,1707,1802,1
1343,1937,1536,1
1880,1657,1261,0
1410,1450,1955,1
1090,1495,1941,1
1798,1759,1197,1
1902,1398,1589,1
1941,1516,1134,1
1478,1644,1846,1
1596,1819,1595,1
1816,1704,1439,1
1857,1666,1106,1
1854,1685,1157,1
1957,1442,1410,1
1655,1851,1443,1
1393,1976,1373,1
1512,1653,1825,1
1619,1218,1902,0
1466,1703,1807,1
1647,1668,1729,1
1173,1350,1989,1
1661,1874,1180,1
1976,1428,1314,1
1766,1165,1788,1
1757,1802,1251,0
1586,1892,1056,1
1573,1401,1910,1
1863,1654,1096,1
1482,1098,1947,1
1688,1229,1858,0
1976,1435,1272,1
1480,1203,1962,0
1210,1739,1817,1
1499,1709,1788,1
1590,1894,1071,0
1940,1075,1486,1
1530,1377,1934,0
1574,1790,1658,1
1521,1103,1934,1
1475,1906,1536,1
1985,1204,1392,1
1768,1214,1791,0
1595,1637,1792,1
1086,1470,1948,1
1101,1537,1927,1
1908,1562,1428,1
1111,1706,1829,1
1673,1400,1851,0
1581,1866,1521,1
1700,1150,1841,1
1712,1483,1793,1
1573,1580,1841,1
1484,1960,1312,1
1415,1316,1979,1
1035,1657,1842,1
1928,1364,1550,1
1822,1441,1695,1
1902,1498,1526,1
1584,1050,1891,1
1558,1451,1904,1
1960,1492,1267,1
1737,1767,1491,1
1991,1368,1249,1
1803,1386,1738,1
1633,1843,1504,1
1843,1699,1152,1
1644,1793,1584,0
1263,1563,1932,0
1947,1497,1123,1
1789,1095,1748,1
1579,1921,1181,1
1652,1049,1851,1
1640,1622,1771,1
1932,1523,1098,1
1651,1083,1861,1
1759,1762,1454,1
1945,1528,1201,0
1331,1342,1990,1
1690,1656,1702,1
1749,1664,1627,1
1889,1139,1626,0
1199,1907,1608,0
1836,1272,1718,1
1687,1595,1753,1
1478,1647,1844,1
1196,1984,1392,1
1400,1784,1754,1
1884,1648,1202,1
1104,1438,1961,1
1607,1036,1874,1
1578,1294,1923,1
1380,1388,1976,1
1792,1615,1618,1
1545,1519,1885,1
1907,1055,1553,1
1879,1254,1658,0
1688,1502,1804,1
1427,1732,1796,1
1554,1881,1518,1
1663,1876,1227,0
1827,1689,1442,1
1137,1900,1606,1
1721,1291,1833,0
1477,1581,1883,1
1436,1920,1530,1
1475,1429,1943,1
1326,1663,1871,0
1911,1604,1271,0
1644,1793,1584,0
1738,1649,1657,1
1969,1333,1446,1
1580,1711,1741,1
1288,1996,1318,1
1804,1154,1746,1
1662,1848,1062,1
1457,1125,1960,1
1519,1542,1886,1
1174,1678,1861,0
1213,1291,1998,1
1526,1940,1151,1
1999,1268,1283,1
1653,1754,1631,1
1857,1690,1258,0
1495,1398,1943,1
1712,1108,1824,1
1951,1242,1516,0
1689,1379,1844,1
1444,1865,1633,1
1834,1575,1591,1
1748,1795,1118,1
1911,1567,1093,0
1359,1255,1992,1
1444,1749,1775,1
1069,1909,1559,1
1476,1677,1824,1
1242,1467,1968,0
1666,1207,1873,0
1151,1932,1547,1
1554,1936,1262,1
1668,1137,1862,0
1780,1765,1380,1
1911,1565,1089,1
1463,1966,1322,1
1808,1538,1660,1
1235,1912,1602,0
1332,1576,1921,1
1240,1531,1945,0
3931,3562,3280,0
3445,3891,3587,0
3836,3475,3660,0
3965,3413,3407,0
3540,3496,3896,0
3530,3809,3665,0
3111,3859,3666,0
3845,3546,3598,0
3429,3936,3494,0
3874,3306,3663,0
3397,3383,3973,0
3564,3217,3930,0
3327,3996,3246,0
3473,3333,3961,0
