z1,z2,z3,nondominated
-1813,-1257,-1671,0
-1001,-1698,-1035,0
-1790,-1194,-1942,1
-1276,-1694,-1102,0
-1068,-1819,-1144,0
-1260,-1686,-1250,0
-1040,-1955,-1173,0
-1835,-1260,-1905,0
-1715,-1236,-1748,0
-1970,-1176,-1725,1
-1203,-1774,-1277,0
-1038,-1957,-1202,0
-1130,-1965,-1275,1
-1110,-1837,-1005,0
-1904,-1049,-1695,0
-1226,-1950,-1323,1
-1944,-1311,-1905,1
-1282,-1899,-1263,0
-1311,-1921,-1048,1
-1293,-1915,-1273,1
-1871,-1299,-1797,0
-1281,-1904,-1172,0
-1168,-1802,-1109,0
-1061,-1836,-1188,0
-1785,-1151,-1879,0
