z1,z2,z3,nondominated
112,445,765,0
665,886,372,0
887,522,899,0
621,30,894,0
671,566,55,0
326,105,726,0
830,216,846,0
867,766,483,0
637,57,55,0
155,842,559,0
375,136,392,0
758,554,230,0
473,178,38,0
736,730,47,0
207,847,604,0
567,213,268,0
409,893,398,0
96,40,743,0
567,468,323,0
369,137,720,0
699,4,575,0
379,101,250,0
591,329,489,0
337,927,761,0
466,279,496,0
694,515,690,0
775,449,905,0
552,245,904,0
403,143,174,0
893,463,829,0
580,199,447,0
658,36,347,0
107,79,514,0
886,902,651,0
712,304,824,0
230,784,961,0
152,679,619,0
205,889,73,0
892,137,211,0
797,502,356,0
115,481,126,0
660,55,43,0
34,598,691,0
731,541,829,0
650,439,338,0
506,916,990,0
842,795,994,0
846,422,778,0
500,513,296,0
110,465,864,0
650,147,748,0
90,3,383,1
284,807,667,0
625,101,64,0
801,312,614,0
364,569,207,0
975,753,595,0
399,26,139,0
17,346,11,1
908,832,92,0
744,222,618,0
576,76,312,0
534,552,82,0
248,484,443,0
20,38,84,1
31,68,51,1
99,79,65,0
44,42,41,0
38,4,15,1
91,30,75,0
62,55,68,0
37,59,26,1
